from	from	from
:	:	:
ger@cv.ruu.nl	ger@cv.ruu.nl	ger@cv.ruu.nl
(	(	(
ger	ger	ger
timmens	timmen	timmens
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
postscript	postscript	postscript
drawing	draw	drawing
prog	prog	prog

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
triton	triton	triton
.	.	.
cv	cv	cv
.	.	.
ruu	ruu	ruu
.	.	.
nl	nl	nl

organization	organ	organization
:	:	:
university	univers	university
of	of	of
utrecht	utrecht	utrecht
,	,	,
3d	3d	3d
computer	comput	computer
vision	vision	vision
research	research	research
group	group	group

lines	line	line
:	:	:
30	30	30

in	in	in
<	<	<
0010580b.vma7o9@diablo.uucp	0010580b.vma7o9@diablo.uucp	0010580b.vma7o9@diablo.uucp
>	>	>
diablo	diablo	diablo
.	.	.
uucp	uucp	uucp
!	!	!
cboesel	cboesel	cboesel
(	(	(
charles	charl	charles
boesel	boesel	boesel
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr19.171704.2147@informatik.tu-muenchen.de	1993apr19.171704.2147@informatik.tu-muenchen.d	1993apr19.171704.2147@informatik.tu-muenchen.de
>	>	>
(	(	(
comp	comp	comp
.	.	.
graphics	graphic	graphic
.	.	.
gnuplot	gnuplot	gnuplot
,	,	,
comp	comp	comp
.	.	.
graphics	graphic	graphic
)	)	)
,	,	,
rdd@uts.ipp-garching.mpg.de	rdd@uts.ipp-garching.mpg.d	rdd@uts.ipp-garching.mpg.de
(	(	(
reinhard	reinhard	reinhard
drube	drube	drube
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
in	in	in
article	articl	article
<	<	<
c5ecnn.7qo@mentor.cc.purdue.edu	c5ecnn.7qo@mentor.cc.purdue.edu	c5ecnn.7qo@mentor.cc.purdue.edu
>	>	>
,	,	,
nish@cv4.chem.purdue.edu	nish@cv4.chem.purdue.edu	nish@cv4.chem.purdue.edu
(	(	(
nishantha	nishantha	nishantha
i	i	i
.	.	.
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
|	|	|
>	>	>
could	could	could
somebody	somebodi	somebody
let	let	let
me	me	me
know	know	know
of	of	of
a	a	a
drawing	draw	drawing
utility	util	utility
that	that	that
can	can	can
be	be	be

>	>	>
>	>	>
|	|	|
>	>	>
used	use	used
to	to	to
manipulate	manipul	manipulate
postscript	postscript	postscript
files	file	file
.	.	.
i	i	i
am	am	am
specifically	specif	specifically
interested	interest	interested
in	in	in

>	>	>
>	>	>
|	|	|
>	>	>
drawing	draw	drawing
lines	line	line
,	,	,
boxes	box	box
and	and	and
the	the	the
sort	sort	sort
on	on	on
postscript	postscript	postscript
contour	contour	contour
plots	plot	plot
.	.	.

>	>	>
>	>	>
|	|	|
>	>	>
i	i	i
have	have	have
tried	tri	tried
xfig	xfig	xfig
and	and	and
i	i	i
am	am	am
impressed	impress	impressed
by	by	by
it	it	it
'	'	'
s	s	s
features	featur	feature
.	.	.

however	howev	however

>	>	>
>	>	>
|	|	|
>	>	>
it	it	it
is	is	is
of	of	of
no	no	no
use	use	use
since	sinc	since
i	i	i
cannot	cannot	cannot
use	use	use
postscript	postscript	postscript
files	file	file
as	as	a
input	input	input
for	for	for
the	the	the

>	>	>
>	>	>
|	|	|
>	>	>
programme	programm	programme
.	.	.
is	is	is
there	there	there
a	a	a
utility	util	utility
that	that	that
converts	convert	convert
postscript	postscript	postscript
to	to	to
xfig	xfig	xfig
format	format	format
?	?	?

>	>	>
>	>	>
|	|	|
>	>	>
any	ani	any
help	help	help
would	would	would
be	be	be
greatly	great	greatly
appreciated	appreci	appreciated
.	.	.

>	>	>
>	>	>
|	|	|
>	>	>
nishantha	nishantha	nishantha

>	>	>
have	have	have
you	you	you
checked	check	checked
out	out	out
adobe	adob	adobe
illustrator	illustr	illustrator
?	?	?

there	there	there
are	are	are
a	a	a
few	few	few
unix	unix	unix
versions	version	version

>	>	>
for	for	for
it	it	it
available	avail	available
,	,	,
depending	depend	depending
on	on	on
your	your	your
platform	platform	platform
.	.	.

i	i	i
know	know	know
of	of	of
two	two	two
unix	unix	unix
versions	version	version
:	:	:

>	>	>
one	one	one
for	for	for
mach	mach	mach
(	(	(
next	next	next
)	)	)
and	and	and
for	for	for
irix	irix	irix
(	(	(
sgi	sgi	sgi
)	)	)
.	.	.

there	there	there
may	may	may
be	be	be
others	other	others
,	,	,
such	such	such

>	>	>
as	as	a
for	for	for
sun	sun	sun
sparcstation	sparcstat	sparcstation
,	,	,
but	but	but
i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
for	for	for
sure	sure	sure
.	.	.

you	you	you
can	can	can
include	includ	include
postscript	postscript	postscript
epsi	epsi	epsi
files	file	file
in	in	in
xfig	xfig	xfig
(	(	(
encapsulated	encapsul	encapsulated
postscript	postscript	postscript
info	info	info
files	file	file
)	)	)
.	.	.

you	you	you
can	can	can
'	'	'
t	t	t
actually	actual	actually
edit	edit	edit
the	the	the
postscript	postscript	postscript
file	file	file
,	,	,
but	but	but
you	you	you
'	'	'
re	re	re
able	abl	able
to	to	to
draw	draw	draw
over	over	over
the	the	the
postscript	postscript	postscript
file	file	file
.	.	.

there	there	there
a	a	a
eps	ep	eps
to	to	to
epsi	epsi	epsi
converter	convert	converter
:	:	:
eps2epsi	eps2epsi	eps2epsi
(	(	(
perl	perl	perl
program	program	program
)	)	)
,	,	,

succes	succ	succes
,	,	,
-	-	-
-	-	-

ger	ger	ger
timmens	timmen	timmens
(	(	(
ger@cv.ruu.nl	ger@cv.ruu.nl	ger@cv.ruu.nl
)	)	)
3dcv	3dcv	3dcv
research	research	research
group	group	group
,	,	,
utrecht	utrecht	utrecht
,	,	,
the	the	the
netherlands	netherland	netherlands

tel	tel	tel
.	.	.
:	:	:
+31 -30 50 67 11	+31 -30 50 67 11	+31 -30 50 67 11
;	;	;
room	room	room
:	:	:
f	f	f
.	.	.
01	01	01
.	.	.
7	7	7
.	.	.
03	03	03
;	;	;
fax	fax	fax
.	.	.
:	:	:
+31 -30 51 33 99	+31 -30 51 33 99	+31 -30 51 33 99

unquestionably	unquestion	unquestionably
,	,	,
there	there	there
is	is	is
progress	progress	progress
.	.	.

the	the	the
average	averag	average
american	american	american
now	now	now
pays	pay	pay
out	out	out

twice	twice	twice
as	as	a
much	much	much
in	in	in
taxes	tax	tax
as	as	a
he	he	he
formerly	former	formerly
got	got	got
in	in	in
wages	wage	wage
.	.	.

-	-	-
-	-	-
-	-	-
h	h	h
.	.	.
l	l	l
.	.	.
mencken	mencken	mencken
