from	from	from
:	:	:
tmc@spartan.ac.brocku.ca	tmc@spartan.ac.brocku.ca	tmc@spartan.ac.brocku.ca
(	(	(
tim	tim	tim
ciceran	ciceran	ciceran
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
.	.	.
gif	gif	gif
to	to	to
.	.	.
bmp	bmp	bmp

organization	organ	organization
:	:	:
brock	brock	brock
university	univers	university
,	,	,
st. catharines	st. catharin	st. catharines
ontario	ontario	ontario

x	x	x
-	-	-
newsreader	newsread	newsreader
:	:	:
tin	tin	tin
[	[	[
version	version	version
1	1	1
.	.	.
1	1	1
pl9	pl9	pl9
]	]	]

distribution	distribut	distribution
:	:	:
usa	usa	usa

lines	line	line
:	:	:
21	21	21

scott	scott	scott
zabolotzky	zabolotzki	zabolotzky
(	(	(
saz@hook.corp.mot.com	saz@hook.corp.mot.com	saz@hook.corp.mot.com
)	)	)
wrote	wrote	wrote
:	:	:

:	:	:
i	i	i
'	'	'
m	m	m
not	not	not
sure	sure	sure
if	if	if
this	this	this
is	is	is
the	the	the
correct	correct	correct
place	place	place
to	to	to
ask	ask	ask
this	this	this
question	question	question
.	.	.

if	if	if
not	not	not
,	,	,
:	:	:
please	pleas	please
forgive	forgiv	forgive
me	me	me
and	and	and
point	point	point
me	me	me
in	in	in
the	the	the
right	right	right
direction	direct	direction
.	.	.

:	:	:
does	doe	doe
anybody	anybodi	anybody
know	know	know
of	of	of
a	a	a
program	program	program
that	that	that
converts	convert	convert
.	.	.
gif	gif	gif
files	file	file
to	to	to
.	.	.
bmp	bmp	bmp
files	file	file

:	:	:
and	and	and
if	if	if
so	so	so
,	,	,
where	where	where
can	can	can
i	i	i
ftp	ftp	ftp
it	it	it
from	from	from
?	?	?

any	ani	any
help	help	help
would	would	would
be	be	be
greatly	great	greatly

:	:	:
appreciated	appreci	appreciated
.	.	.

:	:	:
please	pleas	please
respond	respond	respond
via	via	via
e	e	e
-	-	-
mail	mail	mail
as	as	a
i	i	i
do	do	do
not	not	not
read	read	read
this	this	this
group	group	group
very	veri	very
often	often	often
.	.	.

:	:	:
thanks	thank	thanks
.	.	.
.	.	.
.	.	.
scott	scott	scott

sorry	sorri	sorry
scott	scott	scott
,	,	,
if	if	if
you	you	you
post	post	post
it	it	it
here	here	here
,	,	,
you	you	you
can	can	can
read	read	read
it	it	it
here	here	here
.	.	.

there	there	there
is	is	is
a	a	a
shareware	sharewar	shareware
program	program	program
available	avail	available
via	via	via
anonymous	anonym	anonymous
ftp	ftp	ftp
that	that	that
will	will	will
suit	suit	suit
your	your	your
needs	need	need
.	.	.

you	you	you
'	'	'
ll	ll	ll
find	find	find
it	it	it
at	at	at
oak	oak	oak
.	.	.
oakland	oakland	oakland
.	.	.
edu	edu	edu
in	in	in
the	the	the
subdirectory	subdirectori	subdirectory
pub	pub	pub
/	/	/
msdos	msdos	msdos
/	/	/
graphics	graphic	graphic
.	.	.

the	the	the
file	file	file
is	is	is
called	call	called
"	"	"
grfwk61t	grfwk61t	grfwk61t
.	.	.
zip	zip	zip
.	.	.
"	"	"

tmc	tmc	tmc
.	.	.

(	(	(
tmc@spartan.ac.brocku.ca	tmc@spartan.ac.brocku.ca	tmc@spartan.ac.brocku.ca
)	)	)
