from	from	from
:	:	:
weilej@cary115.its.rpi.edu	weilej@cary115.its.rpi.edu	weilej@cary115.its.rpi.edu
(	(	(
jason	jason	jason
lee	lee	lee
weiler	weiler	weiler
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
sun	sun	sun
ipx	ipx	ipx
root	root	root
window	window	window
display	display	display
-	-	-
background	background	background
picture	pictur	picture

keywords	keyword	keywords
:	:	:
sun	sun	sun
ipx	ipx	ipx
background	background	background
picture	pictur	picture

article	articl	article
-	-	-
i	i	i
.	.	.
d	d	d
.	.	.
:	:	:
rpi	rpi	rpi
.	.	.
gc15hqk	gc15hqk	gc15hqk

reply	repli	reply
-	-	-
to	to	to
:	:	:
weilej@rpi.edu	weilej@rpi.edu	weilej@rpi.edu

organization	organ	organization
:	:	:
rensselaer	renssela	rensselaer
polytechnic	polytechn	polytechnic
institute	institut	institute
,	,	,
troy	troy	troy
,	,	,
ny	ny	ny
.	.	.

lines	line	line
:	:	:
31	31	31

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
cary115	cary115	cary115
.	.	.
its	it	it
.	.	.
rpi	rpi	rpi
.	.	.
edu	edu	edu

in	in	in
article	articl	article
<	<	<
1993apr19.220817.22480@osi.com	1993apr19.220817.22480@osi.com	1993apr19.220817.22480@osi.com
>	>	>
,	,	,
scott@osi.com	scott@osi.com	scott@osi.com
(	(	(
scott	scott	scott
fleming	fleme	fleming
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>

|	|	|
>	>	>
hello	hello	hello
netters	netter	netters
!	!	!

|	|	|
>	>	>

|	|	|
>	>	>
i	i	i
have	have	have
a	a	a
fairly	fair	fairly
weak	weak	weak
question	question	question
to	to	to
ask	ask	ask
everybody	everybodi	everybody
in	in	in
netland	netland	netland
.	.	.

i	i	i
'	'	'
ve	ve	ve
looked	look	looked
though	though	though

|	|	|
>	>	>
the	the	the
last	last	last
faq	faq	faq
for	for	for
comp	comp	comp
.	.	.
graphics	graphic	graphic
but	but	but
i	i	i
didn	didn	didn
'	'	'
t	t	t
find	find	find
my	my	my
answer	answer	answer
.	.	.

thus	thus	thus
the	the	the
post	post	post
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
i	i	i
'	'	'
ll	ll	ll
keep	keep	keep
it	it	it
short	short	short
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
question	question	question
:	:	:
how	how	how
do	do	do
i	i	i
display	display	display
any	ani	any
raster	raster	raster
files	file	file
,	,	,
gif	gif	gif
files	file	file
,	,	,
iff	iff	iff
or	or	or
tiff	tiff	tiff
images	imag	image

|	|	|
>	>	>
that	that	that
i	i	i
have	have	have
on	on	on
my	my	my
"	"	"
root	root	root
window	window	window
"	"	"
or	or	or
background	background	background
?	?	?

i	i	i
have	have	have
a	a	a
sun	sun	sun
ipc	ipc	ipc
,	,	,
openwindows	openwindow	openwindows

|	|	|
>	>	>
3	3	3
.	.	.
0	0	0
,	,	,
sun	sun	sun
os	os	o
4	4	4
.	.	.
1	1	1
.	.	.
3	3	3
if	if	if
that	that	that
helps	help	help
any	ani	any
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
i	i	i
'	'	'
ve	ve	ve
compiled	compil	compiled
pov	pov	pov
for	for	for
the	the	the
sun	sun	sun
and	and	and
would	would	would
like	like	like
to	to	to
display	display	display
some	some	some
of	of	of
the	the	the
work	work	work
i	i	i
have	have	have

|	|	|
>	>	>
done	done	done
as	as	a
a	a	a
background	background	background
/	/	/
tile	tile	tile
.	.	.

thanks	thank	thanks
for	for	for
any	ani	any
help	help	help
or	or	or
information	inform	information
that	that	that
you	you	you

|	|	|
>	>	>
provide	provid	provide
.	.	.

have	have	have
a	a	a
good	good	good
day	day	day
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
scott	scott	scott
fleming	fleme	fleming

|	|	|
>	>	>
osi	osi	osi

|	|	|
>	>	>

|	|	|
>	>	>
p	p	p
.	.	.
s	s	s
.	.	.

|	|	|
>	>	>
kudo	kudo	kudo
'	'	'
s	s	s
to	to	to
the	the	the
people	peopl	people
who	who	who
provided	provid	provided
pov	pov	pov
,	,	,
its	it	it
great	great	great
!	!	!

|	|	|
>	>	>

scott	scott	scott
,	,	,
i	i	i
'	'	'
m	m	m
not	not	not
so	so	so
sure	sure	sure
if	if	if
this	this	this
is	is	is
helpful	help	helpful
,	,	,
but	but	but
i	i	i
usually	usual	usually
use	use	use
xv	xv	xv
v2	v2	v2
.	.	.
21	21	21
.	.	.

i	i	i
use	use	use
sun	sun	sun
ipcs	ipc	ipcs
and	and	and
ipxs	ipx	ipxs
,	,	,
and	and	and
it	it	it
works	work	work
fine	fine	fine
.	.	.

it	it	it
can	can	can
display	display	display
in	in	in
a	a	a
good	good	good
number	number	number
of	of	of
ways	way	way
.	.	.
(	(	(
root	root	root
being	be	being
one	one	one
of	of	of
them	them	them
)	)	)
it	it	it
'	'	'
s	s	s
also	also	also
possible	possibl	possible
to	to	to
have	have	have
xv	xv	xv
put	put	put
up	up	up
a	a	a
background	background	background
automatically	automat	automatically
at	at	at
login	login	login
.	.	.

hope	hope	hope
this	this	this
helps	help	help
.	.	.

jason	jason	jason
weiler	weiler	weiler

<	<	<
weilej@rpi.edu	weilej@rpi.edu	weilej@rpi.edu
>	>	>

btw	btw	btw
xv	xv	xv
v2	v2	v2
.	.	.
21	21	21
is	is	is
on	on	on
anonymous	anonym	anonymous
ftp	ftp	ftp
somewhere	somewher	somewhere
.	.	.

(	(	(
archie	archi	archie
fer	fer	fer
it	it	it
!	!	!
)	)	)
