from	from	from
:	:	:
daniel@lclark.edu	daniel@lclark.edu	daniel@lclark.edu
(	(	(
daniel	daniel	daniel
snodgrass	snodgrass	snodgrass
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
stand	stand	stand
alone	alon	alone
editing	edit	editing
suite	suit	suite
.	.	.

article	articl	article
-	-	-
i	i	i
.	.	.
d	d	d
.	.	.
:	:	:
lclark	lclark	lclark
.	.	.
1993apr20	1993apr20	1993apr20
.	.	.
191542	191542	191542
.	.	.
9392	9392	9392
organization	organ	organization
:	:	:
lewis	lewi	lewis
&	&	&
clark	clark	clark
college	colleg	college
,	,	,
portland	portland	portland
or	or	or
lines	line	line
:	:	:
63	63	63

in	in	in
article	articl	article
<	<	<
1qvkaeinngat@shelley.u.washington.edu	1qvkaeinngat@shelley.u.washington.edu	1qvkaeinngat@shelley.u.washington.edu
>	>	>
eylerken@stein.u.washington.edu	eylerken@stein.u.washington.edu	eylerken@stein.u.washington.edu
(	(	(
ken	ken	ken
eyler	eyler	eyler
)	)	)
writes	write	writes
:	:	:

>	>	>
i	i	i
need	need	need
some	some	some
help	help	help
.	.	.

we	we	we
are	are	are
upgrading	upgrad	upgrading
our	our	our
animation	anim	animation
/	/	/
video	video	video
editing	edit	editing
stand	stand	stand
.	.	.

we	we	we

>	>	>
are	are	are
looking	look	looking
into	into	into
the	the	the
different	differ	different
type	type	type
of	of	of
setups	setup	setup
for	for	for
a	a	a
/	/	/
b	b	b
roll	roll	roll
and	and	and
a	a	a
cuts	cut	cut
only	onli	only

>	>	>
station	station	station
.	.	.

we	we	we
would	would	would
like	like	like
this	this	this
to	to	to
be	be	be
controlled	control	controlled
by	by	by
a	a	a
computer	comput	computer
(	(	(
brand	brand	brand
doesnt	doesnt	doesnt
matter	matter	matter
but	but	but
maybe	mayb	maybe
mac	mac	mac
,	,	,
or	or	or
amiga	amiga	amiga
)	)	)
.	.	.

low	low	low
end	end	end
to	to	to
high	high	high
end	end	end
system	system	system
setups	setup	setup
would	would	would
be	be	be
very	veri	very

>	>	>
helpful	help	helpful
.	.	.

if	if	if
you	you	you
have	have	have
a	a	a
system	system	system
or	or	or
use	use	use
a	a	a
system	system	system
that	that	that
might	might	might
be	be	be
of	of	of
use	use	use
,	,	,
could	could	could
you	you	you

>	>	>
mail	mail	mail
me	me	me
your	your	your
system	system	system
requirements	requir	requirement
,	,	,
what	what	what
it	it	it
is	is	is
used	use	used
for	for	for
,	,	,
and	and	and
all	all	all
the	the	the
hardware	hardwar	hardware
and	and	and

>	>	>
software	softwar	software
that	that	that
will	will	will
be	be	be
necessary	necessari	necessary
to	to	to
set	set	set
the	the	the
system	system	system
up	up	up
.	.	.

if	if	if
you	you	you
need	need	need
more	more	more

>	>	>
info	info	info
,	,	,
you	you	you
can	can	can
mail	mail	mail
me	me	me
at	at	at
eylerken@u.washington.edu	eylerken@u.washington.edu	eylerken@u.washington.edu

>	>	>

>	>	>
thanks	thank	thanks
in	in	in
advance	advanc	advance
.	.	.

>	>	>

>	>	>
:	:	:
ken	ken	ken

>	>	>
:	:	:
eylerken@u.washington.edu	eylerken@u.washington.edu	eylerken@u.washington.edu

here	here	here
at	at	at
lewis	lewi	lewis
and	and	and
clark	clark	clark
college	colleg	college
we	we	we
have	have	have
recently	recent	recently
installed	instal	installed
a	a	a
digital	digit	digital
film	film	film
system	system	system
(	(	(
based	base	based
on	on	on
the	the	the
mac	mac	mac
quadra	quadra	quadra
)	)	)
that	that	that
does	doe	doe
non	non	non
-	-	-
linear	linear	linear
,	,	,
full	full	full
digital	digit	digital
editing	edit	editing
.	.	.

if	if	if
you	you	you
'	'	'
re	re	re
considering	consid	considering
such	such	such
a	a	a
system	system	system
,	,	,
here	here	here
are	are	are
the	the	the
pros	pros	pro
and	and	and
cons	con	con
:	:	:

for	for	for
the	the	the
educational	educ	educational
environment	environ	environment
,	,	,
this	this	this
system	system	system
is	is	is
excellent	excel	excellent
.	.	.

we	we	we
use	use	use
it	it	it
to	to	to
produce	produc	produce
a	a	a
variety	varieti	variety
of	of	of
educational	educ	educational
materials	materi	material
for	for	for
disemination	disemin	disemination
on	on	on
our	our	our
local	local	local
network	network	network
.	.	.

because	becaus	because
this	this	this
programming	program	programming
is	is	is
going	go	going
to	to	to
be	be	be
viewed	view	viewed
on	on	on
other	other	other
macs	mac	mac
,	,	,
the	the	the
image	imag	image
quality	qualiti	quality
is	is	is
not	not	not
as	as	a
important	import	important
as	as	a
the	the	the
ability	abil	ability
to	to	to
directly	direct	directly
export	export	export
the	the	the
video	video	video
to	to	to
the	the	the
net	net	net
.	.	.

we	we	we
also	also	also
use	use	use
it	it	it
to	to	to
produce	produc	produce
orientiation	orienti	orientiation
and	and	and
promotional	promot	promotional
video	video	video
programs	program	program
for	for	for
use	use	use
by	by	by
the	the	the
lewis	lewi	lewis
&	&	&
clark	clark	clark
community	communiti	community
.	.	.

since	sinc	since
these	these	these
programs	program	program
are	are	are
not	not	not
meant	meant	meant
for	for	for
commercial	commerci	commercial
or	or	or
broadcast	broadcast	broadcast
use	use	use
,	,	,
image	imag	image
quality	qualiti	quality
is	is	is
not	not	not
critical	critic	critical
.	.	.

the	the	the
digital	digit	digital
film	film	film
system	system	system
,	,	,
for	for	for
those	those	those
of	of	of
you	you	you
who	who	who
are	are	are
uninitiated	uniniti	uninitiated
,	,	,
is	is	is
an	an	an
a	a	a
/	/	/
b	b	b
roll	roll	roll
digitizing	digit	digitizing
system	system	system
on	on	on
one	one	one
$	$	$
5000	5000	5000
jpeg	jpeg	jpeg
compression	compress	compression
card	card	card
.	.	.

it	it	it
was	was	wa
promoted	promot	promoted
as	as	a
an	an	an
inexpensive	inexpens	inexpensive
online	onlin	online
editing	edit	editing
system	system	system
with	with	with
svhs	svhs	svhs
quality	qualiti	quality
.	.	.

