from	from	from
:	:	:
decay@cbnewsj.cb.att.com	decay@cbnewsj.cb.att.com	decay@cbnewsj.cb.att.com
(	(	(
dean	dean	dean
.	.	.
kaflowitz	kaflowitz	kaflowitz
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
i	i	i
thought	thought	thought
commercial	commerci	commercial
advertising	advertis	advertising
was	was	wa
not	not	not
allowed	allow	allowed

organization	organ	organization
:	:	:
at	at	at
&	&	&
t	t	t

distribution	distribut	distribution
:	:	:
na	na	na

lines	line	line
:	:	:
254	254	254

in	in	in
article	articl	article
<	<	<
c50ske.3ft@voder.nsc.com	c50ske.3ft@voder.nsc.com	c50ske.3ft@voder.nsc.com
>	>	>
,	,	,
matt@galaxy.nsc.com	matt@galaxy.nsc.com	matt@galaxy.nsc.com
(	(	(
matt	matt	matt
freivald	freivald	freivald
x8043	x8043	x8043
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
in	in	in
article	articl	article
164905	164905	164905
in	in	in
talk	talk	talk
.	.	.
politics	polit	politics
.	.	.
misc	misc	misc
,	,	,
decay@cbnewsj.cb.att.com	decay@cbnewsj.cb.att.com	decay@cbnewsj.cb.att.com

>	>	>
(	(	(
dean	dean	dean
.	.	.
kaflowitz	kaflowitz	kaflowitz
)	)	)

>	>	>

>	>	>
>	>	>
in	in	in
article	articl	article
<	<	<
c4rt3t.ewp@voder.nsc.com	c4rt3t.ewp@voder.nsc.com	c4rt3t.ewp@voder.nsc.com
>	>	>
,	,	,
matt@galaxy.nsc.com	matt@galaxy.nsc.com	matt@galaxy.nsc.com

>	>	>
>	>	>
(	(	(
matt	matt	matt
freivald	freivald	freivald
x8043	x8043	x8043
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
>	>	>
1	1	1
)	)	)
is	is	is
an	an	an
unborn	unborn	unborn
child	child	child
a	a	a
human	human	human
being	be	being
at	at	at
any	ani	any
point	point	point
during	dure	during
pregnency	pregnenc	pregnency
?	?	?

>	>	>

>	>	>
>	>	>
>	>	>
in	in	in
my	my	my
opinion	opinion	opinion
,	,	,
at	at	at
all	all	all
points	point	point
during	dure	during
the	the	the
pregnancy	pregnanc	pregnancy
it	it	it
is	is	is
human	human	human
.	.	.

>	>	>
>	>	>
>	>	>
you	you	you
'	'	'
ll	ll	ll
have	have	have
to	to	to
define	defin	define
what	what	what
you	you	you
mean	mean	mean
by	by	by
"	"	"
human	human	human
being	be	being
"	"	"
for	for	for
me	me	me
to	to	to

>	>	>
>	>	>
>	>	>
answer	answer	answer
the	the	the
question	question	question
as	as	a
put	put	put
.	.	.

>	>	>

>	>	>
a	a	a
parallel	parallel	parallel
:	:	:
q	q	q
:	:	:
"	"	"
is	is	is
a	a	a
person	person	person
of	of	of
color	color	color
a	a	a
human	human	human
being	be	being
?	?	?
"	"	"

>	>	>
a	a	a
:	:	:
"	"	"
you	you	you
'	'	'
ll	ll	ll
have	have	have
to	to	to
define	defin	define
what	what	what
you	you	you
mean	mean	mean
by	by	by
`	`	`
human	human	human
being	be	being
'	'	'
.	.	.
"	"	"

to	to	to
answer	answer	answer
your	your	your
irrelevant	irrelev	irrelevant
question	question	question
,	,	,
yes	yes	yes
a	a	a
person	person	person
of	of	of
color	color	color
is	is	is
human	human	human
,	,	,
but	but	but
i	i	i
still	still	still
don	don	don
'	'	'
t	t	t
know	know	know
what	what	what
you	you	you
mean	mean	mean
by	by	by
human	human	human
being	be	being
and	and	and
you	you	you
have	have	have
merely	mere	merely
begged	beg	begged
the	the	the
question	question	question
without	without	without
responding	respond	responding
.	.	.

by	by	by
trying	tri	trying
to	to	to
inject	inject	inject
the	the	the
notion	notion	notion
of	of	of
race	race	race
into	into	into
the	the	the
discussion	discuss	discussion
,	,	,
you	you	you
muddy	muddi	muddy
the	the	the
waters	water	water
without	without	without
adding	ad	adding
any	ani	any
insight	insight	insight
whatever	whatev	whatever
.	.	.

the	the	the
same	same	same
parallel	parallel	parallel
question	question	question
could	could	could
be	be	be
"	"	"
is	is	is
a	a	a
polydactyl	polydactyl	polydactyl
person	person	person
a	a	a
human	human	human
being	be	being
?	?	?
"	"	"
you	you	you
still	still	still
have	have	have
not	not	not
answered	answer	answered
what	what	what
you	you	you
mean	mean	mean
by	by	by
human	human	human
being	be	being
.	.	.

please	pleas	please
do	do	do
so	so	so
.	.	.

>	>	>
>	>	>
>	>	>
i	i	i
would	would	would
suggest	suggest	suggest
that	that	that
legal	legal	legal
precedent	preced	precedent
defines	defin	defines
a	a	a
human	human	human
being	be	being
(	(	(
i	i	i
.	.	.
e	e	e
.	.	.
,	,	,
a	a	a
person	person	person

>	>	>
>	>	>
>	>	>
whose	whose	whose
rights	right	right
are	are	are
protected	protect	protected
by	by	by
the	the	the
constitution	constitut	constitution
and	and	and
the	the	the
law	law	law
)	)	)
as	as	a
someone	someon	someone
with	with	with

>	>	>
>	>	>
>	>	>
a	a	a
functioning	function	functioning
brain	brain	brain
.	.	.

>	>	>
>	>	>
could	could	could
you	you	you
cite	cite	cite
some	some	some
of	of	of
those	those	those
precedents	preced	precedent
for	for	for
me	me	me
,	,	,
or	or	or
the	the	the
basis	basi	basis
of	of	of
this	this	this

>	>	>
>	>	>
definition	definit	definition
?	?	?

while	while	while
the	the	the
law	law	law
does	doe	doe
allow	allow	allow
the	the	the
removal	remov	removal
of	of	of
extraordinary	extraordinari	extraordinary

>	>	>
>	>	>
means	mean	mean
of	of	of
sustaining	sustain	sustaining
life	life	life
in	in	in
cases	case	case
of	of	of
brain	brain	brain
death	death	death
,	,	,
this	this	this
in	in	in
itself	itself	itself

>	>	>
>	>	>
does	doe	doe
not	not	not
lead	lead	lead
to	to	to
your	your	your
conclusion	conclus	conclusion
of	of	of
how	how	how
the	the	the
law	law	law
defines	defin	defines
a	a	a
human	human	human

>	>	>
>	>	>
being	be	being
.	.	.

however	howev	however
,	,	,
at	at	at
least	least	least
you	you	you
defined	defin	defined
human	human	human
being	be	being
in	in	in
a	a	a
tenuous	tenuous	tenuous

>	>	>
>	>	>
fashion	fashion	fashion
.	.	.

that	that	that
is	is	is
,	,	,
a	a	a
"	"	"
person	person	person
whose	whose	whose
rights	right	right
are	are	are
protected	protect	protected
by	by	by
the	the	the

>	>	>
>	>	>
constitution	constitut	constitution
and	and	and
the	the	the
law	law	law
.	.	.
"	"	"

>	>	>

>	>	>
>	>	>
for	for	for
my	my	my
answer	answer	answer
to	to	to
your	your	your
question	question	question
,	,	,
i	i	i
refer	refer	refer
you	you	you
to	to	to
roe	roe	roe
v	v	v
wade	wade	wade
and	and	and

>	>	>
>	>	>
subsequent	subsequ	subsequent
supreme	suprem	supreme
court	court	court
decisions	decis	decision
,	,	,
which	which	which
define	defin	define
to	to	to
what	what	what

>	>	>
>	>	>
extent	extent	extent
a	a	a
fetus	fetus	fetus
is	is	is
protected	protect	protected
