from	from	from
:	:	:
cramer@optilink.com	cramer@optilink.com	cramer@optilink.com
(	(	(
clayton	clayton	clayton
cramer	cramer	cramer
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
roe	roe	roe
v	v	v
.	.	.

wade	wade	wade

distribution	distribut	distribution
:	:	:
na	na	na

organization	organ	organization
:	:	:
optilink	optilink	optilink
corporation	corpor	corporation
,	,	,
petaluma	petaluma	petaluma
,	,	,
ca	ca	ca

lines	line	line
:	:	:
56	56	56

in	in	in
article	articl	article
<	<	<
lsm2fjinnlnf@exodus.eng.sun.com	lsm2fjinnlnf@exodus.eng.sun.com	lsm2fjinnlnf@exodus.eng.sun.com
>	>	>
,	,	,
chased@rbbb.eng.sun.com	chased@rbbb.eng.sun.com	chased@rbbb.eng.sun.com
(	(	(
david	david	david
chase	chase	chase
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
in	in	in
article	articl	article
<	<	<
15230@optilink.com	15230@optilink.com	15230@optilink.com
>	>	>
cramer@optilink.com	cramer@optilink.com	cramer@optilink.com
(	(	(
clayton	clayton	clayton
cramer	cramer	cramer
)	)	)
writes	write	writes
:	:	:

#	#	#
#	#	#
#	#	#
#	#	#
i	i	i
remain	remain	remain
pro	pro	pro
-	-	-
choice	choic	choice
,	,	,
but	but	but
when	when	when
pro	pro	pro
-	-	-
choicers	choicer	choicers
compare	compar	compare
abortion	abort	abortion
in	in	in
a	a	a

#	#	#
#	#	#
#	#	#
#	#	#
clinic	clinic	clinic
to	to	to
a	a	a
religious	religi	religious
ritual	ritual	ritual
in	in	in
a	a	a
church	church	church
,	,	,
you	you	you
have	have	have
to	to	to
start	start	start
wondering	wonder	wondering

#	#	#
#	#	#
#	#	#
#	#	#
a	a	a
bit	bit	bit
if	if	if
the	the	the
pro	pro	pro
-	-	-
life	life	life
criticism	critic	criticism
of	of	of
abortion	abort	abortion
as	as	a
modern	modern	modern
human	human	human
sacrifice	sacrific	sacrifice

#	#	#
#	#	#
#	#	#
#	#	#
doesn	doesn	doesn
'	'	'
t	t	t
have	have	have
a	a	a
grain	grain	grain
of	of	of
truth	truth	truth
to	to	to
it	it	it
.	.	.

#	#	#

#	#	#
#	#	#
in	in	in
article	articl	article
<	<	<
ls8ruoinn54b@exodus.eng.sun.com	ls8ruoinn54b@exodus.eng.sun.com	ls8ruoinn54b@exodus.eng.sun.com
#	#	#
,	,	,
chased@rbbb.eng.sun.com	chased@rbbb.eng.sun.com	chased@rbbb.eng.sun.com
(	(	(
david	david	david
chase	chase	chase
)	)	)
writes	write	writes
:	:	:

#	#	#
#	#	#
#	#	#

#	#	#
#	#	#
#	#	#
ah	ah	ah
,	,	,
clayton	clayton	clayton
,	,	,
so	so	so
i	i	i
see	see	see
that	that	that
you	you	you
have	have	have
found	found	found
someone	someon	someone
new	new	new
to	to	to
bash	bash	bash
.	.	.

tell	tell	tell

#	#	#
#	#	#
#	#	#
me	me	me
,	,	,
how	how	how
many	mani	many
pro	pro	pro
-	-	-
choicers	choicer	choicers
have	have	have
compared	compar	compared
abortion	abort	abortion
in	in	in
a	a	a
clinic	clinic	clinic
to	to	to
a	a	a

#	#	#
#	#	#
#	#	#
religious	religi	religious
ritual	ritual	ritual
in	in	in
a	a	a
church	church	church
?	?	?

i	i	i
'	'	'
ll	ll	ll
bet	bet	bet
that	that	that
you	you	you
'	'	'
ve	ve	ve
seen	seen	seen
"	"	"
overwhelming	overwhelm	overwhelming

#	#	#
#	#	#
#	#	#
support	support	support
"	"	"
for	for	for
this	this	this
opinion	opinion	opinion
in	in	in
some	some	some
newsgroup	newsgroup	newsgroup
or	or	or
another	anoth	another
.	.	.

#	#	#

#	#	#
in	in	in
article	articl	article
<	<	<
15313@optilink.com	15313@optilink.com	15313@optilink.com
#	#	#
cramer@optilink.com	cramer@optilink.com	cramer@optilink.com
(	(	(
clayton	clayton	clayton
cramer	cramer	cramer
)	)	)
writes	write	writes
:	:	:

#	#	#
#	#	#
no	no	no
,	,	,
but	but	but
i	i	i
'	'	'
ve	ve	ve
seen	seen	seen
the	the	the
comparison	comparison	comparison
drawn	drawn	drawn
by	by	by
pro	pro	pro
-	-	-
choicers	choicer	choicers
in	in	in
ca	ca	ca
.	.	.
politics	polit	politics
.	.	.

#	#	#
#	#	#
it	it	it
is	is	is
worrisome	worrisom	worrisome
to	to	to
me	me	me
.	.	.

but	but	but
not	not	not
to	to	to
you	you	you
?	?	?

#	#	#

#	#	#
1	1	1
.	.	.

i	i	i
'	'	'
