from	from	from
:	:	:
steveh@thor.isc-br.com	steveh@thor.isc-br.com	steveh@thor.isc-br.com
(	(	(
steve	steve	steve
hendricks	hendrick	hendricks
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
limiting	limit	limiting
govt	govt	govt
(	(	(
was	was	wa
re	re	re
:	:	:
employment	employ	employment
(	(	(
was	was	wa
re	re	re
:	:	:
why	whi	why
not	not	not
concentrate	concentr	concentrate
.	.	.
.	.	.
.	.	.
)	)	)

summary	summari	summary
:	:	:
questions	question	question
about	about	about
"	"	"
non	non	non
-	-	-
initiated	initi	initiated
force	forc	force
"	"	"

organization	organ	organization
:	:	:
free	free	free
the	the	the
barbers	barber	barber
,	,	,
inc	inc	inc
.	.	.

lines	line	line
:	:	:
69	69	69

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
thor	thor	thor
.	.	.
isc	isc	isc
-	-	-
br	br	br
.	.	.
com	com	com

in	in	in
article	articl	article
<	<	<
c5jh23.eu8@encore.com	c5jh23.eu8@encore.com	c5jh23.eu8@encore.com
>	>	>
rcollins@encore.com	rcollins@encore.com	rcollins@encore.com
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr15.164605.8439@isc-br.isc-br.com	1993apr15.164605.8439@isc-br.isc-br.com	1993apr15.164605.8439@isc-br.isc-br.com
>	>	>
,	,	,
steveh@thor.isc-br.com	steveh@thor.isc-br.com	steveh@thor.isc-br.com
(	(	(
steve	steve	steve
hendricks	hendrick	hendricks
)	)	)
writes	write	writes
:	:	:

>	>	>
|	|	|
>	>	>
.	.	.
.	.	.
.	.	.
you	you	you
don	don	don
'	'	'
t	t	t
specify	specifi	specify
the	the	the
means	mean	mean
through	through	through
which	which	which
the	the	the
government	govern	government

>	>	>
|	|	|
>	>	>
is	is	is
to	to	to
be	be	be
prevented	prevent	prevented
from	from	from
becoming	becom	becoming
the	the	the
tool	tool	tool
of	of	of
business	busi	business
interests	interest	interest
.	.	.

as	as	a
a	a	a

>	>	>
|	|	|
>	>	>
left	left	left
-	-	-
wing	wing	wing
,	,	,
