from	from	from
:	:	:
mwilson@ncratl.atlantaga.ncr.com	mwilson@ncratl.atlantaga.ncr.com	mwilson@ncratl.atlantaga.ncr.com
(	(	(
mark	mark	mark
wilson	wilson	wilson
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
why	whi	why
is	is	is
tax	tax	tax
evasion	evas	evasion
not	not	not
considered	consid	considered
unpatriotic	unpatriot	unpatriotic
?	?	?

organization	organ	organization
:	:	:
ncr	ncr	ncr
engineering	engin	engineering
and	and	and
manufacturing	manufactur	manufacturing
atlanta	atlanta	atlanta
-	-	-
-	-	-
atlanta	atlanta	atlanta
,	,	,
ga	ga	ga

lines	line	line
:	:	:
37	37	37

in	in	in
<	<	<
1993apr2.125134.3780@hemlock.cray.com	1993apr2.125134.3780@hemlock.cray.com	1993apr2.125134.3780@hemlock.cray.com
>	>	>
rja@mahogany126.cray.com	rja@mahogany126.cray.com	rja@mahogany126.cray.com
(	(	(
ben	ben	ben
'	'	'
s	s	s
dad	dad	dad
)	)	)
writes	write	writes
:	:	:

|	|	|
in	in	in
article	articl	article
<	<	<
c4tauw.mrz@ncratl.atlantaga.ncr.com	c4tauw.mrz@ncratl.atlantaga.ncr.com	c4tauw.mrz@ncratl.atlantaga.ncr.com
>	>	>
,	,	,
mwilson@ncratl.atlantaga.ncr.com	mwilson@ncratl.atlantaga.ncr.com	mwilson@ncratl.atlantaga.ncr.com
(	(	(
mark	mark	mark
wilson	wilson	wilson
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
in	in	in
article	articl	article
<	<	<
1pasrg	1pasrg	1pasrg
$	$	$
ife@s1.gov	ife@s1.gov	ife@s1.gov
>	>	>
lip@s1.gov	lip@s1.gov	lip@s1.gov
(	(	(
loren	loren	loren
i	i	i
.	.	.

petrich	petrich	petrich
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>

|	|	|
>	>	>
|	|	|
the	the	the
title	titl	title
is	is	is
self	self	self
-	-	-
explanatory	explanatori	explanatory
;	;	;
isaac	isaac	isaac
asimov	asimov	asimov
once	onc	once
pointed	point	pointed
out	out	out

|	|	|
>	>	>
|	|	|
that	that	that
curious	curious	curious
fact	fact	fact
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
are	are	are
you	you	you
saying	say	saying
that	that	that
it	it	it
should	should	should
be	be	be
considered	consid	considered
unpatriotic	unpatriot	unpatriotic
if	if	if
you	you	you
do	do	do
not	not	not
give	give	give

|	|	|
>	>	>
everything	everyth	everything
you	you	you
own	own	own
to	to	to
the	the	the
state	state	state
.	.	.

|	|	|
are	are	are
you	you	you
saying	say	saying
that	that	that
it	it	it
should	should	should
be	be	be
considered	consid	considered
unpatriotic	unpatriot	unpatriotic
if	if	if
you	you	you
do	do	do
not	not	not
give	give	give

|	|	|
your	your	your
*	*	*
life	life	life
*	*	*
in	in	in
battle	battl	battle
for	for	for
the	the	the
state	state	state
?	?	?

the	the	the
pc	pc	pc
(	(	(
patrioticly	patriot	patrioticly
correct	correct	correct
)	)	)
certainly	certain	certainly

|	|	|
think	think	think
so	so	so
.	.	.

|	|	|
>	>	>
i	i	i
thought	thought	thought
that	that	that
kind	kind	kind
of	of	of
system	system	system
collapsed	collaps	collapsed

|	|	|
>	>	>
when	when	when
the	the	the
soviet	soviet	soviet
union	union	union
did	did	did
.	.	.

|	|	|
no	no	no
,	,	,
the	the	the
pentagon	pentagon	pentagon
is	is	is
still	still	still
standing	stand	standing
and	and	and
collecting	collect	collecting
names	name	name
for	for	for
the	the	the
draft	draft	draft
.	.	.

|	|	|
>	>	>
if	if	if
that	that	that
'	'	'
s	s	s
not	not	not
what	what	what
you	you	you
meant	meant	meant
.	.	.

at	at	at
what	what	what
point	point	point
does	doe	doe
paying	pay	paying
more	more	more
taxes	tax	tax
cease	ceas	cease

|	|	|
>	>	>
being	be	being
patriotic	patriot	patriotic
?	?	?

|	|	|
your	your	your
money	money	money
or	or	or
your	your	your
life	life	life
.	.	.

which	which	which
is	is	is
more	more	more
important	import	important
?	?	?

nice	nice	nice
dodge	dodg	dodge
.	.	.

i	i	i
give	give	give
it	it	it
a	a	a
9	9	9
.	.	.
2	2	2
.	.	.

now	now	now
to	to	to
answer	answer	answer
your	your	your
questions	question	question
.	.	.

i	i	i
do	do	do
not	not	not
believe	believ	believe
that	that	that
there	there	there
should	should	should
be	be	be
a	a	a
draft	draft	draft
.	.	.

the	the	the
armed	arm	armed
services	servic	service
should	should	should
be	be	be
voluntary	voluntari	voluntary
.	.	.

can	can	can
you	you	you
say	say	say
the	the	the
same	same	same
about	about	about
taxes	tax	tax
.	.	.

i	i	i
'	'	'
ve	ve	ve
answered	answer	answered
your	your	your
question	question	question
.	.	.

would	would	would
you	you	you
now	now	now
answer	answer	answer
mine	mine	mine
.	.	.

-	-	-
-	-	-
mob	mob	mob
rule	rule	rule
isn	isn	isn
'	'	'
t	t	t
any	ani	any
prettier	prettier	prettier
merely	mere	merely
because	becaus	because
the	the	the
mob	mob	mob
calls	call	call
itself	itself	itself
a	a	a
government	govern	government
it	it	it
ain	ain	ain
'	'	'
t	t	t
charity	chariti	charity
if	if	if
you	you	you
are	are	are
using	use	using
someone	someon	someone
else	els	else
'	'	'
s	s	s
money	money	money
.	.	.

wilson	wilson	wilson
'	'	'
s	s	s
theory	theori	theory
of	of	of
relativity	relat	relativity
:	:	:
if	if	if
you	you	you
go	go	go
back	back	back
far	far	far
enough	enough	enough
,	,	,
we	we	we
'	'	'
re	re	re
all	all	all
related	relat	related
.	.	.

mark.wilson@atlantaga.ncr.com	mark.wilson@atlantaga.ncr.com	mark.wilson@atlantaga.ncr.com
