from	from	from
:	:	:
demon@desire.wright.edu	demon@desire.wright.edu	demon@desire.wright.edu
(	(	(
not	not	not
a	a	a
boomer	boomer	boomer
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
capital	capit	capital
gains	gain	gain
tax	tax	tax
increase	increas	increase
"	"	"
loses	lose	loses
"	"	"
money	money	money

distribution	distribut	distribution
:	:	:
na	na	na

organization	organ	organization
:	:	:
acme	acm	acme
products	product	product

lines	line	line
:	:	:
70	70	70

in	in	in
article	articl	article
<	<	<
c5j8wi.igk@panix.com	c5j8wi.igk@panix.com	c5j8wi.igk@panix.com
>	>	>
,	,	,
eck@panix.com	eck@panix.com	eck@panix.com
(	(	(
mark	mark	mark
eckenwiler	eckenwil	eckenwiler
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
<	<	<
1993apr15.045651.6892@midway.uchicago.edu	1993apr15.045651.6892@midway.uchicago.edu	1993apr15.045651.6892@midway.uchicago.edu
>	>	>
,	,	,
thf2@midway.uchicago.edu	thf2@midway.uchicago.edu	thf2@midway.uchicago.edu
sez	sez	sez
:	:	:

>	>	>
>	>	>
in	in	in
article	articl	article
<	<	<
1993apr14.135227.8579@desire.wright.edu	1993apr14.135227.8579@desire.wright.edu	1993apr14.135227.8579@desire.wright.edu
>	>	>
demon@desire.wright.edu	demon@desire.wright.edu	demon@desire.wright.edu
(	(	(
not	not	not
a	a	a
boomer	boomer	boomer
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
no	no	no
,	,	,
i	i	i
'	'	'
m	m	m
saying	say	saying
any	ani	any
long	long	long
term	term	term
investor	investor	investor
(	(	(
the	the	the
ones	one	one
likely	like	likely
to	to	to
have	have	have
large	larg	large

>	>	>
>	>	>
>	>	>
capital	capit	capital
gains	gain	gain
)	)	)
would	would	would
be	be	be
foolish	foolish	foolish
to	to	to
sell	sell	sell
in	in	in
order	order	order
to	to	to
avoid	avoid	avoid
a	a	a
tax	tax	tax
hike	hike	hike
that	that	that
