from	from	from
:	:	:
schwarze@starbase1.caltech.edu	schwarze@starbase1.caltech.edu	schwarze@starbase1.caltech.edu
(	(	(
erich	erich	erich
schwarz	schwarz	schwarz
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
19th	19th	19th
century	centuri	century
capitalism	capit	capitalism

organization	organ	organization
:	:	:
caltech	caltech	caltech
,	,	,
div	div	div
.	.	.

of	of	of
biology	biolog	biology
lines	line	line
:	:	:
38	38	38
distribution	distribut	distribution
:	:	:
world	world	world
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
anise	anis	anise
.	.	.
bio	bio	bio
.	.	.
caltech	caltech	caltech
.	.	.
edu	edu	edu

in	in	in
article	articl	article
<	<	<
31mar199317363332@jane.uh.edu	31mar199317363332@jane.uh.edu	31mar199317363332@jane.uh.edu
>	>	>
,	,	,
mece3d@jane.uh.edu	mece3d@jane.uh.edu	mece3d@jane.uh.edu
(	(	(
chris	chris	chris
struble	strubl	struble
)	)	)
wrote	wrote	wrote
:	:	:
christian	christian	christian
struble	strubl	struble
writes	write	writes
:	:	:

>	>	>
some	some	some
people	peopl	people
are	are	are
not	not	not
very	veri	very
good	good	good
at	at	at
getting	get	getting
the	the	the
best	best	best
deal	deal	deal
for	for	for
their	their	their

>	>	>
effort	effort	effort
,	,	,
and	and	and
others	other	others
are	are	are
unwilling	unwil	unwilling
to	to	to
put	put	put
forth	forth	forth
much	much	much
effort	effort	effort
,	,	,
even	even	even
in	in	in

>	>	>
the	the	the
face	face	face
of	of	of
economic	econom	economic
incentives	incent	incentive
.	.	.

there	there	there
will	will	will
always	alway	always
be	be	be
some	some	some
people	peopl	people

>	>	>
who	who	who
are	are	are
stupid	stupid	stupid
or	or	or
lazy	lazi	lazy
,	,	,
relative	relat	relative
to	to	to
the	the	the
ability	abil	ability
or	or	or
effort	effort	effort
of	of	of
most	most	most

>	>	>
others	other	others
.	.	.

the	the	the
question	question	question
is	is	is
what	what	what
do	do	do
you	you	you
do	do	do
with	with	with
them	them	them
?	?	?

there	there	there
are	are	are
three	three	three

>	>	>
options	option	option
