from	from	from
:	:	:
bob1@cos.com	bob1@cos.com	bob1@cos.com
(	(	(
bob	bob	bob
blackshaw	blackshaw	blackshaw
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
tieing	tie	tieing
abortion	abort	abortion
to	to	to
health	health	health
reform	reform	reform
-	-	-
-	-	-
is	is	is
clinton	clinton	clinton
nuts	nut	nut
?	?	?

organization	organ	organization
:	:	:
corporation	corpor	corporation
for	for	for
open	open	open
systems	system	system

distribution	distribut	distribution
:	:	:
world	world	world

lines	line	line
:	:	:
37	37	37

in	in	in
<	<	<
1993apr5.170349.10700@ringer.cs.utsa.edu	1993apr5.170349.10700@ringer.cs.utsa.edu	1993apr5.170349.10700@ringer.cs.utsa.edu
>	>	>
sbooth@lonestar.utsa.edu	sbooth@lonestar.utsa.edu	sbooth@lonestar.utsa.edu
(	(	(
simon	simon	simon
e	e	e
.	.	.

booth	booth	booth
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr2.230831.18332@wdl.loral.com	1993apr2.230831.18332@wdl.loral.com	1993apr2.230831.18332@wdl.loral.com
>	>	>
bard@cutter.ssd.loral.com	bard@cutter.ssd.loral.com	bard@cutter.ssd.loral.com
writes	write	writes
:	:	:

>	>	>
>	>	>
sbooth@lonestar.utsa.edu	sbooth@lonestar.utsa.edu	sbooth@lonestar.utsa.edu
(	(	(
simon	simon	simon
e	e	e
.	.	.

booth	booth	booth
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
#	#	#
sandvik@newton.apple.com	sandvik@newton.apple.com	sandvik@newton.apple.com
(	(	(
kent	kent	kent
sandvik	sandvik	sandvik
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
#	#	#
>	>	>
we	we	we
already	alreadi	already
kill	kill	kill
people	peopl	people
(	(	(
death	death	death
penalty	penalti	penalty
)	)	)
,	,	,
and	and	and
that	that	that
costs	cost	cost
even	even	even
more	more	more

>	>	>
>	>	>
#	#	#
>	>	>
money	money	money
,	,	,
so	so	so
you	you	you
could	could	could
as	as	a
well	well	well
complain	complain	complain
about	about	about
this	this	this
extremely	extrem	extremely
barbaric	barbar	barbaric

>	>	>
>	>	>
#	#	#
>	>	>
way	way	way
of	of	of
justice	justic	justice
.	.	.

>	>	>
>	>	>
#	#	#

>	>	>
>	>	>
#	#	#
but	but	but
the	the	the
death	death	death
penalty	penalti	penalty
is	is	is
right	right	right
.	.	.

>	>	>
>	>	>
#	#	#

>	>	>
>	>	>
#	#	#
and	and	and
how	how	how
expensive	expens	expensive
can	can	can
an	an	an
execution	execut	execution
be	be	be
?	?	?

i	i	i
mean	mean	mean
,	,	,
i	i	i
think	think	think
rope	rope	rope
,	,	,
cyanide	cyanid	cyanide

>	>	>
>	>	>
#	#	#
(	(	(
for	for	for
the	the	the
gas	gas	gas
)	)	)
,	,	,
or	or	or
the	the	the
rifles	rifl	rifle
and	and	and
ammunition	ammunit	ammunition
to	to	to
arm	arm	arm
firing	fire	firing
squads	squad	squad
are	are	are

>	>	>
>	>	>
#	#	#
affordable	afford	affordable
.	.	.

>	>	>
>	>	>
#	#	#

>	>	>
>	>	>
#	#	#
now	now	now
,	,	,
perhaps	perhap	perhaps
lethal	lethal	lethal
injection	inject	injection
might	might	might
be	be	be
expensive	expens	expensive
,	,	,
in	in	in
that	that	that
case	case	case
,	,	,
let	let	let
'	'	'
s	s	s

>	>	>
>	>	>
#	#	#
return	return	return
to	to	to
the	the	the
more	more	more
efficient	effici	efficient
methods	method	method
employed	employ	employed
in	in	in
the	the	the
past	past	past
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
oh	oh	oh
,	,	,
sure	sure	sure
,	,	,
the	the	the
death	death	death
*	*	*
penalty	penalti	penalty
*	*	*
is	is	is
fairly	fair	fairly
inexpensive	inexpens	inexpensive
,	,	,
but	but	but
the	the	the
trial	trial	trial
and	and	and

>	>	>
>	>	>
sentencing	sentenc	sentencing
can	can	can
run	run	run
millions	million	million
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
-	-	-
-	-	-
strychnine	strychnin	strychnine
unless	unless	unless
you	you	you
wanna	wanna	wanna
cut	cut	cut
costs	cost	cost
by	by	by
skipping	skip	skipping
the	the	the
trial	trial	trial
and	and	and

>	>	>
>	>	>
sentencing	sentenc	sentencing
.	.	.
.	.	.
.	.	.

you	you	you
murderous	murder	murderous
little	littl	little
rat	rat	rat
-	-	-
bastard	bastard	bastard

>	>	>
why	whi	why
as	as	a
a	a	a
matter	matter	matter
of	of	of
fact	fact	fact
,	,	,
i	i	i
was	was	wa
thinking	think	thinking
of	of	of
that	that	that
as	as	a
a	a	a
way	way	way
to	to	to
make	make	make

>	>	>
the	the	the
system	system	system
more	more	more
efficient	effici	efficient
.	.	.

and	and	and
the	the	the
only	onli	only
murderous	murder	murderous
rat	rat	rat
-	-	-
bastards	bastard	bastard
are	are	are

>	>	>
aboritionists	aboritionist	aboritionists
.	.	.

yeah	yeah	yeah
,	,	,
simon	simon	simon
'	'	'
s	s	s
no	no	no
rat	rat	rat
-	-	-
bastard	bastard	bastard
,	,	,
he	he	he
'	'	'
s	s	s
the	the	the
head	head	head
attack	attack	attack
puppy	puppi	puppy
:	:	:
-	-	-
)	)	)

>	>	>
simon	simon	simon

tog	tog	tog
