from	from	from
:	:	:
mitchell@nodecg.ncc.telecomwa.oz.au	mitchell@nodecg.ncc.telecomwa.oz.au	mitchell@nodecg.ncc.telecomwa.oz.au
(	(	(
clive	clive	clive
mitchell	mitchel	mitchell
)	)	)

subject	subject	subject
:	:	:
dataproducts	dataproduct	dataproducts
lzr1260	lzr1260	lzr1260
not	not	not
printing	print	printing
correctly	correct	correctly

organization	organ	organization
:	:	:
regional	region	regional
network	network	network
systems	system	system
group	group	group
,	,	,
perth	perth	perth

lines	line	line
:	:	:
951	951	951

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
cut	cut	cut
here	here	here
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
part	part	part
01	01	01
/	/	/
01	01	01
begin	begin	begin
644	644	644
1260wn31	1260wn31	1260wn31
.	.	.
exe	exe	exe
m35ko	m35ko	m35ko
1d	1d	1d
&	&	&
-	-	-
$	$	$
,	,	,
__	__	__
\	\	\
@	@	@
p	p	p
$	$	$
?	?	?
#	#	#
_	_	_
'	'	'
@	@	@
!	!	!
0v	0v	0v
]	]	]
p	p	p
>	>	>
7	7	7
)	)	)
i9vat	i9vat	i9vat
(	(	(
#	#	#
$	$	$
y	y	y
.	.	.
#	#	#
dm	dm	dm
m	m	m
,	,	,
3dy	3di	3dy
,	,	,
"	"	"
!	!	!
02u	02u	02u
=	=	=
!	!	!
4d4	4d4	4d4
@	@	@
26yc	26yc	26yc
+	+	+
b	b	b
!	!	!
!	!	!
;	;	;
&	&	&
p	p	p
@	@	@
4feg	4feg	4feg
:	:	:
'	'	'
1s	1s	1
(	(	(
%	%	%
)	)	)
e	e	e
<	<	<
v5r	v5r	v5r
=	=	=
f5d	f5d	f5d
+	+	+
@	@	@
t	t	t
*	*	*
m	m	m
_	_	_
"	"	"
z	z	z
,	,	,
#	#	#
f	f	f
\	\	\
$	$	$
h0	h0	h0
(	(	(
c	c	c
,	,	,
n	n	n
!	!	!
pp	pp	pp
(	(	(
.	.	.
\	\	\
-	-	-
r	r	r
rt	rt	rt
!	!	!
bt	bt	bt
@	@	@
/	/	/
j	j	j
\	\	\
*	*	*
.	.	.
t	t	t
/	/	/
lm00	lm00	lm00
"	"	"
c	c	c
<	<	<
02	02	02
.	.	.
mp	mp	mp
.	.	.
b9	b9	b9
*	*	*
%	%	%
[	[	[
!	!	!
*	*	*
-	-	-
y	y	y
!	!	!
*	*	*
%	%	%
]	]	]
!	!	!
*	*	*
-	-	-
w	w	w
!	!	!
(	(	(
s	s	s
bqy_	bqy_	bqy_
!	!	!
+	+	+
y_	y_	y_
!	!	!
.	.	.
am	am	am
"	"	"
zc	zc	zc
<	<	<
p2	p2	p2
[	[	[
y	y	y
&	&	&
^	^	^
f	f	f
+	+	+
h8	h8	h8
!	!	!
0ogl	0ogl	0ogl
$	$	$
mo	mo	mo
^	^	^
$	$	$
!	!	!
i	i	i
:	:	:
6	6	6
+	+	+
'	'	'
gl	gl	gl
$	$	$
bq9	bq9	bq9
]	]	]
!	!	!
(	(	(
ok	ok	ok
@	@	@
>	>	>
7_	7_	7_
#	#	#
xk	xk	xk
?	?	?
bojq	bojq	bojq
!	!	!
-	-	-
/	/	/
kb	kb	kb
]	]	]
73zd	73zd	73zd
(	(	(
kph	kph	kph
[	[	[
b	b	b
\	\	\
n	n	n
&	&	&
z0	z0	z0
,	,	,
v	v	v
?	?	?
p2	p2	p2
,	,	,
mv	mv	mv
@	@	@
/	/	/
1cmj	1cmj	1cmj
+	+	+
s8on	s8on	s8on
,	,	,
__1z1	__1z1	__1z1
/	/	/
/	/	/
\	\	\
z6	z6	z6
%	%	%
vw04_lr	vw04_lr	vw04_lr
.	.	.
p	p	p
/	/	/
[	[	[
.	.	.
cmjy	cmji	cmjy
@	@	@
s_xou	s_xou	s_xou
\	\	\
z5	z5	z5
+	+	+
z	z	z
^	^	^
b	b	b
.	.	.
v	v	v
#	#	#
/	/	/
m4	m4	m4
,	,	,
o1zxo	o1zxo	o1zxo
+	+	+
t	t	t
>	>	>
o1z	o1z	o1z
]	]	]
'	'	'
k0ro	k0ro	k0ro
#	#	#
cl	cl	cl
s__	s__	s__
.	.	.
eps	ep	eps
/	/	/
v	v	v
,	,	,
]	]	]
lstc	lstc	lstc
/	/	/
_bhpp	_bhpp	_bhpp
na	na	na
-	-	-
(	(	(
j70	j70	j70
@	@	@
*	*	*
+	+	+
zb	zb	zb
:	:	:
(	(	(
m3	m3	m3
@	@	@
fb	fb	fb
)	)	)
x	x	x
0	0	0
/	/	/
h	h	h
@	@	@
?	?	?
t	t	t
7	7	7
+	+	+
o0_	o0_	o0_
[	[	[
-	-	-
=	=	=
>	>	>
2	2	2
*	*	*
c	c	c
#	#	#
d	d	d
"	"	"
z	z	z
"	"	"
h	h	h
a	a	a
]	]	]
^	^	^
*	*	*
ex	ex	ex
(	(	(
"	"	"
b	b	b
^	^	^
i	i	i
#	#	#
0r	0r	0r
:	:	:
(	(	(
c	c	c
@	@	@
"	"	"
)	)	)
hb	hb	hb
>	>	>
m	m	m
,	,	,
#	#	#
z	z	z
(	(	(
'	'	'
]	]	]
%	%	%
r	r	r
[	[	[
do	do	do
^	^	^
s77aa_m	s77aa_m	s77aa_m
&	&	&
@	@	@
_x	_x	_x
)	)	)
<	<	<
jw	jw	jw
#	#	#
bnf1l032	bnf1l032	bnf1l032
[	[	[
"	"	"
0	0	0
/	/	/
d	d	d
;	;	;
@	@	@
!	!	!

-	-	-
/	/	/
@	@	@
pq	pq	pq
(	(	(
3	3	3
%	%	%
%	%	%
5v	5v	5v
m	m	m
]	]	]
\	\	\
?	?	?
x	x	x
>	>	>
"	"	"
(	(	(
3	3	3
-	-	-
#	#	#
4f	4f	4f
)	)	)
w	w	w
@	@	@
8	8	8
%	%	%
@	@	@
"	"	"
!	!	!
@	@	@
x	x	x
>	>	>
1	1	1
$	$	$
)	)	)
&	&	&
3d	3d	3d
%	%	%
)	)	)
14u	14u	14u
#	#	#
2um	2um	2um
'	'	'
5t	5t	5t
]	]	]
?	?	?
0	0	0
-	-	-
#	#	#
(	(	(
v	v	v
,	,	,
34s	34s	34s
-	-	-
s	s	s
"	"	"
tlk	tlk	tlk
m	m	m
:	:	:
qm	qm	qm
;	;	;
.	.	.
wl	wl	wl
'	'	'
1r	1r	1r
=	=	=
g	g	g
%	%	%
u	u	u
?	?	?
7	7	7
-	-	-
[	[	[
=	=	=
w	w	w
]	]	]
p	p	p
^	^	^
/	/	/
3	3	3
\	\	\
\	\	\
okv_o	okv_o	okv_o
'	'	'
y	y	y
]	]	]
?	?	?
ws	ws	w
^	^	^
_	_	_
?	?	?
_	_	_
\	\	\
@	@	@
$	$	$
%	%	%
#	#	#
0	0	0
,	,	,
+	+	+
&	&	&
p	p	p
<	<	<
7	7	7
-	-	-
r	r	r
]	]	]
o	o	o
m	m	m
'	'	'
y	y	y
]	]	]
?	?	?
ws	ws	w
^	^	^
_	_	_
?	?	?
_	_	_
\	\	\
/	/	/
z	z	z
&	&	&
l	l	l
+	+	+
hx	hx	hx
>	>	>
vp	vp	vp
&	&	&
+	+	+
+	+	+
@	@	@
3	3	3
;	;	;
x	x	x
*	*	*
"	"	"
z	z	z
+	+	+
/	/	/
m	m	m
<	<	<
!	!	!
@	@	@
\	\	\
<	<	<
0	0	0
.	.	.
_5s	_5s	_5s
%	%	%
3	3	3
/	/	/
k	k	k
)	)	)
%	%	%
!	!	!
k8o7	k8o7	k8o7
m	m	m
]	]	]
"	"	"
.	.	.
pjv3	pjv3	pjv3
)	)	)
@	@	@
$	$	$
_xogkyrzaup	_xogkyrzaup	_xogkyrzaup
&	&	&
.	.	.
p	p	p
40	40	40
(	(	(
l	l	l
