from	from	from
:	:	:
lisbon@vpnet.chi.il.us	lisbon@vpnet.chi.il.us	lisbon@vpnet.chi.il.us
(	(	(
gerry	gerri	gerry
swetsky	swetski	swetsky
)	)	)

subject	subject	subject
:	:	:
program	program	program
manager	manag	manager
*	*	*
*	*	*
two	two	two
questions	question	question

organization	organ	organization
:	:	:
vpnet	vpnet	vpnet
public	public	public
access	access	access

lines	line	line
:	:	:
16	16	16

(	(	(
1	1	1
)	)	)
is	is	is
it	it	it
possible	possibl	possible
to	to	to
change	chang	change
the	the	the
icons	icon	icon
in	in	in
the	the	the
program	program	program
groups	group	group
?	?	?

i	i	i
'	'	'
d	d	d
like	like	like

to	to	to
give	give	give
them	them	them
some	some	some
individuality	individu	individuality
.	.	.

(	(	(
2	2	2
)	)	)
can	can	can
you	you	you
set	set	set
up	up	up
a	a	a
short	short	short
-	-	-
cut	cut	cut
key	key	key
to	to	to
return	return	return
to	to	to
the	the	the
program	program	program
manager	manag	manager
?	?	?

i	i	i
know	know	know
<	<	<
ctl	ctl	ctl
>	>	>
<	<	<
esc	esc	esc
>	>	>
,	,	,
<	<	<
esc	esc	esc
>	>	>
will	will	will
do	do	do
it	it	it
,	,	,
but	but	but
i	i	i
'	'	'
d	d	d
rather	rather	rather
set	set	set
it	it	it
up	up	up
so	so	so
i	i	i

can	can	can
avoid	avoid	avoid
the	the	the
task	task	task
list	list	list
and	and	and
get	get	get
back	back	back
to	to	to
the	the	the
p	p	p
/	/	/
m	m	m
with	with	with
<	<	<
alt	alt	alt
>	>	>
<	<	<
f1	f1	f1
>	>	>
.	.	.

any	ani	any
and	and	and
all	all	all
help	help	help
is	is	is
welcomed	welcom	welcomed
.	.	.

-	-	-
-	-	-

=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=

|	|	|
help	help	help
stamp	stamp	stamp
out	out	out
stupid	stupid	stupid
.	.	.
signature	signatur	signature
files	file	file
!	!	!

gerry	gerri	gerry
swetsky	swetski	swetsky
wb9ebo	wb9ebo	wb9ebo
|	|	|

|	|	|
vpnet	vpnet	vpnet
-	-	-
public	public	public
access	access	access
unix	unix	unix
and	and	and
usenet	usenet	usenet
|	|	|

|	|	|
home	home	home
(	(	(
708)833-8122	708)833-8122	708)833-8122
vpnet	vpnet	vpnet
(	(	(
708)833-8126	708)833-8126	708)833-8126
lisbon@vpnet.chi.il.us	lisbon@vpnet.chi.il.us	lisbon@vpnet.chi.il.us
|	|	|

=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
