from	from	from
:	:	:
dericks@plains.nodak.edu	dericks@plains.nodak.edu	dericks@plains.nodak.edu
(	(	(
dale	dale	dale
erickson	erickson	erickson
)	)	)

subject	subject	subject
:	:	:
telix	telix	telix
problem	problem	problem

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
plains	plain	plain
.	.	.
nodak	nodak	nodak
.	.	.
edu	edu	edu

organization	organ	organization
:	:	:
north	north	north
dakota	dakota	dakota
higher	higher	higher
education	educ	education
computing	comput	computing
network	network	network

lines	line	line
:	:	:
9	9	9

when	when	when
i	i	i
use	use	use
telix	telix	telix
(	(	(
or	or	or
kermit	kermit	kermit
)	)	)
in	in	in
win	win	win
3	3	3
.	.	.
1	1	1
,	,	,
or	or	or
use	use	use
telix	telix	telix
after	after	after
exiting	exit	exiting
windows	window	window
to	to	to
dos	dos	do
,	,	,
telix	telix	telix
can	can	can
not	not	not
find	find	find
the	the	the
serial	serial	serial
port	port	port
.	.	.

if	if	if
you	you	you
have	have	have
some	some	some
ideas	idea	idea
on	on	on
how	how	how
to	to	to
solve	solv	solve
this	this	this
problem	problem	problem
or	or	or
where	where	where
i	i	i
can	can	can
find	find	find
further	further	further
information	inform	information
,	,	,
send	send	send
me	me	me
email	email	email
or	or	or
send	send	send
it	it	it
to	to	to
the	the	the
news	news	news
group	group	group
.	.	.

thanks	thank	thanks
.	.	.

dale	dale	dale
erickson	erickson	erickson
dericks@plains.nodak.edu	dericks@plains.nodak.edu	dericks@plains.nodak.edu

-	-	-
-	-	-

+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
+	+	+
