from	from	from
:	:	:
rnichols@cbnewsg.cb.att.com	rnichols@cbnewsg.cb.att.com	rnichols@cbnewsg.cb.att.com
(	(	(
robert	robert	robert
.	.	.
k	k	k
.	.	.
nichols	nichol	nichols
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
truetype	truetyp	truetype
fonts	font	font
that	that	that
display	display	display
but	but	but
do	do	do
not	not	not
print	print	print
.	.	.

summary	summari	summary
:	:	:
adjust	adjust	adjust
outlinethreshold	outlinethreshold	outlinethreshold

organization	organ	organization
:	:	:
at	at	at
&	&	&
t	t	t

distribution	distribut	distribution
:	:	:
na	na	na

lines	line	line
:	:	:
30	30	30

in	in	in
article	articl	article
<	<	<
1993apr17.134725.15882@mintaka.lcs.mit.edu	1993apr17.134725.15882@mintaka.lcs.mit.edu	1993apr17.134725.15882@mintaka.lcs.mit.edu
>	>	>
avinash@silver.lcs.mit.edu	avinash@silver.lcs.mit.edu	avinash@silver.lcs.mit.edu
(	(	(
avinash	avinash	avinash
chopde	chopd	chopde
)	)	)
writes	write	writes
:	:	:

>	>	>
i	i	i
just	just	just
installed	instal	installed
a	a	a
new	new	new
truetype	truetyp	truetype
font	font	font
under	under	under
ms	ms	m
-	-	-
windows	window	window
3	3	3
.	.	.
1	1	1

>	>	>
but	but	but
though	though	though
all	all	all
the	the	the
applications	applic	application
display	display	display
the	the	the
font	font	font
correctly	correct	correctly
on	on	on
the	the	the

>	>	>
screen	screen	screen
,	,	,
quite	quit	quite
a	a	a
few	few	few
of	of	of
them	them	them
fail	fail	fail
to	to	to
print	print	print
out	out	out
the	the	the
document	document	document
correctly	correct	correctly

>	>	>
(	(	(
on	on	on
a	a	a
laserjet	laserjet	laserjet
4	4	4
-	-	-
non	non	non
-	-	-
postscript	postscript	postscript
printer	printer	printer
)	)	)
.	.	.

.	.	.
.	.	.
.	.	.

>	>	>
but	but	but
when	when	when
i	i	i
use	use	use
the	the	the
windows	window	window
accessory	accessori	accessory
write	write	write
,	,	,
the	the	the
printer	printer	printer
prints	print	print
square	squar	square

>	>	>
boxes	box	box
in	in	in
place	place	place
of	of	of
the	the	the
characters	charact	character
of	of	of
the	the	the
new	new	new
font	font	font
.	.	.

yet	yet	yet
,	,	,
write	write	write
does	doe	doe

>	>	>
display	display	display
the	the	the
font	font	font
correctly	correct	correctly
on	on	on
the	the	the
screen	screen	screen
.	.	.

this	this	this
is	is	is
a	a	a
common	common	common
problem	problem	problem
with	with	with
highly	high	highly
complex	complex	complex
truetype	truetyp	truetype
fonts	font	font
.	.	.

microsoft	microsoft	microsoft
admits	admit	admits
to	to	to
a	a	a
problem	problem	problem
with	with	with
older	older	older
versions	version	version
of	of	of
the	the	the
postscript	postscript	postscript
printer	printer	printer
driver	driver	driver
,	,	,
but	but	but
i	i	i
'	'	'
ve	ve	ve
found	found	found
it	it	it
to	to	to
be	be	be
pretty	pretti	pretty
generic	generic	generic
.	.	.

you	you	you
can	can	can
get	get	get
around	around	around
the	the	the
problem	problem	problem
by	by	by
adjusting	adjust	adjusting
the	the	the
parameter	paramet	parameter
outlinethreshold	outlinethreshold	outlinethreshold
in	in	in
the	the	the
[	[	[
truetype	truetyp	truetype
]	]	]
section	section	section
of	of	of
win	win	win
.	.	.
ini	ini	ini
.	.	.

this	this	this
entry	entri	entry
specifies	specifi	specifies
the	the	the
number	number	number
of	of	of
pels	pel	pel
-	-	-
per	per	per
-	-	-
em	em	em
at	at	at
which	which	which
windows	window	window
will	will	will
render	render	render
truetype	truetyp	truetype
fonts	font	font
as	as	a
outline	outlin	outline
fonts	font	font
instead	instead	instead
of	of	of
as	as	a
bitmap	bitmap	bitmap
fonts	font	font
.	.	.

the	the	the
default	default	default
is	is	is
256	256	256
.	.	.

i	i	i
'	'	'
ve	ve	ve
generally	general	generally
been	been	been
able	abl	able
to	to	to
get	get	get
fonts	font	font
to	to	to
work	work	work
by	by	by
setting	set	setting
outlinethreshold	outlinethreshold	outlinethreshold
=	=	=
160	160	160
.	.	.

depending	depend	depending
on	on	on
your	your	your
printer	printer	printer
resolution	resolut	resolution
and	and	and
the	the	the
point	point	point
size	size	size
you	you	you
are	are	are
using	use	using
,	,	,
you	you	you
may	may	may
need	need	need
a	a	a
different	differ	different
value	valu	value
.	.	.

the	the	the
windows	window	window
resource	resourc	resource
kit	kit	kit
warns	warn	warns
against	against	against
going	go	going
above	abov	above
300	300	300
.	.	.

presumably	presum	presumably
,	,	,
that	that	that
might	might	might
cause	caus	cause
fonts	font	font
to	to	to
print	print	print
as	as	a
square	squar	square
boxes	box	box
or	or	or
something	someth	something
.	.	.

:	:	:
-	-	-
|	|	|
(	(	(
i	i	i
'	'	'
m	m	m
not	not	not
smiling	smile	smiling
.	.	.
)	)	)

-	-	-
-	-	-
bob	bob	bob
nichols	nichol	nichols
at	at	at
&	&	&
t	t	t
bell	bell	bell
laboratories	laboratori	laboratory
rnichols@ihlpm.ih.att.com	rnichols@ihlpm.ih.att.com	rnichols@ihlpm.ih.att.com
