from	from	from
:	:	:
sebastian_beer@lippebox.fido.de	sebastian_beer@lippebox.fido.d	sebastian_beer@lippebox.fido.de
(	(	(
sebastian	sebastian	sebastian
beer	beer	beer
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
diamond	diamond	diamond
ss24x	ss24x	ss24x
,	,	,
win	win	win
3	3	3
.	.	.
1	1	1
,	,	,
mouse	mous	mouse
cursor	cursor	cursor

x	x	x
-	-	-
comment	comment	comment
-	-	-
to	to	to
:	:	:
(	(	(
don	don	don
a	a	a
.	.	.
b	b	b
.	.	.
lindbergh	lindbergh	lindbergh
)	)	)

organization	organ	organization
:	:	:

lines	line	line
:	:	:
20	20	20

x	x	x
-	-	-
gateway	gateway	gateway
:	:	:
fidogate	fidog	fidogate
2	2	2
.	.	.
4	4	4

don	don	don
a	a	a
.	.	.
b	b	b
.	.	.
lindbergh	lindbergh	lindbergh
meinte	meint	meinte
am	am	am
15	15	15
.	.	.
04	04	04
.	.	.
93	93	93
zum	zum	zum
thema	thema	thema
"	"	"
diamond	diamond	diamond
ss24x	ss24x	ss24x
,	,	,
win	win	win
3	3	3
.	.	.
1	1	1
,	,	,
mouse	mous	mouse
cursor	cursor	cursor
"	"	"
:	:	:

da	da	da
>	>	>
anybody	anybodi	anybody
seen	seen	seen
mouse	mous	mouse
cursor	cursor	cursor
distortion	distort	distortion
running	run	running
the	the	the
diamond	diamond	diamond
1024x768x256	1024x768x256	1024x768x256
da	da	da
>	>	>
driver	driver	driver
?	?	?

sorry	sorri	sorry
,	,	,
don	don	don
'	'	'
t	t	t
know	know	know
the	the	the
version	version	version
of	of	of
the	the	the
driver	driver	driver
(	(	(
no	no	no
indication	indic	indication
in	in	in
the	the	the
da	da	da
>	>	>
menus	menus	menu
)	)	)
but	but	but
it	it	it
'	'	'
s	s	s
a	a	a
recently	recent	recently
delivered	deliv	delivered
gateway	gateway	gateway
system	system	system
.	.	.

am	am	am
going	go	going
to	to	to
try	tri	try
the	the	the
da	da	da
>	>	>
latest	latest	latest
drivers	driver	driver
from	from	from
diamond	diamond	diamond
bbs	bbs	bb
but	but	but
wondered	wonder	wondered
if	if	if
anyone	anyon	anyone
else	els	else
had	had	had
seen	seen	seen
this	this	this
.	.	.

no	no	no
not	not	not
at	at	at
all	all	all
.	.	.

i	i	i
'	'	'
m	m	m
using	use	using
ss24x	ss24x	ss24x
with	with	with
bios	bio	bios
2	2	2
.	.	.
03	03	03
and	and	and
driver	driver	driver
from	from	from
13	13	13
.	.	.

januar	januar	januar
'	'	'
93	93	93
.	.	.

i	i	i
'	'	'
ve	ve	ve
never	never	never
had	had	had
any	ani	any
problems	problem	problem
with	with	with
the	the	the
mouse	mous	mouse
cursor	cursor	cursor
.	.	.

is	is	is
there	there	there
already	alreadi	already
a	a	a
newer	newer	newer
driver	driver	driver
published	publish	published
?	?	?

greetings	greet	greeting

sebastian	sebastian	sebastian
beer	beer	beer

gimme	gimm	gimme
gummi	gummi	gummi
-	-	-
lass	lass	lass
die	die	die
sau	sau	sau
raus	raus	raus
