from	from	from
:	:	:
joel@jach.hawaii.edu	joel@jach.hawaii.edu	joel@jach.hawaii.edu
(	(	(
joel	joel	joel
aycock	aycock	aycock
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
page	page	page
setup	setup	setup
in	in	in
notepad	notepad	notepad

in	in	in
-	-	-
reply	repli	reply
-	-	-
to	to	to
:	:	:
krh@cbnewsh.cb.att.com	krh@cbnewsh.cb.att.com	krh@cbnewsh.cb.att.com
'	'	'
s	s	s
message	messag	message
of	of	of
tue	tue	tue
,	,	,
13	13	13
apr	apr	apr
1993	1993	1993
20	20	20
:	:	:
05	05	05
:	:	:
08	08	08
gmt	gmt	gmt

organization	organ	organization
:	:	:
uk	uk	uk
infrared	infrar	infrared
telescope	telescop	telescope
,	,	,
joint	joint	joint
astronomy	astronomi	astronomy
centre	centr	centre
,	,	,
hawaii	hawaii	hawaii

x	x	x
-	-	-
news	news	news
-	-	-
reader	reader	reader
:	:	:
vms	vms	vms
news	news	news
1	1	1
.	.	.
20	20	20

lines	line	line
:	:	:
22	22	22

in	in	in
<	<	<
1993apr13.200508.5167@cbnewsh.cb.att.com	1993apr13.200508.5167@cbnewsh.cb.att.com	1993apr13.200508.5167@cbnewsh.cb.att.com
>	>	>
krh@cbnewsh.cb.att.com	krh@cbnewsh.cb.att.com	krh@cbnewsh.cb.att.com
writes	write	writes
:	:	:

>	>	>
i	i	i
often	often	often
use	use	use
notepad	notepad	notepad
to	to	to
view	view	view
and	and	and
print	print	print
"	"	"
read	read	read
.	.	.
me	me	me
"	"	"
type	type	type
files	file	file
.	.	.

i	i	i
often	often	often
find	find	find

>	>	>
myself	myself	myself
rushing	rush	rushing
to	to	to
get	get	get
to	to	to
print	print	print
manager	manag	manager
to	to	to
stop	stop	stop
the	the	the
printer	printer	printer
and	and	and
delete	delet	delete

>	>	>
the	the	the
file	file	file
from	from	from
the	the	the
print	print	print
queue	queue	queue
because	becaus	because
i	i	i
'	'	'
ve	ve	ve
forgotten	forgotten	forgotten
to	to	to
reset	reset	reset
the	the	the
print	print	print

>	>	>
margins	margin	margin
from	from	from
.	.	.
75	75	75
inches	inch	inch
(	(	(
left	left	left
and	and	and
right	right	right
)	)	)
to	to	to
0	0	0
inches	inch	inch
.	.	.

the	the	the
resulting	result	resulting
printed	print	printed

>	>	>
text	text	text
looks	look	look
all	all	all
chopped	chop	chopped
up	up	up
because	becaus	because
of	of	of
the	the	the
hard	hard	hard
returns	return	return
in	in	in
the	the	the
source	sourc	source
file	file	file
.	.	.

>	>	>

[	[	[
.	.	.
.	.	.
.	.	.
]	]	]

i	i	i
struggled	struggl	struggled
with	with	with
the	the	the
margin	margin	margin
problem	problem	problem
for	for	for
ages	age	age
as	as	a
well	well	well
,	,	,
until	until	until
i	i	i
finally	final	finally
got	got	got
hold	hold	hold
of	of	of
the	the	the
shareware	sharewar	shareware
binary	binari	binary
editor	editor	editor
beav133	beav133	beav133
,	,	,
and	and	and
dug	dug	dug
into	into	into
notepad	notepad	notepad
.	.	.
exe	exe	exe
(	(	(
there	there	there
is	is	is
no	no	no
setup	setup	setup
facility	facil	facility
to	to	to
force	forc	force
notepad	notepad	notepad
to	to	to
default	default	default
to	to	to
0	0	0
.	.	.
0	0	0
margins	margin	margin
-	-	-
it	it	it
'	'	'
s	s	s
hardwired	hardwir	hardwired
into	into	into
code	code	code
!	!	!
!	!	!
!	!	!
)	)	)
.	.	.

do	do	do
a	a	a
search	search	search
for	for	for
"	"	"
.	.	.
75	75	75
"	"	"
,	,	,
then	then	then
change	chang	change
the	the	the
offending	offend	offending
bytes	byte	byte
to	to	to
"	"	"
.	.	.
00	00	00
"	"	"
,	,	,
et	et	et
viola	viola	viola
.	.	.

who	who	who
are	are	are
the	the	the
guys	guy	guy
who	who	who
hardcode	hardcod	hardcode
these	these	these
"	"	"
options	option	option
"	"	"
anyway	anyway	anyway
?	?	?

i	i	i
'	'	'
m	m	m
interested	interest	interested
in	in	in
whether	whether	whether
the	the	the
problem	problem	problem
only	onli	only
rears	rear	rear
it	it	it
'	'	'
s	s	s
ugly	ugli	ugly
head	head	head
for	for	for
certain	certain	certain
printers	printer	printer
-	-	-
i	i	i
'	'	'
m	m	m
using	use	using
an	an	an
old	old	old
epson	epson	epson
lx	lx	lx
-	-	-
800	800	800
(	(	(
or	or	or
is	is	is
that	that	that
ex	ex	ex
-	-	-
800	800	800
?	?	?

never	never	never
can	can	can
remember	rememb	remember
)	)	)
.	.	.

aloha	aloha	aloha
.	.	.
