from	from	from
:	:	:
ntaib@silver.ucs.indiana.edu	ntaib@silver.ucs.indiana.edu	ntaib@silver.ucs.indiana.edu
(	(	(
iskandar	iskandar	iskandar
taib	taib	taib
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
hercules	hercul	hercules
graphite	graphit	graphite
?	?	?

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
silver	silver	silver
.	.	.
ucs	uc	ucs
.	.	.
indiana	indiana	indiana
.	.	.
edu	edu	edu

organization	organ	organization
:	:	:
indiana	indiana	indiana
university	univers	university

lines	line	line
:	:	:
20	20	20

in	in	in
article	articl	article
<	<	<
1993apr06.185638.12139@metrics.com	1993apr06.185638.12139@metrics.com	1993apr06.185638.12139@metrics.com
>	>	>
tomh@metrics.com	tomh@metrics.com	tomh@metrics.com
(	(	(
tom	tom	tom
haapanen	haapanen	haapanen
)	)	)
writes	write	writes
:	:	:

>	>	>
has	has	ha
anyone	anyon	anyone
used	use	used
a	a	a
hercules	hercul	hercules
graphite	graphit	graphite
adapter	adapt	adapter
?	?	?

it	it	it
looks	look	look
good	good	good
on	on	on
paper	paper	paper
,	,	,
and	and	and

>	>	>
steve	steve	steve
gibson	gibson	gibson
gave	gave	gave
it	it	it
a	a	a
very	veri	very
good	good	good
review	review	review
in	in	in
infoworld	infoworld	infoworld
.	.	.

i	i	i
'	'	'
d	d	d
love	love	love
to	to	to
get	get	get
a	a	a

>	>	>
real	real	real
-	-	-
world	world	world
impression	impress	impression
,	,	,
though	though	though
-	-	-
-	-	-
how	how	how
is	is	is
the	the	the
speed	speed	speed
?	?	?

drivers	driver	driver
?	?	?

support	support	support
?	?	?

the	the	the
pc	pc	pc
world	world	world
reviewers	review	reviewer
found	found	found
out	out	out
that	that	that
the	the	the
herc	herc	herc
people	peopl	people
had	had	had
hard	hard	hard
-	-	-
coded	code	coded
winbench	winbench	winbench
text	text	text
into	into	into
the	the	the
driver	driver	driver
.	.	.

clever	clever	clever
,	,	,
no	no	no
?	?	?

in	in	in
any	ani	any
case	case	case
,	,	,
the	the	the
winbench	winbench	winbench
results	result	result
are	are	are
pretty	pretti	pretty
much	much	much
inflated	inflat	inflated
.	.	.

when	when	when
and	and	and
if	if	if
you	you	you
get	get	get
one	one	one
send	send	send
me	me	me
mail	mail	mail
.	.	.
.	.	.

i	i	i
might	might	might
buy	buy	buy
that	that	that
ati	ati	ati
gu	gu	gu
+	+	+
off	off	off
you	you	you
.	.	.
.	.	.

9	9	9
-	-	-
)	)	)

-	-	-
-	-	-

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
iskandar	iskandar	iskandar
taib	taib	taib
|	|	|
the	the	the
only	onli	only
thing	thing	thing
worse	wors	worse
than	than	than
peach	peach	peach
ala	ala	ala
internet	internet	internet
:	:	:
ntaib@silver.ucs.indiana.edu	ntaib@silver.ucs.indiana.edu	ntaib@silver.ucs.indiana.edu
|	|	|
frog	frog	frog
is	is	is
frog	frog	frog
ala	ala	ala
peach	peach	peach
bitnet	bitnet	bitnet
:	:	:
ntaib	ntaib	ntaib
@	@	@
iubacs	iubac	iubacs
!	!	!
