from	from	from
:	:	:
absgh@gdr.bath.ac.uk	absgh@gdr.bath.ac.uk	absgh@gdr.bath.ac.uk
(	(	(
g	g	g
hunt	hunt	hunt
)	)	)

subject	subject	subject
:	:	:
windows	window	window
for	for	for
workgroups	workgroup	workgroups
and	and	and
lan	lan	lan
workplace	workplac	workplace

organization	organ	organization
:	:	:
school	school	school
of	of	of
architecture	architectur	architecture
,	,	,
university	univers	university
of	of	of
bath	bath	bath
,	,	,
uk	uk	uk

lines	line	line
:	:	:
19	19	19

this	this	this
may	may	may
be	be	be
a	a	a
simple	simpl	simple
question	question	question
but	but	but
:	:	:

we	we	we
have	have	have
a	a	a
number	number	number
of	of	of
pc	pc	pc
'	'	'
s	s	s
which	which	which
we	we	we
use	use	use
to	to	to
link	link	link
to	to	to
a	a	a
mainframe	mainfram	mainframe
using	use	using
novell	novel	novell
lan	lan	lan
workplace	workplac	workplace
for	for	for
dos	dos	do
(	(	(
via	via	via
windows	window	window
3	3	3
.	.	.
1	1	1
)	)	)
.	.	.

now	now	now
,	,	,
to	to	to
make	make	make
life	life	life
easier	easier	easier
for	for	for
us	us	u
we	we	we
are	are	are
thinking	think	thinking
of	of	of
using	use	using
windows	window	window
for	for	for
workgroups	workgroup	workgroups
to	to	to
allow	allow	allow
file	file	file
sharing	share	sharing
across	across	across
our	our	our
pc	pc	pc
network	network	network
.	.	.

now	now	now
does	doe	doe
anyone	anyon	anyone
know	know	know
if	if	if
it	it	it
is	is	is
possible	possibl	possible
to	to	to
use	use	use
w4wg	w4wg	w4wg
and	and	and
lan	lan	lan
workplace	workplac	workplace
for	for	for
dos	dos	do
at	at	at
the	the	the
same	same	same
time	time	time
.	.	.

ie	ie	ie
can	can	can
i	i	i
access	access	access
a	a	a
file	file	file
on	on	on
another	anoth	another
pc	pc	pc
while	while	while
being	be	being
logged	log	logged
on	on	on
to	to	to
the	the	the
mainframe	mainfram	mainframe
at	at	at
the	the	the
same	same	same
time	time	time
,	,	,
simultaneously	simultan	simultaneously
.	.	.

any	ani	any
help	help	help
well	well	well
appreciated	appreci	appreciated
.	.	.

gary	gari	gary
hunt	hunt	hunt
.	.	.

centre	centr	centre
for	for	for
advanced	advanc	advanced
studies	studi	study
in	in	in
architecture	architectur	architecture
university	univers	university
of	of	of
bath	bath	bath
absgh@gdr.bath.ac.uk	absgh@gdr.bath.ac.uk	absgh@gdr.bath.ac.uk
