from	from	from
:	:	:
jgarven@mcl.cc.utexas.edu	jgarven@mcl.cc.utexas.edu	jgarven@mcl.cc.utexas.edu

subject	subject	subject
:	:	:
re	re	re
:	:	:
trumpet	trumpet	trumpet
for	for	for
windows	window	window
&	&	&
other	other	other
news	news	news
readers	reader	reader

lines	line	line
:	:	:
34	34	34

in	in	in
article	articl	article
<	<	<
ashok.653.0@biochemistry.cwru.edu	ashok.653.0@biochemistry.cwru.edu	ashok.653.0@biochemistry.cwru.edu
>	>	>
ashok@biochemistry.cwru.edu	ashok@biochemistry.cwru.edu	ashok@biochemistry.cwru.edu
(	(	(
ashok	ashok	ashok
aiyar	aiyar	aiyar
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr21.082430@liris.tew.kuleuven.ac.be	1993apr21.082430@liris.tew.kuleuven.ac.b	1993apr21.082430@liris.tew.kuleuven.ac.be
>	>	>
wimvh@liris.tew.kuleuven.ac.be	wimvh@liris.tew.kuleuven.ac.b	wimvh@liris.tew.kuleuven.ac.be
(	(	(
wim	wim	wim
van	van	van
holder	holder	holder
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
>	>	>
what	what	what
the	the	the
status	status	status
of	of	of
trumpet	trumpet	trumpet
for	for	for
windows	window	window
?	?	?

will	will	will
it	it	it
use	use	use
the	the	the
windows	window	window
sockets	socket	socket
?	?	?

>	>	>
>	>	>
i	i	i
liked	like	liked
it	it	it
in	in	in
dos	dos	do
but	but	but
had	had	had
to	to	to
abandon	abandon	abandon
it	it	it
since	sinc	since
i	i	i
started	start	started
using	use	using
ndis	ndis	ndis
to	to	to
access	access	access

>	>	>
>	>	>
our	our	our
token	token	token
ring	ring	ring
(	(	(
results	result	result
in	in	in
invalid	invalid	invalid
class	class	class
error	error	error
:	:	:
(	(	(

>	>	>

>	>	>
while	while	while
i	i	i
do	do	do
not	not	not
speak	speak	speak
for	for	for
peter	peter	peter
tattam	tattam	tattam
,	,	,
i	i	i
am	am	am
fairly	fair	fairly
sure	sure	sure
he	he	he
is	is	is
planning	plan	planning
a	a	a

>	>	>
