from	from	from
:	:	:
frode@zevs.ifi.unit.no	frode@zevs.ifi.unit.no	frode@zevs.ifi.unit.no
(	(	(
frode	frode	frode
kvam	kvam	kvam
)	)	)

subject	subject	subject
:	:	:
ftp	ftp	ftp
-	-	-
site	site	site
for	for	for
.	.	.
wav	wav	wav
-	-	-
files	file	file

organization	organ	organization
:	:	:
institutt	institutt	institutt
for	for	for
informatikk	informatikk	informatikk
,	,	,
universitetet	universitetet	universitetet
i	i	i
tr	tr	tr
.	.	.
heim	heim	heim
,	,	,
avh	avh	avh

x	x	x
-	-	-
newsreader	newsread	newsreader
:	:	:
tin	tin	tin
1	1	1
.	.	.
1	1	1
pl4	pl4	pl4

lines	line	line
:	:	:
27	27	27

hello	hello	hello
everybody	everybodi	everybody
.	.	.
.	.	.
.	.	.

are	are	are
there	there	there
any	ani	any
ftp	ftp	ftp
-	-	-
sites	site	site
with	with	with
wav	wav	wav
-	-	-
files	file	file
available	avail	available
?	?	?
?	?	?
?	?	?

frode	frode	frode
kvam	kvam	kvam
:	:	:
-	-	-
)	)	)

-	-	-
-	-	-

_______________________________________________________________________________	_______________________________________________________________________________	_______________________________________________________________________________

_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/

_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/

_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/

_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/

_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/

_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/

_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
(	(	(
c	c	c
)	)	)

_______________________________________________________________________________	_______________________________________________________________________________	_______________________________________________________________________________

name	name	name
:	:	:
frode	frode	frode
kvam	kvam	kvam

univ	univ	univ
:	:	:
university	univers	university
of	of	of
trondheim	trondheim	trondheim
,	,	,
dept	dept	dept
of	of	of
informatics	informat	informatics

e	e	e
-	-	-
mail	mail	mail
:	:	:
frode@ifi.unit.no	frode@ifi.unit.no	frode@ifi.unit.no

snail	snail	snail
-	-	-
mail	mail	mail
:	:	:
lademoens	lademoen	lademoens
kirkealle	kirkeall	kirkealle
8	8	8

7042	7042	7042
trondheim	trondheim	trondheim

voice	voic	voice
:	:	:
+	+	+
47 7 50 45 06	47 7 50 45 06	47 7 50 45 06

_______________________________________________________________________________	_______________________________________________________________________________	_______________________________________________________________________________

*	*	*
*	*	*
*	*	*
beware	bewar	beware
of	of	of
programmers	programm	programmer
who	who	who
carry	carri	carry
screwdrivers	screwdriv	screwdriver
.	.	.

*	*	*
*	*	*
*	*	*

_______________________________________________________________________________	_______________________________________________________________________________	_______________________________________________________________________________
