from	from	from
:	:	:
narlochn@kirk.msoe.edu	narlochn@kirk.msoe.edu	narlochn@kirk.msoe.edu

subject	subject	subject
:	:	:
last	last	last

distribution	distribut	distribution
:	:	:
usa	usa	usa

organization	organ	organization
:	:	:
milwaukee	milwauke	milwaukee
school	school	school
of	of	of
engineering	engin	engineering
,	,	,
milwaukee	milwauke	milwaukee
,	,	,
wi	wi	wi
usa	usa	usa

lines	line	line
:	:	:
20	20	20

i	i	i
have	have	have
two	two	two
questions	question	question
:	:	:

1	1	1
)	)	)
i	i	i
have	have	have
been	been	been
having	have	having
troubles	troubl	trouble
with	with	with
my	my	my
wordperfect	wordperfect	wordperfect
for	for	for
windows	window	window
.	.	.

when	when	when
i	i	i
try	tri	try
to	to	to
select	select	select
and	and	and
change	chang	change
fonts	font	font
,	,	,
etc	etc	etc
.	.	.

some	some	some
of	of	of
the	the	the
text	text	text

disappears	disappear	disappears
.	.	.

i	i	i
tried	tri	tried
to	to	to
center	center	center
two	two	two
lines	line	line
once	onc	once
,	,	,
and	and	and
the	the	the
second	second	second

line	line	line
disappeared	disappear	disappeared
.	.	.

i	i	i
can	can	can
not	not	not
find	find	find
the	the	the
error	error	error
,	,	,
and	and	and
i	i	i
do	do	do
not	not	not

know	know	know
how	how	how
to	to	to
correct	correct	correct
it	it	it
.	.	.

2	2	2
)	)	)
is	is	is
this	this	this
the	the	the
right	right	right
newsgroup	newsgroup	newsgroup
?	?	?

where	where	where
should	should	should
i	i	i
go	go	go
?	?	?

e	e	e
-	-	-
mail	mail	mail
prefered	prefer	prefered
.	.	.
.	.	.
.	.	.

_____	_____	_____
who	who	who
else	els	else
is	is	is
still	still	still
waiting	wait	waiting
for	for	for
"	"	"
naked	nake	naked
gun	gun	gun
part	part	part
(	(	(
pi	pi	pi
)	)	)
|	|	|
|	|	|
"	"	"

'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/

'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
nathan	nathan	nathan
'	'	'
narloch	narloch	narloch
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
"	"	"
alumn122@whscdp.whs.edu	alumn122@whscdp.whs.edu	alumn122@whscdp.whs.edu
"	"	"
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'

/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
(	(	(
enforcer	enforc	enforcer
'	'	'
burp	burp	burp
)	)	)
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
or	or	or
'	'	'
/	/	/
'	'	'
"	"	"
narlochn@kirk.msoe.edu	narlochn@kirk.msoe.edu	narlochn@kirk.msoe.edu
"	"	"
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'

'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
milw	milw	milw
,	,	,
/	/	/
wi	wi	wi
/	/	/
53207	53207	53207
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
"	"	"
join	join	join
'	'	'
the	the	the
'	'	'
official	offici	official
'	'	'
psycho	psycho	psycho
/	/	/
team	team	team
.	.	.
.	.	.
.	.	.
"	"	"
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/

'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
