from	from	from
:	:	:
osburn@halcyon.com	osburn@halcyon.com	osburn@halcyon.com
(	(	(
tim	tim	tim
osburn	osburn	osburn
)	)	)

subject	subject	subject
:	:	:
netware	netwar	netware
3	3	3
.	.	.
11	11	11
&	&	&
win	win	win
3	3	3
.	.	.
1	1	1
fileman	fileman	fileman

organization	organ	organization
:	:	:
northwest	northwest	northwest
nexus	nexus	nexus
inc	inc	inc
.	.	.

lines	line	line
:	:	:
12	12	12

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
nwfocus	nwfocus	nwfocus
.	.	.
wa	wa	wa
.	.	.
com	com	com

is	is	is
there	there	there
a	a	a
update	updat	update
or	or	or
something	someth	something
that	that	that
will	will	will
allow	allow	allow
a	a	a
person	person	person
when	when	when
using	use	using
novell	novel	novell
3	3	3
.	.	.
11	11	11
and	and	and
windows	window	window
3	3	3
.	.	.
1	1	1
file	file	file
manager	manag	manager
to	to	to
view	view	view
the	the	the
files	file	file
with	with	with
the	the	the
name	name	name
of	of	of
the	the	the
person	person	person
who	who	who
created	creat	created
it	it	it
or	or	or
changed	chang	changed
it	it	it
like	like	like
the	the	the
novell	novel	novell
command	command	command
ndir	ndir	ndir
?	?	?

tim	tim	tim
osburn	osburn	osburn
osburn@halcyon.com	osburn@halcyon.com	osburn@halcyon.com

-	-	-
-	-	-

*	*	*
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
*	*	*
|	|	|
tim	tim	tim
osburn	osburn	osburn
kb7gbq	kb7gbq	kb7gbq
osburn@halcyon.com	osburn@halcyon.com	osburn@halcyon.com
bellevue	bellevu	bellevue
,	,	,
washington	washington	washington
|	|	|
*	*	*
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
*	*	*
