from	from	from
:	:	:
theroo@med.unc.edu	theroo@med.unc.edu	theroo@med.unc.edu
(	(	(
bron	bron	bron
d	d	d
.	.	.

skinner	skinner	skinner
ph	ph	ph
.	.	.
d	d	d
.	.	.
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
why	whi	why
is	is	is
my	my	my
mouse	mous	mouse
so	so	so
jumpy	jumpi	jumpy
?	?	?

(	(	(
ms	ms	m
mouse	mous	mouse
)	)	)
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
pelham	pelham	pelham
.	.	.
med	med	med
.	.	.
unc	unc	unc
.	.	.
edu	edu	edu
organization	organ	organization
:	:	:
unc	unc	unc
-	-	-
ch	ch	ch
school	school	school
of	of	of
medicine	medicin	medicine
lines	line	line
:	:	:
33	33	33

in	in	in
article	articl	article
<	<	<
1993apr23.140123.5018@cti.com	1993apr23.140123.5018@cti.com	1993apr23.140123.5018@cti.com
>	>	>
rlister@cti.com	rlister@cti.com	rlister@cti.com
(	(	(
russell	russel	russell
lister	lister	lister
)	)	)
writes	write	writes
:	:	:

>	>	>
ecktons@ucs.byu.edu	ecktons@ucs.byu.edu	ecktons@ucs.byu.edu
(	(	(
sean	sean	sean
eckton	eckton	eckton
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
>	>	>
i	i	i
have	have	have
a	a	a
microsoft	microsoft	microsoft
serial	serial	serial
mouse	mous	mouse
and	and	and
am	am	am
using	use	using
mouse	mous	mouse
.	.	.
com	com	com
8	8	8
.	.	.
00	00	00
(	(	(
was	was	wa
using	use	using
8	8	8
.	.	.
20	20	20

>	>	>
>	>	>
i	i	i
think	think	think
,	,	,
but	but	but
switched	switch	switched
to	to	to
8	8	8
.	.	.
00	00	00
to	to	to
see	see	see
if	if	if
it	it	it
was	was	wa
any	ani	any
better	better	better
)	)	)
.	.	.

vertical	vertic	vertical
motion	motion	motion

>	>	>
>	>	>
is	is	is
nice	nice	nice
and	and	and
smooth	smooth	smooth
,	,	,
but	but	but
horizontal	horizont	horizontal
motion	motion	motion
is	is	is
so	so	so
bad	bad	bad
i	i	i
sometimes	sometim	sometimes
can	can	can
'	'	'
t	t	t
click	click	click

>	>	>
>	>	>
on	on	on
something	someth	something
because	becaus	because
my	my	my
mouse	mous	mouse
jumps	jump	jump
around	around	around
.	.	.

i	i	i
can	can	can
be	be	be
moving	move	moving
the	the	the
mouse	mous	mouse
to	to	to

>	>	>
>	>	>
the	the	the
right	right	right
with	with	with
relatively	relat	relatively
uniform	uniform	uniform
motion	motion	motion
and	and	and
the	the	the
mouse	mous	mouse
will	will	will
move	move	move
smoothly	smooth	smoothly

>	>	>
>	>	>
for	for	for
a	a	a
bit	bit	bit
,	,	,
then	then	then
jump	jump	jump
to	to	to
the	the	the
right	right	right
,	,	,
then	then	then
move	move	move
smoothly	smooth	smoothly
for	for	for
a	a	a
bit	bit	bit
then	then	then
jump	jump	jump

>	>	>
>	>	>
again	again	again
(	(	(
maybe	mayb	maybe
this	this	this
time	time	time
to	to	to
the	the	the
