from	from	from
:	:	:
charles@trintex.uucp	charles@trintex.uucp	charles@trintex.uucp
(	(	(
charles	charl	charles
emmons	emmon	emmons
)	)	)

subject	subject	subject
:	:	:
version	version	version
control	control	control
for	for	for
mac	mac	mac
and	and	and
pc	pc	pc
lan	lan	lan

organization	organ	organization
:	:	:
prodigy	prodigi	prodigy
services	servic	service
co	co	co
.	.	.

lines	line	line
:	:	:
28	28	28

we	we	we
have	have	have
a	a	a
lan	lan	lan
where	where	where
we	we	we
are	are	are
doing	do	doing
development	develop	development
on	on	on
product	product	product
for	for	for
multiple	multipl	multiple
platforms	platform	platform
.	.	.

for	for	for
the	the	the
moment	moment	moment
we	we	we
are	are	are
only	onli	only
working	work	working
on	on	on
mac	mac	mac
and	and	and
dos	dos	do
/	/	/
windows	window	window
.	.	.

the	the	the
department	depart	department
has	has	ha
always	alway	always
used	use	used
sneaker	sneaker	sneaker
net	net	net
to	to	to
transport	transport	transport
files	file	file
to	to	to
the	the	the
mac	mac	mac
,	,	,
since	sinc	since
it	it	it
requires	requir	requires
a	a	a
filter	filter	filter
to	to	to
strip	strip	strip
out	out	out
the	the	the
<	<	<
lf	lf	lf
>	>	>
characters	charact	character
.	.	.

until	until	until
recently	recent	recently
no	no	no
one	one	one
concidered	concid	concidered
using	use	using
any	ani	any
version	version	version
control	control	control
to	to	to
mediate	mediat	mediate
,	,	,
and	and	and
as	as	a
a	a	a
result	result	result
,	,	,
the	the	the
5	5	5
programmers	programm	programmer
spent	spent	spent
a	a	a
great	great	great
deal	deal	deal
of	of	of
time	time	time
merging	merg	merging
files	file	file
together	togeth	together
at	at	at
the	the	the
end	end	end
of	of	of
each	each	each
week	week	week
so	so	so
that	that	that
a	a	a
new	new	new
system	system	system
could	could	could
be	be	be
build	build	build
.	.	.

we	we	we
are	are	are
now	now	now
trying	tri	trying
to	to	to
streamline	streamlin	streamline
this	this	this
process	process	process
,	,	,
but	but	but
are	are	are
hampered	hamper	hampered
by	by	by
the	the	the
lack	lack	lack
of	of	of
software	softwar	software
that	that	that
will	will	will
allow	allow	allow
us	us	u
to	to	to
share	share	share
files	file	file
across	across	across
pc	pc	pc
and	and	and
mac	mac	mac
platforms	platform	platform
.	.	.

i	i	i
understand	understand	understand
that	that	that
pvcs	pvcs	pvc
used	use	used
to	to	to
do	do	do
this	this	this
,	,	,
but	but	but
that	that	that
they	they	they
no	no	no
longer	longer	longer
support	support	support
the	the	the
mac	mac	mac
product	product	product
(	(	(
anyone	anyon	anyone
know	know	know
why	whi	why
?	?	?
?	?	?

polytron	polytron	polytron
?	?	?
)	)	)
.	.	.

i	i	i
have	have	have
seen	seen	seen
people	peopl	people
ask	ask	ask
about	about	about
development	develop	development
in	in	in
multiple	multipl	multiple
platforms	platform	platform
,	,	,
so	so	so
i	i	i
assume	assum	assume
that	that	that
ours	our	ours
is	is	is
not	not	not
a	a	a
new	new	new
problem	problem	problem
.	.	.

who	who	who
has	has	ha
had	had	had
to	to	to
deal	deal	deal
with	with	with
it	it	it
?	?	?

what	what	what
solutions	solut	solution
have	have	have
you	you	you
come	come	come
up	up	up
with	with	with
?	?	?

thanks	thank	thanks
in	in	in
advance	advanc	advance
for	for	for
any	ani	any
and	and	and
all	all	all
suggestions	suggest	suggestion
via	via	via
posting	post	posting
or	or	or
email	email	email
.	.	.

if	if	if
there	there	there
are	are	are
enough	enough	enough
email	email	email
responses	respons	response
then	then	then
i	i	i
will	will	will
post	post	post
a	a	a
synopsis	synopsi	synopsis
of	of	of
the	the	the
knowledge	knowledg	knowledge
.	.	.

-	-	-
charles	charl	charles
emmons	emmon	emmons

-	-	-
-	-	-

charles	charl	charles
emmons	emmon	emmons
|	|	|
charles@trintex.uucp	charles@trintex.uucp	charles@trintex.uucp
|	|	|
these	these	these
opinions	opinion	opinion
are	are	are

prodigy	prodigi	prodigy
services	servic	service
co	co	co
.	.	.
|	|	|
charles%trintex@uunet.uu.net	charles%trintex@uunet.uu.net	charles%trintex@uunet.uu.net
|	|	|
mine	mine	mine
alone	alon	alone
,	,	,
unless	unless	unless

white	white	white
plains	plain	plain
ny	ny	ny
10601	10601	10601
|	|	|
voice	voic	voice
914-993-8856	914-993-8856	914-993-8856
|	|	|
you	you	you
would	would	would
like	like	like
to	to	to

prodigy	prodigi	prodigy
id	id	id
-	-	-
kjrd82a	kjrd82a	kjrd82a
|	|	|
fax	fax	fax
914-993-8659	914-993-8659	914-993-8659
|	|	|
share	share	share
them	them	them
.	.	.
