from	from	from
:	:	:
spitz@ana.med.uni-muenchen.de	spitz@ana.med.uni-muenchen.d	spitz@ana.med.uni-muenchen.de
(	(	(
richard	richard	richard
spitz	spitz	spitz
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
help	help	help
with	with	with
winqvt	winqvt	winqvt

reply	repli	reply
-	-	-
to	to	to
:	:	:
spitz@ana.med.uni-muenchen.de	spitz@ana.med.uni-muenchen.d	spitz@ana.med.uni-muenchen.de
(	(	(
richard	richard	richard
spitz	spitz	spitz
)	)	)

organization	organ	organization
:	:	:
inst	inst	inst
.	.	.
f	f	f
.	.	.
anaesthesiologie	anaesthesiologi	anaesthesiologie
der	der	der
lmu	lmu	lmu
,	,	,
muenchen	muenchen	muenchen
(	(	(
germany	germani	germany
)	)	)

distribution	distribut	distribution
:	:	:
lrz	lrz	lrz

lines	line	line
:	:	:
63	63	63

swartzjh@nextwork.rose-hulman.edu	swartzjh@nextwork.rose-hulman.edu	swartzjh@nextwork.rose-hulman.edu
(	(	(
jeff	jeff	jeff
h	h	h
.	.	.

swartz	swartz	swartz
)	)	)
writes	write	writes
:	:	:

>	>	>
when	when	when
i	i	i
use	use	use
a	a	a
name	name	name
such	such	such
as	as	a
rosevc	rosevc	rosevc
.	.	.
rose	rose	rose
-	-	-
hulman	hulman	hulman
.	.	.
edu	edu	edu

>	>	>
initiating	initi	initiating
nameserver	nameserv	nameserver
query	queri	query
for	for	for
'	'	'
rosevc	rosevc	rosevc
'	'	'

>	>	>
nameserver	nameserv	nameserver
query	queri	query
time	time	time
out	out	out

>	>	>
when	when	when
i	i	i
use	use	use
the	the	the
ip	ip	ip
number	number	number

>	>	>
local	local	local
host	host	host
or	or	or
gateway	gateway	gateway
not	not	not
responding	respond	responding

>	>	>
i	i	i
know	know	know
the	the	the
nameserver	nameserv	nameserver
is	is	is
correct	correct	correct
and	and	and
the	the	the
router	router	router
is	is	is
correct	correct	correct
.	.	.

they	they	they
work	work	work

>	>	>
fine	fine	fine
using	use	using
ncsa	ncsa	ncsa
telnet	telnet	telnet
/	/	/
ftp	ftp	ftp
.	.	.

they	they	they
are	are	are
working	work	working
ok	ok	ok
,	,	,
but	but	but
your	your	your
definitions	definit	definition
in	in	in
qvtnet	qvtnet	qvtnet
.	.	.
ini	ini	ini
and	and	and
qvthost	qvthost	qvthost
.	.	.
rc	rc	rc
are	are	are
incorrect	incorrect	incorrect
(	(	(
see	see	see
below	below	below
)	)	)
.	.	.

>	>	>
the	the	the
docs	doc	doc
said	said	said
if	if	if
you	you	you
are	are	are
running	run	running
concurrent	concurr	concurrent
packet	packet	packet
software	softwar	software
you	you	you
need	need	need
to	to	to

>	>	>
load	load	load
pktmux	pktmux	pktmux
?	?	?
?	?	?
?	?	?

does	doe	doe
this	this	this
apply	appli	apply
to	to	to
me	me	me
?	?	?
?	?	?
?	?	?

no	no	no
,	,	,
i	i	i
don	don	don
'	'	'
t	t	t
think	think	think
so	so	so
.	.	.

you	you	you
are	are	are
using	use	using
qvtnet	qvtnet	qvtnet
and	and	and
novell	novel	novell
concurrently	concurr	concurrently
,	,	,
aren	aren	aren
'	'	'
t	t	t
you	you	you
?	?	?

they	they	they
use	use	use
different	differ	different
packet	packet	packet
types	type	type
,	,	,
so	so	so
qvtnet	qvtnet	qvtnet
(	(	(
tcp	tcp	tcp
/	/	/
ip	ip	ip
)	)	)
and	and	and
novell	novel	novell
(	(	(
ipx	ipx	ipx
/	/	/
spx	spx	spx
)	)	)
should	should	should
be	be	be
able	abl	able
to	to	to
coexist	coexist	coexist
just	just	just
fine	fine	fine
.	.	.

pktmux	pktmux	pktmux
is	is	is
required	requir	required
if	if	if
you	you	you
are	are	are
using	use	using
different	differ	different
tcp	tcp	tcp
/	/	/
ip	ip	ip
-	-	-
packages	packag	package
concurrently	concurr	concurrently
.	.	.

>	>	>
this	this	this
is	is	is
the	the	the
qvthost	qvthost	qvthost
.	.	.
rc	rc	rc
file	file	file
.	.	.

>	>	>
137	137	137
.	.	.
112	112	112
.	.	.
5	5	5
.	.	.
2	2	2

>	>	>
137	137	137
.	.	.
112	112	112
.	.	.
199	199	199
.	.	.
50	50	50

there	there	there
is	is	is
the	the	the
first	first	first
problem	problem	problem
:	:	:
you	you	you
didn	didn	didn
'	'	'
t	t	t
specify	specifi	specify
hostnames	hostnam	hostnames
,	,	,
just	just	just
ip	ip	ip
-	-	-
addresses	address	address
.	.	.

your	your	your
file	file	file
should	should	should
look	look	look
like	like	like
this	this	this
:	:	:

137	137	137
.	.	.
112	112	112
.	.	.
5	5	5
.	.	.
2	2	2
<	<	<
name	name	name
of	of	of
your	your	your
nameserver	nameserv	nameserver
>	>	>
137	137	137
.	.	.
112	112	112
.	.	.
199	199	199
.	.	.
50	50	50
<	<	<
name	name	name
of	of	of
your	your	your
router	router	router
>	>	>

>	>	>
this	this	this
is	is	is
the	the	the
beginning	begin	beginning
of	of	of
the	the	the
winqvt	winqvt	winqvt
.	.	.
ini	ini	ini
file	file	file
.	.	.

>	>	>
[	[	[
net	net	net
]	]	]

>	>	>
name	name	name
=	=	=
swartzjh	swartzjh	swartzjh
.	.	.
test	test	test
.	.	.
rose	rose	rose
-	-	-
hulman	hulman	hulman
.	.	.
edu	edu	edu

here	here	here
you	you	you
should	should	should
only	onli	only
specify	specifi	specify
your	your	your
hostname	hostnam	hostname
,	,	,
without	without	without
the	the	the
domain	domain	domain
part	part	part
.	.	.

>	>	>
router	router	router
=	=	=
137	137	137
.	.	.
112	112	112
.	.	.
199	199	199
.	.	.
50	50	50

instead	instead	instead
,	,	,
use	use	use
router	router	router
=	=	=
<	<	<
name	name	name
of	of	of
your	your	your
router	router	router
>	>	>
,	,	,
as	as	a
specified	specifi	specified
in	in	in
your	your	your
qvthost	qvthost	qvthost
.	.	.
rc	rc	rc
i	i	i
know	know	know
the	the	the
release	releas	release
notes	note	note
for	for	for
3	3	3
.	.	.
31	31	31
say	say	say
that	that	that
ip	ip	ip
addresses	address	address
should	should	should
work	work	work
also	also	also
,	,	,
but	but	but
apparently	appar	apparently
they	they	they
don	don	don
'	'	'
t	t	t
.	.	.

>	>	>
nameserver	nameserv	nameserver
=	=	=
137	137	137
.	.	.
112	112	112
.	.	.
5	5	5
.	.	.
2	2	2

here	here	here
,	,	,
too	too	too
,	,	,
you	you	you
should	should	should
use	use	use
the	the	the
hostname	hostnam	hostname
of	of	of
the	the	the
nameserver	nameserv	nameserver
instead	instead	instead
of	of	of
the	the	the
ip	ip	ip
address	address	address
.	.	.

it	it	it
worked	work	worked
fine	fine	fine
for	for	for
me	me	me
that	that	that
way	way	way
,	,	,
although	although	although
i	i	i
could	could	could
not	not	not
specify	specifi	specify
more	more	more
than	than	than
one	one	one
nameserver	nameserv	nameserver
.	.	.

the	the	the
relnotes	relnot	relnotes
say	say	say
it	it	it
should	should	should
be	be	be
possible	possibl	possible
to	to	to
specify	specifi	specify
up	up	up
to	to	to
three	three	three
nameservers	nameserv	nameservers
,	,	,
separated	separ	separated
by	by	by
commas	comma	comma
,	,	,
but	but	but
it	it	it
didn	didn	didn
'	'	'
t	t	t
work	work	work
.	.	.

hope	hope	hope
it	it	it
helps	help	help
,	,	,
richard	richard	richard

-	-	-
-	-	-

+	+	+
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
+	+	+
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
+	+	+

|	|	|
dr. richard	dr. richard	dr. richard
spitz	spitz	spitz
|	|	|
internet	internet	internet
:	:	:
spitz@ana.med.uni-muenchen.de	spitz@ana.med.uni-muenchen.d	spitz@ana.med.uni-muenchen.de
|	|	|

|	|	|
edv	edv	edv
-	-	-
gruppe	grupp	gruppe
anaesthesie	anaesthesi	anaesthesie
|	|	|
tel	tel	tel
:	:	:
+49-89-7095-3421	+49-89-7095-3421	+49-89-7095-3421
|	|	|

|	|	|
klinikum	klinikum	klinikum
grosshadern	grosshadern	grosshadern
|	|	|
fax	fax	fax
:	:	:
+49-89-7095-8886	+49-89-7095-8886	+49-89-7095-8886
|	|	|

|	|	|
munich	munich	munich
,	,	,
germany	germani	germany
|	|	|
|	|	|

+	+	+
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
+	+	+
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
+	+	+
