from	from	from
:	:	:
unc4b2@ibm.rhrz.uni-bonn.de	unc4b2@ibm.rhrz.uni-bonn.d	unc4b2@ibm.rhrz.uni-bonn.de
(	(	(
christoph	christoph	christoph
steinbeck	steinbeck	steinbeck
)	)	)

subject	subject	subject
:	:	:
z	z	z
-	-	-
modem	modem	modem
up	up	up
-	-	-
and	and	and
download	download	download
with	with	with
winqvt	winqvt	winqvt
?	?	?

lines	line	line
:	:	:
9	9	9

organization	organ	organization
:	:	:
chemische	chemisch	chemische
institute	institut	institute
,	,	,
university	univers	university
of	of	of
bonn	bonn	bonn

hello	hello	hello
all	all	all
,	,	,
i	i	i
'	'	'
d	d	d
like	like	like
to	to	to
know	know	know
,	,	,
how	how	how
z	z	z
-	-	-
modem	modem	modem
-	-	-
upload	upload	upload
is	is	is
initiated	initi	initiated
in	in	in
a	a	a
winqvt	winqvt	winqvt
-	-	-
script	script	script
-	-	-
file	file	file
,	,	,
to	to	to
check	check	check
how	how	how
it	it	it
works	work	work
before	befor	before
registering	regist	registering
.	.	.

unfortunatly	unfortunat	unfortunatly
,	,	,
nothing	noth	nothing
about	about	about
that	that	that
feature	featur	feature
is	is	is
mentioned	mention	mentioned
in	in	in
the	the	the
manual	manual	manual
.	.	.

can	can	can
anybody	anybodi	anybody
help	help	help
me	me	me
?	?	?

ciao	ciao	ciao
,	,	,
chris	chris	chris
