from	from	from
:	:	:
goo@cup.hp.com	goo@cup.hp.com	goo@cup.hp.com
(	(	(
mike	mike	mike
goo	goo	goo
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
visual	visual	visual
c	c	c
+	+	+
+	+	+

distribution	distribut	distribution
:	:	:
usa	usa	usa

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
hpingoo	hpingoo	hpingoo
.	.	.
cup	cup	cup
.	.	.
hp	hp	hp
.	.	.
com	com	com

organization	organ	organization
:	:	:
hewlett	hewlett	hewlett
-	-	-
packard	packard	packard
,	,	,
cupertino	cupertino	cupertino
,	,	,
ca	ca	ca

lines	line	line
:	:	:
30	30	30

in	in	in
article	articl	article
<	<	<
1rgr7v	1rgr7v	1rgr7v
$	$	$
6ga@lll-winken.llnl.gov	6ga@lll-winken.llnl.gov	6ga@lll-winken.llnl.gov
>	>	>
david	david	david
a	a	a
.	.	.

fuess	fuess	fuess
writes	write	writes
:	:	:

>	>	>
it	it	it
is	is	is
correct	correct	correct
that	that	that
vc	vc	vc
+	+	+
+	+	+
is	is	is
not	not	not
considered	consid	considered
an	an	an
upgrade	upgrad	upgrade
for	for	for
c7	c7	c7
.	.	.

c7	c7	c7
is	is	is

>	>	>
basically	basic	basically
a	a	a
dos	dos	do
product	product	product
,	,	,
vc	vc	vc
+	+	+
+	+	+
is	is	is
a	a	a
windows	window	window
product	product	product
.	.	.

as	as	a
windows	window	window
is	is	is
not	not	not

>	>	>
an	an	an
upgrade	upgrad	upgrade
for	for	for
dos	dos	do
,	,	,
it	it	it
is	is	is
a	a	a
separate	separ	separate
operating	oper	operating
system	system	system
product	product	product
line	line	line
,	,	,
its	it	it

>	>	>
utilities	util	utility
cannot	cannot	cannot
be	be	be
upgrades	upgrad	upgrade
for	for	for
dos	dos	do
utilities	util	utility
.	.	.

however	howev	however
,	,	,
i	i	i
have	have	have
also	also	also

>	>	>
been	been	been
told	told	told
that	that	that
it	it	it
is	is	is
not	not	not
an	an	an
upgrade	upgrad	upgrade
for	for	for
qcwin	qcwin	qcwin
,	,	,
which	which	which
