from	from	from
:	:	:
wkwinkel@ibm.rz.uni-passau.de	wkwinkel@ibm.rz.uni-passau.d	wkwinkel@ibm.rz.uni-passau.de

subject	subject	subject
:	:	:
re	re	re
:	:	:
color	color	color
or	or	or
monochrome	monochrom	monochrome
?	?	?

organization	organ	organization
:	:	:
university	univers	university
of	of	of
passau	passau	passau
-	-	-
germany	germani	germany

lines	line	line
:	:	:
14	14	14

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
ibm	ibm	ibm
.	.	.
rz	rz	rz
.	.	.
uni	uni	uni
-	-	-
passau	passau	passau
.	.	.
de	de	de

walther	walther	walther
,	,	,
i	i	i
'	'	'
d	d	d
have	have	have
a	a	a
look	look	look
at	at	at
the	the	the
maximum	maximum	maximum
resolution	resolut	resolution
the	the	the
combination	combin	combination
of	of	of
the	the	the
video	video	video
card	card	card
and	and	and
screen	screen	screen
would	would	would
have	have	have
without	without	without
flickering	flicker	flickering
.	.	.

i	i	i
'	'	'
d	d	d
only	onli	only
suggest	suggest	suggest
using	use	using
the	the	the
color	color	color
screen	screen	screen
if	if	if
it	it	it
does	doe	doe
800	800	800
*	*	*
600	600	600
without	without	without
flickering	flicker	flickering
.	.	.

if	if	if
this	this	this
is	is	is
not	not	not
too	too	too
small	small	small
for	for	for
your	your	your
tastes	tast	taste
at	at	at
a	a	a
14	14	14
"	"	"
.	.	.
.	.	.
.	.	.
.	.	.

personally	person	personally
i	i	i
'	'	'
d	d	d
prefer	prefer	prefer
the	the	the
mono	mono	mono
-	-	-
screen	screen	screen
as	as	a
i	i	i
always	alway	always
have	have	have
quite	quit	quite
a	a	a
few	few	few
windows	window	window
open	open	open
.	.	.

if	if	if
you	you	you
only	onli	only
run	run	run
one	one	one
program	program	program
at	at	at
a	a	a
time	time	time
or	or	or
rarely	rare	rarely
switch	switch	switch
maybe	mayb	maybe
the	the	the
color	color	color
'	'	'
surplus	surplus	surplus
'	'	'
is	is	is
worth	worth	worth
trading	trade	trading
in	in	in
the	the	the
smaller	smaller	smaller
size	size	size
.	.	.

if	if	if
you	you	you
want	want	want
to	to	to
develop	develop	develop
programs	program	program
you	you	you
will	will	will
always	alway	always
have	have	have
to	to	to
check	check	check
the	the	the
colors	color	color
.	.	.

i	i	i
used	use	used
a	a	a
14	14	14
"	"	"
mono	mono	mono
screen	screen	screen
(	(	(
worst	worst	worst
of	of	of
both	both	both
worlds	world	world
)	)	)
and	and	and
was	was	wa
surprised	surpris	surprised
how	how	how
the	the	the
colors	color	color
looked	look	looked
i	i	i
choose	choos	choose
on	on	on
a	a	a
color	color	color
screen	screen	screen
.	.	.

regards	regard	regard
,	,	,
olaf	olaf	olaf
winkelhake	winkelhak	winkelhake
