from	from	from
:	:	:
rcampbel@weejordy.physics.mun.ca	rcampbel@weejordy.physics.mun.ca	rcampbel@weejordy.physics.mun.ca
(	(	(
roderick	roderick	roderick
campbell	campbel	campbell
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
pc	pc	pc
/	/	/
geos	geo	geos
,	,	,
windows	window	window
,	,	,
os	os	o
/	/	/
2	2	2
,	,	,
and	and	and
unix	unix	unix
/	/	/
x11	x11	x11

reply	repli	reply
-	-	-
to	to	to
:	:	:
rcampbel@weejordy.physics.mun.ca	rcampbel@weejordy.physics.mun.ca	rcampbel@weejordy.physics.mun.ca

organization	organ	organization
:	:	:
dept	dept	dept
.	.	.

of	of	of
physics	physic	physic
,	,	,
memorial	memori	memorial
university	univers	university
lines	line	line
:	:	:
61	61	61

in	in	in
article	articl	article
<	<	<
sehari.734022369@vincent2.iastate.edu	sehari.734022369@vincent2.iastate.edu	sehari.734022369@vincent2.iastate.edu
>	>	>
,	,	,
sehari@iastate.edu	sehari@iastate.edu	sehari@iastate.edu
(	(	(
babak	babak	babak
sehari	sehari	sehari
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
-	-	-
-	-	-
-	-	-

|	|	|
>	>	>

|	|	|
>	>	>

|	|	|
>	>	>

|	|	|
>	>	>
with	with	with
my	my	my
limited	limit	limited
knowladge	knowladg	knowladge
about	about	about
the	the	the
pc	pc	pc
geos	geo	geos
,	,	,
i	i	i
came	came	came
out	out	out
with	with	with
following	follow	following

|	|	|
>	>	>
comparison	comparison	comparison
:	:	:

|	|	|
>	>	>

|	|	|
>	>	>
pc	pc	pc
geos	geo	geos
windows	window	window
os	os	o
/	/	/
2	2	2
unix	unix	unix
/	/	/
x11	x11	x11

|	|	|
>	>	>
________	________	________
_______	_______	_______
____	____	____
_______	_______	_______

|	|	|
>	>	>

|	|	|
>	>	>
1	1	1
.	.	.

can	can	can
run	run	run
dos	dos	do

|	|	|
>	>	>
programs	program	program
yes	yes	yes
yes	yes	yes
yes	yes	yes
yes	yes	yes
(	(	(
needed	need	needed
add	add	add
.	.	.
)	)	)

|	|	|
>	>	>

[	[	[
lines	line	line
deleted	delet	deleted
]	]	]

|	|	|
>	>	>

|	|	|
>	>	>
7	7	7
.	.	.

price	price	price
$	$	$
120	120	120
$	$	$
70	70	70
$	$	$
120	120	120
free	free	free
-	-	-
$	$	$
1000s	1000s	1000

|	|	|
>	>	>
a	a	a
good	good	good
one	one	one

|	|	|
>	>	>
costs	cost	cost
$	$	$
400	400	400
-	-	-
$	$	$
700	700	700

|	|	|
>	>	>
avaliable	avali	avaliable
on	on	on
ext	ext	ext
.	.	.

|	|	|
>	>	>
card	card	card
too	too	too
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
8	8	8
.	.	.

c	c	c
compiler	compil	compiler
don	don	don
'	'	'
t	t	t
think	think	think
so	so	so
yap	yap	yap
yap	yap	yap
yap	yap	yap

|	|	|
>	>	>

|	|	|
>	>	>
9	9	9
.	.	.

c	c	c
+	+	+
+	+	+
no	no	no
yap	yap	yap
yap	yap	yap
yap	yap	yap

|	|	|
>	>	>

|	|	|
>	>	>
10	10	10
.	.	.

fortran	fortran	fortran
no	no	no
yap	yap	yap
yap	yap	yap
yap	yap	yap

|	|	|
>	>	>

|	|	|
>	>	>
11	11	11
.	.	.

debuger	debug	debuger
?	?	?

yap	yap	yap
yap	yap	yap
yap	yap	yap

|	|	|
>	>	>

|	|	|
>	>	>
12	12	12
.	.	.

min	min	min
to	to	to
run	run	run
dos	dos	do
2m	2m	2m
&	&	&
10mb	10mb	10mb
-	-	-
hard	hard	hard
?	?	?

386	386	386

|	|	|
>	>	>

|	|	|
>	>	>
you	you	you
guys	guy	guy
and	and	and
gals	gal	gal
add	add	add
to	to	to
this	this	this
list	list	list
,	,	,
so	so	so
we	we	we
do	do	do
not	not	not
throw	throw	throw
our	our	our
many	mani	many
down	down	down
the	the	the

|	|	|
>	>	>
tubes	tube	tube
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
with	with	with
highest	highest	highest
regards	regard	regard
,	,	,
|	|	|
>	>	>
babak	babak	babak
sehari	sehari	sehari
.	.	.

|	|	|
>	>	>

this	this	this
list	list	list
appears	appear	appears
to	to	to
imply	impli	imply
,	,	,
that	that	that
ms	ms	m
-	-	-
windows	window	window
that	that	that
has	has	ha
a	a	a
cost	cost	cost
listed	list	listed
above	abov	above
at	at	at
$	$	$
70	70	70
,	,	,
comes	come	come
with	with	with
a	a	a
c	c	c
compiler	compil	compiler
,	,	,
c	c	c
+	+	+
+	+	+
and	and	and
fortran	fortran	fortran
.	.	.

it	it	it
does	doe	doe
not	not	not
,	,	,
of	of	of
course	cours	course
.	.	.

