from	from	from
:	:	:
wild@access.digex.com	wild@access.digex.com	wild@access.digex.com
(	(	(
wildstrom	wildstrom	wildstrom
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
win	win	win
nt	nt	nt
-	-	-
what	what	what
is	is	is
it	it	it
?	?	?
?	?	?
?	?	?

organization	organ	organization
:	:	:
express	express	express
access	access	access
online	onlin	online
communications	communic	communication
,	,	,
greenbelt	greenbelt	greenbelt
,	,	,
md	md	md
usa	usa	usa

lines	line	line
:	:	:
21	21	21

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
access	access	access
.	.	.
digex	digex	digex
.	.	.
net	net	net

rmohns@vax.clarku.edu	rmohns@vax.clarku.edu	rmohns@vax.clarku.edu
writes	write	writes
:	:	:

>	>	>
chicogo	chicogo	chicogo
is	is	is
what	what	what
i	i	i
want	want	want
to	to	to
use	use	use
.	.	.

it	it	it
is	is	is
,	,	,
like	like	like
nt	nt	nt
,	,	,
a	a	a
true	true	true
os	os	o
with	with	with
thrue	thrue	thrue

>	>	>
multitasking	multitask	multitasking
and	and	and
multithreading	multithread	multithreading
,	,	,
but	but	but
has	has	ha
much	much	much
smaller	smaller	smaller
hardware	hardwar	hardware
requirements	requir	requirement
,	,	,

>	>	>
and	and	and
does	doe	doe
not	not	not
meet	meet	meet
dod	dod	dod
security	secur	security
specs	spec	spec
(	(	(
but	but	but
that	that	that
'	'	'
s	s	s
okay	okay	okay
since	sinc	since
it	it	it
will	will	will
probably	probabl	probably

>	>	>
be	be	be
more	more	more
of	of	of
a	a	a
client	client	client
os	os	o
)	)	)
.	.	.

there	there	there
are	are	are
a	a	a
few	few	few
otehr	otehr	otehr
differences	differ	difference
,	,	,
but	but	but
those	those	those
are	are	are
the	the	the

>	>	>
main	main	main
ones	one	one
.	.	.

there	there	there
was	was	wa
an	an	an
article	articl	article
about	about	about
chicogo	chicogo	chicogo
in	in	in
pc	pc	pc
week	week	week
last	last	last
august	august	august
.	.	.

>	>	>
the	the	the
chicogo	chicogo	chicogo
and	and	and
nt	nt	nt
development	develop	development
groups	group	group
at	at	at
micro	micro	micro
$	$	$
oft	oft	oft
are	are	are
in	in	in
intense	intens	intense

>	>	>
competition	competit	competition
,	,	,
so	so	so
it	it	it
is	is	is
said	said	said
.	.	.

however	howev	however
,	,	,
i	i	i
think	think	think
a	a	a
different	differ	different
relationship	relationship	relationship
will	will	will

>	>	>
arise	aris	arise
:	:	:
nt	nt	nt
will	will	will
be	be	be
the	the	the
server	server	server
(	(	(
*	*	*
n	n	n
*	*	*
etowrk	etowrk	etowrk
*	*	*
t	t	t
*	*	*
echonology	echonolog	echonology
)	)	)
,	,	,
chicogo	chicogo	chicogo
will	will	will
be	be	be
the	the	the

>	>	>
client	client	client
machine	machin	machine
.	.	.

it	it	it
is	is	is
entirely	entir	entirely
possible	possibl	possible
for	for	for
different	differ	different
os	os	o
'	'	'
s	s	s
to	to	to
work	work	work
together	togeth	together
,	,	,

>	>	>
partly	part	partly
because	becaus	because
chicogo	chicogo	chicogo
is	is	is
just	just	just
a	a	a
small	small	small
nt	nt	nt
(	(	(
think	think	think
of	of	of
it	it	it
that	that	that
way	way	way
,	,	,
anyway	anyway	anyway
)	)	)
.	.	.

>	>	>
(	(	(
novell	novel	novell
netware	netwar	netware
creates	creat	creates
an	an	an
os	os	o
on	on	on
the	the	the
server	server	server
that	that	that
is	is	is
truly	truli	truly
not	not	not
dos	dos	do
,	,	,
so	so	so
don	don	don
'	'	'
t	t	t

>	>	>
scorn	scorn	scorn
the	the	the
concept	concept	concept
.	.	.
)	)	)

>	>	>
anyway	anyway	anyway
,	,	,
don	don	don
'	'	'
t	t	t
expect	expect	expect
it	it	it
soon	soon	soon
.	.	.

windows	window	window
4	4	4
and	and	and
dos	dos	do
7	7	7
are	are	are
supposed	suppos	supposed
to	to	to
be	be	be

>	>	>
released	releas	released
next	next	next
year	year	year
(	(	(
read	read	read
:	:	:
see	see	see
it	it	it
in	in	in
95	95	95
)	)	)
,	,	,
so	so	so
i	i	i
expect	expect	expect
that	that	that
chicogo	chicogo	chicogo
won	won	won
'	'	'
t	t	t
be	be	be
out	out	out

>	>	>
til	til	til
'	'	'
96	96	96
.	.	.

how	how	how
does	doe	doe
chicago	chicago	chicago
differ	differ	differ
from	from	from
the	the	the
(	(	(
sort	sort	sort
of	of	of
)	)	)
announced	announc	announced
windows	window	window
4	4	4
.	.	.

my	my	my
understand	understand	understand
-	-	-
ing	ing	ing
,	,	,
at	at	at
least	least	least
from	from	from
the	the	the
inbfoworld	inbfoworld	inbfoworld
accound	accound	accound
of	of	of
windows	window	window
4	4	4
is	is	is
that	that	that
it	it	it
'	'	'
s	s	s
sort	sort	sort
of	of	of
nt	nt	nt
lite	lite	lite
-	-	-
-	-	-
a	a	a
full	full	full
-	-	-
fledged	fledg	fledged
operating	oper	operating
system	system	system
but	but	but
lacking	lack	lacking
server	server	server
and	and	and
security	secur	security
features	featur	feature
that	that	that
make	make	make
nt	nt	nt
such	such	such
a	a	a
bear	bear	bear
.	.	.

is	is	is
w4	w4	w4
not	not	not
true	true	true
multithreading	multithread	multithreading
?	?	?
