from	from	from
:	:	:
wes1574@zeus.tamu.edu	wes1574@zeus.tamu.edu	wes1574@zeus.tamu.edu
(	(	(
bill	bill	bill
scrivener	scriven	scrivener
)	)	)

subject	subject	subject
:	:	:
in	in	in
need	need	need
of	of	of
help	help	help
.	.	.
.	.	.
.	.	.
.	.	.

organization	organ	organization
:	:	:
texas	texa	texas
a	a	a
&	&	&
m	m	m
university	univers	university
,	,	,
academic	academ	academic
computing	comput	computing
services	servic	service

lines	line	line
:	:	:
22	22	22

distribution	distribut	distribution
:	:	:
world	world	world

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
zeus	zeus	zeus
.	.	.
tamu	tamu	tamu
.	.	.
edu	edu	edu

news	news	news
-	-	-
software	softwar	software
:	:	:
vax	vax	vax
/	/	/
vms	vms	vms
vnews	vnew	vnews
1	1	1
.	.	.
41	41	41

ok	ok	ok
,	,	,
i	i	i
have	have	have
a	a	a
problem	problem	problem
that	that	that
i	i	i
thought	thought	thought
you	you	you
guys	guy	guy
/	/	/
gals	gal	gal
might	might	might
know	know	know
about	about	about
.	.	.
.	.	.
.	.	.
.	.	.

i	i	i
'	'	'
m	m	m
running	run	running
a	a	a
286dx	286dx	286dx
-	-	-
25	25	25
with	with	with
a	a	a
85mb	85mb	85mb
hdd	hdd	hdd
.	.	.

i	i	i
also	also	also
have	have	have
windows	window	window
3	3	3
.	.	.
1	1	1
,	,	,
but	but	but
hardly	hard	hardly
any	ani	any
dos	dos	do
application	applic	application
will	will	will
run	run	run
out	out	out
it	it	it
.	.	.

also	also	also
,	,	,
when	when	when
i	i	i
do	do	do
a	a	a
"	"	"
mem	mem	mem
"	"	"
command	command	command
,	,	,
it	it	it
says	say	say
that	that	that
i	i	i
have	have	have
used	use	used
up	up	up
58kb	58kb	58kb
out	out	out
of	of	of
640kb	640kb	640kb
of	of	of
conventional	convent	conventional
memory	memori	memory
,	,	,
zero	zero	zero
from	from	from
upper	upper	upper
level	level	level
memory	memori	memory
,	,	,
and	and	and
all	all	all
385kb	385kb	385kb
of	of	of
my	my	my
ems	em	em
memory	memori	memory
.	.	.

and	and	and
to	to	to
top	top	top
it	it	it
off	off	off
,	,	,
i	i	i
can	can	can
'	'	'
t	t	t
load	load	load
any	ani	any
device	devic	device
drivers	driver	driver
into	into	into
upper	upper	upper
memory	memori	memory
.	.	.

do	do	do
i	i	i
just	just	just
need	need	need
more	more	more
memory	memori	memory
?	?	?

also	also	also
,	,	,
why	whi	why
would	would	would
it	it	it
use	use	use
up	up	up
ems	em	em
memory	memori	memory
instead	instead	instead
of	of	of
upper	upper	upper
memory	memori	memory
?	?	?

please	pleas	please
reply	repli	reply
by	by	by
e	e	e
-	-	-
mail	mail	mail
only	onli	only
to	to	to
:	:	:
wes1574@tamvenus.tamu.edu	wes1574@tamvenus.tamu.edu	wes1574@tamvenus.tamu.edu

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
bill	bill	bill
scrivener	scriven	scrivener
|	|	|
"	"	"
it	it	it
'	'	'
s	s	s
not	not	not
the	the	the
first	first	first
time	time	time
that	that	that
you	you	you
texas	texa	texas
a	a	a
&	&	&
m	m	m
university	univers	university
|	|	|
sleep	sleep	sleep
with	with	with
a	a	a
woman	woman	woman
that	that	that
matters	matter	matter
,	,	,
college	colleg	college
station	station	station
,	,	,
texas	texa	texas
|	|	|
but	but	but
the	the	the
first	first	first
time	time	time
email	email	email
:	:	:
wes1574@tamvenus.tamu.edu	wes1574@tamvenus.tamu.edu	wes1574@tamvenus.tamu.edu
|	|	|
you	you	you
wake	wake	wake
up	up	up
with	with	with
her	her	her
.	.	.
"	"	"

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
