from	from	from
:	:	:
mike@drd.com	mike@drd.com	mike@drd.com
(	(	(
mike	mike	mike
.	.	.
rovak	rovak	rovak
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
workaround	workaround	workaround
for	for	for
citizen	citizen	citizen
drivers	driver	driver

keywords	keyword	keywords
:	:	:
printer	printer	printer
driver	driver	driver
citizen	citizen	citizen
pn48	pn48	pn48
gsx	gsx	gsx
-	-	-
140	140	140

organization	organ	organization
:	:	:
drd	drd	drd
corporation	corpor	corporation

lines	line	line
:	:	:
43	43	43

in	in	in
article	articl	article
<	<	<
1993apr26.185033.12279@drd.com	1993apr26.185033.12279@drd.com	1993apr26.185033.12279@drd.com
>	>	>
mike@drd.com	mike@drd.com	mike@drd.com
(	(	(
mike	mike	mike
.	.	.
rovak	rovak	rovak
)	)	)
writes	write	writes
:	:	:

>	>	>
i	i	i
have	have	have
been	been	been
experiencing	experienc	experiencing
several	sever	several
end	end	end
-	-	-
user	user	user
problems	problem	problem
with	with	with
various	various	various
commercial	commerci	commercial

>	>	>
software	softwar	software
packages	packag	package
(	(	(
wordperfect	wordperfect	wordperfect
5	5	5
.	.	.
2	2	2
/	/	/
win	win	win
,	,	,
publish	publish	publish
it	it	it
!	!	!
/	/	/
win	win	win
3	3	3
.	.	.
1	1	1
)	)	)
and	and	and
printing	print	printing

>	>	>
landscape	landscap	landscape
mode	mode	mode
on	on	on
a	a	a
citizen	citizen	citizen
pn48	pn48	pn48
(	(	(
the	the	the
little	littl	little
guy	guy	guy
)	)	)
or	or	or
the	the	the
citizen	citizen	citizen
gsx	gsx	gsx
-	-	-
140	140	140
+	+	+
.	.	.

>	>	>

>	>	>
in	in	in
a	a	a
nutshell	nutshel	nutshell
the	the	the
problem	problem	problem
is	is	is
that	that	that
i	i	i
lose	lose	lose
the	the	the
first	first	first
0	0	0
.	.	.
625	625	625
inches	inch	inch
of	of	of

>	>	>
information	inform	information
from	from	from
my	my	my
left	left	left
margin	margin	margin
,	,	,
be	be	be
it	it	it
white	white	white
space	space	space
or	or	or
truetype	truetyp	truetype
font	font	font

>	>	>
output	output	output
,	,	,
