from	from	from
:	:	:
weidlich@arb-phys.uni-dortmund.de	weidlich@arb-phys.uni-dortmund.d	weidlich@arb-phys.uni-dortmund.de
(	(	(
weidlich	weidlich	weidlich
)	)	)

subject	subject	subject
:	:	:
searching	search	searching
for	for	for
a	a	a
phonetic	phonet	phonetic
font	font	font

organization	organ	organization
:	:	:
institut	institut	institut
f	f	f
.	.	.

arbeitsphysiologie	arbeitsphysiologi	arbeitsphysiologie
a	a	a
.	.	.
d	d	d
.	.	.
uni	uni	uni
dortmund	dortmund	dortmund
lines	line	line
:	:	:
13	13	13

i	i	i
'	'	'
m	m	m
searching	search	searching
for	for	for
a	a	a
phonetic	phonet	phonetic
truetype	truetyp	truetype
font	font	font
for	for	for
windows	window	window
3	3	3
.	.	.
1	1	1
.	.	.
if	if	if
anybody	anybodi	anybody
knows	know	know
one	one	one
,	,	,
please	pleas	please
mail	mail	mail
me	me	me
!	!	!

thanks	thank	thanks
.	.	.

dw	dw	dw

#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
#	#	#
dipl	dipl	dipl
.	.	.
-	-	-
inform	inform	inform
.	.	.

dietmar	dietmar	dietmar
weidlich	weidlich	weidlich
#	#	#
ifado	ifado	ifado
,	,	,
ardeystr	ardeystr	ardeystr
.	.	.

67	67	67
#	#	#
weidlich@arb-phys.uni-dortmund.de	weidlich@arb-phys.uni-dortmund.d	weidlich@arb-phys.uni-dortmund.de
#	#	#
d	d	d
-	-	-
4600	4600	4600
dortmund	dortmund	dortmund
50	50	50
#	#	#
phone	phone	phone
+	+	+
+49 231 1084-250	+49 231 1084-250	+49 231 1084-250
#	#	#
>	>	>
>	>	>
dr	dr	dr
.	.	.
b	b	b
.	.	.
:	:	:
"	"	"
koennten	koennten	koennten
sie	sie	sie
das	das	da
#	#	#
fax	fax	fax
+	+	+
+49 231 1084-401	+49 231 1084-401	+49 231 1084-401
#	#	#
mal	mal	mal
eben	eben	eben
erledigen	erledigen	erledigen
?	?	?
"	"	"
<	<	<
<	<	<
#	#	#
