from	from	from
:	:	:
tdarugar@cs.ucsd.edu	tdarugar@cs.ucsd.edu	tdarugar@cs.ucsd.edu
(	(	(
tony	toni	tony
darugar	darugar	darugar
)	)	)

subject	subject	subject
:	:	:
fahrenheit	fahrenheit	fahrenheit
1280	1280	1280
+	+	+
problems	problem	problem
,	,	,
help	help	help
!	!	!

organization	organ	organization
:	:	:
cse	cse	cse
dept	dept	dept
.	.	.
,	,	,
u	u	u
.	.	.
c	c	c
.	.	.
san	san	san
diego	diego	diego

lines	line	line
:	:	:
37	37	37

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
tartarus	tartarus	tartarus
.	.	.
ucsd	ucsd	ucsd
.	.	.
edu	edu	edu

hi	hi	hi
,	,	,

i	i	i
recently	recent	recently
bought	bought	bought
an	an	an
orchid	orchid	orchid
fahrenheit	fahrenheit	fahrenheit
1280	1280	1280
+	+	+
.	.	.

it	it	it
'	'	'
s	s	s
a	a	a
real	real	real
nice	nice	nice
card	card	card
,	,	,
but	but	but
i	i	i
'	'	'
m	m	m
having	have	having
very	veri	very
big	big	big
problems	problem	problem
with	with	with
it	it	it
.	.	.

the	the	the
basic	basic	basic
problem	problem	problem
is	is	is
that	that	that
vertical	vertic	vertical
lines	line	line
are	are	are
missing	miss	missing
from	from	from
the	the	the
display	display	display
in	in	in
windows	window	window
.	.	.

something	someth	something
like	like	like
every	everi	every
other	other	other
line	line	line
or	or	or
so	so	so
.	.	.

also	also	also
,	,	,
when	when	when
i	i	i
use	use	use
a	a	a
dos	dos	do
gif	gif	gif
viewer	viewer	viewer
,	,	,
namely	name	namely
vpic	vpic	vpic
6	6	6
.	.	.
0c	0c	0c
,	,	,
in	in	in
fahrenheit	fahrenheit	fahrenheit
1280	1280	1280
mode	mode	mode
,	,	,
vertical	vertic	vertical
lines	line	line
are	are	are
swapped	swap	swapped
.	.	.

it	it	it
'	'	'
s	s	s
very	veri	very
strange	strang	strange
looking	look	looking
.	.	.

if	if	if
it	it	it
uses	use	us
vesa	vesa	vesa
standards	standard	standard
,	,	,
however	howev	however
,	,	,
it	it	it
works	work	work
great	great	great
!	!	!

only	onli	only
it	it	it
thinks	think	think
there	there	there
'	'	'
s	s	s
only	onli	only
512k	512k	512k
on	on	on
the	the	the
card	card	card
.	.	.

(	(	(
there	there	there
'	'	'
s	s	s
1mb	1mb	1mb
on	on	on
there	there	there
)	)	)
.	.	.

i	i	i
have	have	have
contacted	contact	contacted
orchid	orchid	orchid
support	support	support
,	,	,
and	and	and
they	they	they
tried	tri	tried
to	to	to
be	be	be
helpful	help	helpful
,	,	,
but	but	but
didn	didn	didn
'	'	'
t	t	t
have	have	have
the	the	the
answer	answer	answer
.	.	.

i	i	i
don	don	don
'	'	'
t	t	t
think	think	think
the	the	the
card	card	card
is	is	is
the	the	the
problem	problem	problem
,	,	,
since	sinc	since
it	it	it
works	work	work
great	great	great
on	on	on
my	my	my
friend	friend	friend
'	'	'
s	s	s
computer	comput	computer
.	.	.

here	here	here
is	is	is
my	my	my
setup	setup	setup
:	:	:

fahrenheit	fahrenheit	fahrenheit
1280	1280	1280
+	+	+
,	,	,
1mb	1mb	1mb
,	,	,
bios	bio	bios
1	1	1
.	.	.
1	1	1

386	386	386
-	-	-
25	25	25
,	,	,
opti	opti	opti
-	-	-
chipset2	chipset2	chipset2
,	,	,
ami	ami	ami
bios	bio	bios
1990	1990	1990
,	,	,
5mb	5mb	5mb
ram	ram	ram
.	.	.

maxtor	maxtor	maxtor
120mb	120mb	120mb
harddrive	harddriv	harddrive
,	,	,
(	(	(
slave	slave	slave
)	)	)
maxtor	maxtor	maxtor
40mb	40mb	40mb
harddrive	harddriv	harddrive
(	(	(
master	master	master
)	)	)
panasonic	panason	panasonic
c1381	c1381	c1381
monitor	monitor	monitor
,	,	,
version	version	version
4	4	4
.	.	.
6	6	6
windows	window	window
drivers	driver	driver
.	.	.

windows	window	window
3	3	3
.	.	.
1	1	1
i	i	i
tried	tri	tried
taking	take	taking
all	all	all
memory	memori	memory
managers	manag	manager
,	,	,
etc	etc	etc
off	off	off
,	,	,
and	and	and
took	took	took
all	all	all
other	other	other
cards	card	card

(	(	(
besides	besid	besides
disk	disk	disk
controller	control	controller
)	)	)
off	off	off
.	.	.

my	my	my
friend	friend	friend
'	'	'
s	s	s
setup	setup	setup
is	is	is
386sx	386sx	386sx
-	-	-
16	16	16
,	,	,
shamrock	shamrock	shamrock
monitor	monitor	monitor
.	.	.

if	if	if
anyone	anyon	anyone
has	has	ha
seen	seen	seen
anything	anyth	anything
like	like	like
this	this	this
,	,	,
or	or	or
can	can	can
otherwise	otherwis	otherwise
help	help	help
,	,	,
i	i	i
will	will	will
be	be	be
very	veri	very
greatful	great	greatful
.	.	.

please	pleas	please
send	send	send
e	e	e
-	-	-
mail	mail	mail
to	to	to
tdarugar@tartarus.ucsd.edu	tdarugar@tartarus.ucsd.edu	tdarugar@tartarus.ucsd.edu
or	or	or

tdarugar@ebon.ucsd.edu	tdarugar@ebon.ucsd.edu	tdarugar@ebon.ucsd.edu

tony	toni	tony
.	.	.
