from	from	from
:	:	:
2a42dubinski@vms.csd.mu.edu	2a42dubinski@vms.csd.mu.edu	2a42dubinski@vms.csd.mu.edu

subject	subject	subject
:	:	:
word	word	word
2	2	2
.	.	.
0	0	0
help	help	help
!	!	!

organization	organ	organization
:	:	:
marquette	marquett	marquette
university	univers	university
-	-	-
computer	comput	computer
services	servic	service

lines	line	line
:	:	:
10	10	10

reply	repli	reply
-	-	-
to	to	to
:	:	:
2a42dubinski@vms.csd.mu.edu	2a42dubinski@vms.csd.mu.edu	2a42dubinski@vms.csd.mu.edu

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
vmsa	vmsa	vmsa
.	.	.
csd	csd	csd
.	.	.
mu	mu	mu
.	.	.
edu	edu	edu

hello	hello	hello
,	,	,
i	i	i
'	'	'
m	m	m
having	have	having
problems	problem	problem
printing	print	printing
spanish	spanish	spanish
characters	charact	character
with	with	with
wfw2	wfw2	wfw2
.	.	.

i	i	i
was	was	wa
using	use	using
the	the	the
celtic	celtic	celtic
true	true	true
type	type	type
which	which	which
has	has	ha
the	the	the
accented	accent	accented
characters	charact	character
,	,	,
and	and	and
used	use	used
insert	insert	insert
symbol	symbol	symbol
to	to	to
put	put	put
in	in	in
in	in	in
the	the	the
document	document	document
.	.	.

however	howev	however
,	,	,
when	when	when
i	i	i
put	put	put
it	it	it
in	in	in
the	the	the
doc	doc	doc
,	,	,
i	i	i
get	get	get
a	a	a
big	big	big
square	squar	square
character	charact	character
,	,	,
and	and	and
then	then	then
it	it	it
prints	print	print
out	out	out
just	just	just
the	the	the
same	same	same
(	(	(
to	to	to
my	my	my
dismay	dismay	dismay
,	,	,
thinking	think	thinking
that	that	that
was	was	wa
just	just	just
the	the	the
way	way	way
it	it	it
worked	work	worked
)	)	)
.	.	.

can	can	can
anyone	anyon	anyone
tell	tell	tell
me	me	me
if	if	if
and	and	and
how	how	how
they	they	they
have	have	have
printed	print	printed
spanish	spanish	spanish
characters	charact	character
?	?	?

i	i	i
know	know	know
wp	wp	wp
5	5	5
.	.	.
1	1	1
has	has	ha
this	this	this
built	built	built
-	-	-
