from	from	from
:	:	:
2a42dubinski@vms.csd.mu.edu	2a42dubinski@vms.csd.mu.edu	2a42dubinski@vms.csd.mu.edu

subject	subject	subject
:	:	:
re	re	re
:	:	:
can	can	can
i	i	i
change	chang	change
"	"	"
"	"	"
licensed	licens	licensed
to	to	to
"	"	"
"	"	"
data	data	data
in	in	in
windows	window	window
3	3	3
.	.	.
1	1	1
?	?	?

organization	organ	organization
:	:	:
marquette	marquett	marquette
university	univers	university
-	-	-
computer	comput	computer
services	servic	service

lines	line	line
:	:	:
12	12	12

reply	repli	reply
-	-	-
to	to	to
:	:	:
2a42dubinski@vms.csd.mu.edu	2a42dubinski@vms.csd.mu.edu	2a42dubinski@vms.csd.mu.edu

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
vmsa	vmsa	vmsa
.	.	.
csd	csd	csd
.	.	.
mu	mu	mu
.	.	.
edu	edu	edu

ok	ok	ok
,	,	,
then	then	then
where	where	where
is	is	is
the	the	the
info	info	info
for	for	for
the	the	the
licensing	licens	licensing
kept	kept	kept
?	?	?

which	which	which
file	file	file
?	?	?

in	in	in
the	the	the
organization	organ	organization
box	box	box
i	i	i
put	put	put
my	my	my
address	address	address
,	,	,
and	and	and
when	when	when
i	i	i
moved	move	moved
,	,	,
i	i	i
wanted	want	wanted
to	to	to
change	chang	change
it	it	it
,	,	,
but	but	but
couldn	couldn	couldn
'	'	'
t	t	t
find	find	find
it	it	it
.	.	.

i	i	i
could	could	could
find	find	find
my	my	my
name	name	name
,	,	,
but	but	but
not	not	not
the	the	the
organization	organ	organization
.	.	.

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
