from	from	from
:	:	:
srowe@fulcrum.co.uk	srowe@fulcrum.co.uk	srowe@fulcrum.co.uk
(	(	(
simon	simon	simon
rowe	row	rowe
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
exit	exit	exit
codes	code	code
(	(	(
dos	dos	do
-	-	-
-	-	-
sorry	sorri	sorry
for	for	for
wrong	wrong	wrong
group	group	group
:	:	:
(	(	(

organization	organ	organization
:	:	:
fulcrum	fulcrum	fulcrum
communications	communic	communication

lines	line	line
:	:	:
13	13	13

internal	intern	internal
dos	dos	do
commands	command	command
(	(	(
certainly	certain	certainly
3	3	3
.	.	.
3	3	3
and	and	and
before	befor	before
)	)	)
do	do	do
not	not	not
set	set	set
the	the	the
exit	exit	exit
code	code	code
.	.	.

this	this	this
is	is	is
a	a	a
royal	royal	royal
pain	pain	pain
if	if	if
you	you	you
want	want	want
to	to	to
do	do	do
anything	anyth	anything
which	which	which
checks	check	check
for	for	for
successful	success	successful
deletions	delet	deletion
etc	etc	etc
.	.	.

the	the	the
best	best	best
suggestion	suggest	suggestion
is	is	is
to	to	to
use	use	use
4dos	4dos	4dos
which	which	which
does	doe	doe
return	return	return
you	you	you
exit	exit	exit
codes	code	code
.	.	.

it	it	it
also	also	also
has	has	ha
move	move	move
command	command	command
,	,	,

simon	simon	simon
.	.	.

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
simon	simon	simon
rowe	row	rowe
,	,	,
srowe@fulcrum.co.uk	srowe@fulcrum.co.uk	srowe@fulcrum.co.uk
fulcrum	fulcrum	fulcrum
communications	communic	communication
ltd	ltd	ltd
,	,	,
birmingham	birmingham	birmingham
,	,	,
condition	condit	condition
"	"	"
brain_overload	brain_overload	brain_overload
$	$	$
"	"	"
raised	rais	raised
at	at	at
england	england	england
.	.	.

5412	5412	5412
(	(	(
0	0	0
)	)	)
/	/	/
12234	12234	12234

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
