from	from	from
:	:	:
bkph@kauai.ai.mit.edu	bkph@kauai.ai.mit.edu	bkph@kauai.ai.mit.edu
(	(	(
berthold	berthold	berthold
k	k	k
.	.	.
p	p	p
.	.	.
horn	horn	horn
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
atm	atm	atm

article	articl	article
-	-	-
i	i	i
.	.	.
d	d	d
.	.	.
:	:	:
life	life	life
.	.	.
1r6m6hinng6b	1r6m6hinng6b	1r6m6hinng6b

organization	organ	organization
:	:	:
mit	mit	mit
artificial	artifici	artificial
intelligence	intellig	intelligence
lab	lab	lab

lines	line	line
:	:	:
29	29	29

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
kauai	kauai	kauai
.	.	.
ai	ai	ai
.	.	.
mit	mit	mit
.	.	.
edu	edu	edu

in	in	in
-	-	-
reply	repli	reply
-	-	-
to	to	to
:	:	:
downs@helios.nevada.edu	downs@helios.nevada.edu	downs@helios.nevada.edu
'	'	'
s	s	s
message	messag	message
of	of	of
wed	wed	wed
,	,	,
21	21	21
apr	apr	apr
1993	1993	1993
20	20	20
:	:	:
20	20	20
:	:	:
28	28	28
gmt	gmt	gmt

in	in	in
article	articl	article
<	<	<
downs.220.735423628@helios.nevada.edu	downs.220.735423628@helios.nevada.edu	downs.220.735423628@helios.nevada.edu
>	>	>
downs@helios.nevada.edu	downs@helios.nevada.edu	downs@helios.nevada.edu
(	(	(
lamont	lamont	lamont
downs	down	down
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
so	so	so
good	good	good
that	that	that
there	there	there
isn	isn	isn
'	'	'
t	t	t
any	ani	any
diff	diff	diff
whether	whether	whether
or	or	or
not	not	not
atmanager	atmanag	atmanager
is	is	is
turned	turn	turned

>	>	>
>	>	>
on	on	on
or	or	or
not	not	not
.	.	.

is	is	is
it	it	it
worth	worth	worth
it	it	it
to	to	to
run	run	run
atm	atm	atm
at	at	at
all	all	all
?	?	?

especially	especi	especially
with	with	with
these	these	these

>	>	>
>	>	>
better	better	better
printer	printer	printer
technologies	technolog	technology
.	.	.
.	.	.
.	.	.

