from	from	from
:	:	:
louray@seas.gwu.edu	louray@seas.gwu.edu	louray@seas.gwu.edu
(	(	(
michael	michael	michael
panayiotakis	panayiotaki	panayiotakis
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
ms	ms	m
-	-	-
windows	window	window
access	access	access
for	for	for
the	the	the
blind	blind	blind
?	?	?

organization	organ	organization
:	:	:
george	georg	george
washington	washington	washington
university	univers	university

lines	line	line
:	:	:
36	36	36

in	in	in
article	articl	article
<	<	<
mtrottie.64.0@emr1.emr.ca	mtrottie.64.0@emr1.emr.ca	mtrottie.64.0@emr1.emr.ca
>	>	>
mtrottie@emr1.emr.ca	mtrottie@emr1.emr.ca	mtrottie@emr1.emr.ca
(	(	(
marc	marc	marc
trottier	trottier	trottier
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr22.172514.13025@cci632.cci.com	1993apr22.172514.13025@cci632.cci.com	1993apr22.172514.13025@cci632.cci.com
>	>	>
jfb@cci632.cci.com	jfb@cci632.cci.com	jfb@cci632.cci.com
(	(	(
john	john	john
bruno	bruno	bruno
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
from	from	from
:	:	:
jfb@cci632.cci.com	jfb@cci632.cci.com	jfb@cci632.cci.com
(	(	(
john	john	john
bruno	bruno	bruno
)	)	)

>	>	>
>	>	>
subject	subject	subject
:	:	:
ms	ms	m
-	-	-
windows	window	window
access	access	access
for	for	for
the	the	the
blind	blind	blind
?	?	?

>	>	>
>	>	>
date	date	date
:	:	:
thu	thu	thu
,	,	,
22	22	22
apr	apr	apr
1993	1993	1993
17	17	17
:	:	:
25	25	25
:	:	:
14	14	14
gmt	gmt	gmt

>	>	>
>	>	>
we	we	we
are	are	are
developing	develop	developing
an	an	an
ms	ms	m
-	-	-
windows	window	window
based	base	based
product	product	product
that	that	that
uses	use	us
a	a	a
full	full	full
screen	screen	screen
window	window	window

>	>	>
>	>	>
to	to	to
display	display	display
~	~	~
24	24	24
rows	row	row
of	of	of
textual	textual	textual
data	data	data
.	.	.

is	is	is
there	there	there
any	ani	any
product	product	product
for	for	for
microsoft	microsoft	microsoft
windows	window	window

>	>	>
>	>	>
that	that	that
will	will	will
enable	enabl	enable
blind	blind	blind
individuals	individu	individual
to	to	to
access	access	access
the	the	the
data	data	data
efficiently	effici	efficiently
(	(	(
quickly	quick	quickly
)	)	)
?	?	?
?	?	?

>	>	>
>	>	>

>	>	>
>	>	>
please	pleas	please
email	email	email
responses	respons	response
and	and	and
i	i	i
will	will	will
post	post	post
a	a	a
summary	summari	summary
to	to	to
this	this	this
group	group	group
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
thanks	thank	thanks
for	for	for
any	ani	any
help	help	help

>	>	>
>	>	>
-	-	-
-	-	-
-	-	-
john	john	john
bruno	bruno	bruno

>	>	>
>	>	>

>	>	>

>	>	>
apparently	appar	apparently
,	,	,
microsoft	microsoft	microsoft
came	came	came
out	out	out
with	with	with
a	a	a
new	new	new
product	product	product
:	:	:
ms	ms	m
-	-	-
braille	braill	braille
it	it	it
is	is	is
suppose	suppos	suppose

>	>	>
to	to	to
be	be	be
"	"	"
wytiwig	wytiwig	wytiwig
"	"	"
.	.	.

:	:	:
-	-	-
)	)	)

>	>	>

>	>	>
no	no	no
offense	offens	offense
.	.	.

>	>	>

>	>	>

>	>	>
marc	marc	marc
trottier	trottier	trottier
/	/	/
mtrottie@emr1.emr.ca	mtrottie@emr1.emr.ca	mtrottie@emr1.emr.ca

>	>	>

>	>	>

at	at	at
the	the	the
micro	micro	micro
$	$	$
oft	oft	oft
display	display	display
at	at	at
fose	fose	fose
,	,	,
there	there	there
were	were	were
a	a	a
few	few	few
computers	comput	computer
running	run	running
windows	window	window
,	,	,
and	and	and
win	win	win
.	.	.

apps	app	apps
for	for	for
the	the	the
blind	blind	blind
,	,	,
i	i	i
think	think	think
.	.	.

didn	didn	didn
'	'	'
t	t	t
pay	pay	pay
much	much	much
attention	attent	attention
to	to	to
it	it	it
,	,	,
but	but	but
it	it	it
was	was	wa
there	there	there
.	.	.

mickey	mickey	mickey

-	-	-
-	-	-
pe	pe	pe
-	-	-
|	|	|
|	|	|
|	|	|
|	|	|
michael	michael	michael
panayiotakis	panayiotaki	panayiotakis
:	:	:
louray@seas.gwu.edu	louray@seas.gwu.edu	louray@seas.gwu.edu
ace	ace	ace
|	|	|
|	|	|
|	|	|
|	|	|
.	.	.
.	.	.
.	.	.
!	!	!
uunet	uunet	uunet
!	!	!
seas	sea	sea
.	.	.
gwu	gwu	gwu
.	.	.
edu	edu	edu
!	!	!
louray	louray	louray

|	|	|
|	|	|
|	|	|
|	|	|
\	\	\
/	/	/
|	|	|
*	*	*
how	how	how
do	do	do
make	make	make
a	a	a
ms	ms	m
-	-	-
windows	window	window
.	.	.
grp	grp	grp
file	file	file
reflect	reflect	reflect
a	a	a
hd	hd	hd
directory	directori	directory
?	?	?
?	?	?
*	*	*

\	\	\
\	\	\
\	\	\
\	\	\
|	|	|
"	"	"
well	well	well
i	i	i
ain	ain	ain
'	'	'
t	t	t
always	alway	always
right	right	right
,	,	,
but	but	but
i	i	i
'	'	'
ve	ve	ve
never	never	never
been	been	been
wrong	wrong	wrong
.	.	.
.	.	.
"	"	"
(	(	(
gd	gd	gd
)	)	)
