from	from	from
:	:	:
goudswaa@fraser.sfu.ca	goudswaa@fraser.sfu.ca	goudswaa@fraser.sfu.ca
(	(	(
peter	peter	peter
goudswaard	goudswaard	goudswaard
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
why	whi	why
is	is	is
my	my	my
mouse	mous	mouse
so	so	so
jumpy	jumpi	jumpy
?	?	?

(	(	(
ms	ms	m
mouse	mous	mouse
)	)	)
organization	organ	organization
:	:	:
simon	simon	simon
fraser	fraser	fraser
university	univers	university
,	,	,
burnaby	burnabi	burnaby
,	,	,
b	b	b
.	.	.
c	c	c
.	.	.
,	,	,
canada	canada	canada
lines	line	line
:	:	:
40	40	40

ecktons@ucs.byu.edu	ecktons@ucs.byu.edu	ecktons@ucs.byu.edu
(	(	(
sean	sean	sean
eckton	eckton	eckton
)	)	)
writes	write	writes
:	:	:

>	>	>
i	i	i
have	have	have
a	a	a
microsoft	microsoft	microsoft
serial	serial	serial
mouse	mous	mouse
and	and	and
am	am	am
using	use	using
mouse	mous	mouse
.	.	.
com	com	com
8	8	8
.	.	.
00	00	00
(	(	(
was	was	wa
using	use	using
8	8	8
.	.	.
20	20	20

>	>	>
i	i	i
think	think	think
,	,	,
but	but	but
switched	switch	switched
to	to	to
8	8	8
.	.	.
00	00	00
to	to	to
see	see	see
if	if	if
it	it	it
was	was	wa
any	ani	any
better	better	better
)	)	)
.	.	.

vertical	vertic	vertical
motion	motion	motion

>	>	>
is	is	is
nice	nice	nice
and	and	and
smooth	smooth	smooth
,	,	,
but	but	but
horizontal	horizont	horizontal
motion	motion	motion
is	is	is
so	so	so
bad	bad	bad
i	i	i
sometimes	sometim	sometimes
can	can	can
'	'	'
t	t	t
click	click	click

>	>	>
on	on	on
something	someth	something
because	becaus	because
my	my	my
mouse	mous	mouse
jumps	jump	jump
around	around	around
.	.	.

i	i	i
can	can	can
be	be	be
moving	move	moving
the	the	the
mouse	mous	mouse
to	to	to

>	>	>
the	the	the
right	right	right
with	with	with
relatively	relat	relatively
uniform	uniform	uniform
motion	motion	motion
and	and	and
the	the	the
mouse	mous	mouse
will	will	will
move	move	move
smoothly	smooth	smoothly

>	>	>
for	for	for
a	a	a
bit	bit	bit
,	,	,
then	then	then
jump	jump	jump
to	to	to
the	the	the
right	right	right
,	,	,
then	then	then
move	move	move
smoothly	smooth	smoothly
for	for	for
a	a	a
bit	bit	bit
then	then	then
jump	jump	jump

>	>	>
again	again	again
(	(	(
maybe	mayb	maybe
this	this	this
time	time	time
to	to	to
the	the	the
left	left	left
about	about	about
.	.	.
5	5	5
inch	inch	inch
!	!	!
)	)	)
.	.	.

this	this	this
is	is	is
crazy	crazi	crazy
!	!	!

i	i	i
have	have	have

>	>	>
never	never	never
had	had	had
so	so	so
much	much	much
trouble	troubl	trouble
with	with	with
a	a	a
mouse	mous	mouse
before	befor	before
.	.	.

anyone	anyon	anyone
have	have	have
any	ani	any
solutions	solut	solution
?	?	?

try	tri	try
this	this	this
:	:	:
flip	flip	flip
your	your	your
mouse	mous	mouse
over	over	over
,	,	,
and	and	and
open	open	open
up	up	up
the	the	the
cover	cover	cover
that	that	that
holds	hold	hold
the	the	the

mouse	mous	mouse
ball	ball	ball
in	in	in
place	place	place
.	.	.

remove	remov	remove
the	the	the
ball	ball	ball
,	,	,
and	and	and
inside	insid	inside
you	you	you
should	should	should
see	see	see

(	(	(
probably	probabl	probably
)	)	)
3	3	3
rollers	roller	roller
.	.	.

if	if	if
any	ani	any
of	of	of
the	the	the
rollers	roller	roller
have	have	have
a	a	a
tiny	tini	tiny
layer	layer	layer
of	of	of
caked	cake	caked
-	-	-
on	on	on
dirt	dirt	dirt
,	,	,
dust	dust	dust
,	,	,
or	or	or
otherwise	otherwis	otherwise
unidentifiable	unidentifi	unidentifiable
scum	scum	scum
on	on	on
them	them	them
,	,	,
carefully	care	carefully
scrape	scrape	scrape
it	it	it
off	off	off
with	with	with
a	a	a
small	small	small
knife	knife	knife
(	(	(
xacto	xacto	xacto
works	work	work
great	great	great
)	)	)
.	.	.

*	*	*
be	be	be
careful	care	careful
*	*	*
you	you	you
do	do	do
not	not	not
want	want	want
to	to	to
gauge	gaug	gauge
the	the	the
rollers	roller	roller
,	,	,
just	just	just
clean	clean	clean
off	off	off
the	the	the
dirt	dirt	dirt
.	.	.

put	put	put
the	the	the
ball	ball	ball
back	back	back
in	in	in
,	,	,
put	put	put
the	the	the
cover	cover	cover
on	on	on
,	,	,
and	and	and
there	there	there
you	you	you
are	are	are
.	.	.

i	i	i
clean	clean	clean
a	a	a
couple	coupl	couple
of	of	of
dozen	dozen	dozen
of	of	of
these	these	these
every	everi	every
month	month	month
here	here	here
.	.	.

another	anoth	another
symptom	symptom	symptom
is	is	is
that	that	that
when	when	when
you	you	you
move	move	move
the	the	the
mouse	mous	mouse
,	,	,
it	it	it
seems	seem	seems
to	to	to
"	"	"
click	click	click
"	"	"
along	along	along
.	.	.

if	if	if
this	this	this
doesn	doesn	doesn
'	'	'
t	t	t
solve	solv	solve
your	your	your
problem	problem	problem
,	,	,
at	at	at
least	least	least
you	you	you
have	have	have
a	a	a
clean	clean	clean
mouse	mous	mouse
.	.	.

i	i	i
highly	high	highly
recommend	recommend	recommend
using	use	using
a	a	a
proper	proper	proper
_soft_	_soft_	_soft_
mouse	mous	mouse
pad	pad	pad
,	,	,
and	and	and
if	if	if
you	you	you
are	are	are
a	a	a
clean	clean	clean
freak	freak	freak
,	,	,
place	place	place
it	it	it
in	in	in
your	your	your
drawer	drawer	drawer
every	everi	every
night	night	night
or	or	or
when	when	when
you	you	you
don	don	don
'	'	'
t	t	t
use	use	use
it	it	it
to	to	to
keep	keep	keep
the	the	the
dust	dust	dust
off	off	off
.	.	.

personally	person	personally
i	i	i
prefer	prefer	prefer
track	track	track
balls	ball	ball
.	.	.

oh	oh	oh
,	,	,
which	which	which
brings	bring	brings
me	me	me
to	to	to
another	anoth	another
point	point	point
:	:	:
if	if	if
your	your	your
mouse	mous	mouse
or	or	or
trackball	trackbal	trackball
tracks	track	track
optically	optic	optically
,	,	,
and	and	and
the	the	the
sunlight	sunlight	sunlight
is	is	is
streaming	stream	streaming
through	through	through
the	the	the
window	window	window
onto	onto	onto
your	your	your
mouse	mous	mouse
/	/	/
trackball	trackbal	trackball
,	,	,
you	you	you
may	may	may
notice	notic	notice
that	that	that
it	it	it
will	will	will
stop	stop	stop
working	work	working
.	.	.

if	if	if
this	this	this
happens	happen	happens
to	to	to
you	you	you
,	,	,
close	close	close
the	the	the
curtains	curtain	curtain
or	or	or
blinds	blind	blind
,	,	,
or	or	or
simply	simpli	simply
shade	shade	shade
your	your	your
pointing	point	pointing
device	devic	device
,	,	,
and	and	and
see	see	see
if	if	if
that	that	that
helps	help	help
.	.	.

-	-	-
-	-	-

peter	peter	peter
goudswaard	goudswaard	goudswaard
_________	_________	_________
_________	_________	_________

goudswaa@sfu.ca	goudswaa@sfu.ca	goudswaa@sfu.ca
(	(	(
preferred	prefer	preferred
)	)	)
|	|	|
|	|	|
__	__	__
/	/	/
^	^	^
\	\	\
__	__	__
|	|	|
|	|	|

pgoudswa@cln.etc.bc.ca	pgoudswa@cln.etc.bc.ca	pgoudswa@cln.etc.bc.ca
|	|	|
|	|	|
\	\	\
/	/	/
|	|	|
|	|	|

pgoudswa@cue.bc.ca	pgoudswa@cue.bc.ca	pgoudswa@cue.bc.ca
|	|	|
|	|	|
_	_	_
/	/	/
\	\	\
_	_	_
\	\	\
/	/	/
_	_	_
/	/	/
\	\	\
_	_	_
|	|	|
|	|	|

|	|	|
|	|	|
>	>	>
<	<	<
|	|	|
|	|	|

"	"	"
there	there	there
'	'	'
s	s	s
no	no	no
gift	gift	gift
like	like	like
the	the	the
present	present	present
"	"	"
|	|	|
>	>	>
_________	_________	_________
<	<	<
|	|	|
|	|	|

-	-	-
goudswaard	goudswaard	goudswaard
'	'	'
s	s	s
observation	observ	observation
|	|	|
_________	_________	_________
|	|	|
|	|	|
|	|	|
_________	_________	_________
|	|	|
