from	from	from
:	:	:
kentiler@matt.ksu.ksu.edu	kentiler@matt.ksu.ksu.edu	kentiler@matt.ksu.ksu.edu
(	(	(
kent	kent	kent
p	p	p
.	.	.

iler	iler	iler
)	)	)
subject	subject	subject
:	:	:
procomm	procomm	procomm
plus	plus	plus
for	for	for
windows	window	window
problems	problem	problem
.	.	.
.	.	.
.	.	.
.	.	.

organization	organ	organization
:	:	:
kansas	kansa	kansa
state	state	state
university	univers	university

lines	line	line
:	:	:
10	10	10

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
matt	matt	matt
.	.	.
ksu	ksu	ksu
.	.	.
ksu	ksu	ksu
.	.	.
edu	edu	edu

hi	hi	hi
,	,	,
i	i	i
have	have	have
normal	normal	normal
procomm	procomm	procomm
plus	plus	plus
for	for	for
dos	dos	do
,	,	,
but	but	but
i	i	i
'	'	'
ve	ve	ve
been	been	been
considering	consid	considering
buying	buy	buying
the	the	the
windows	window	window
version	version	version
.	.	.
.	.	.
.	.	.
.	.	.
it	it	it
got	got	got
really	realli	really
great	great	great
reviews	review	review
in	in	in
computer	comput	computer
shopper	shopper	shopper
.	.	.

i	i	i
have	have	have
a	a	a
friend	friend	friend
who	who	who
connects	connect	connects
to	to	to
the	the	the
mainframe	mainfram	mainframe
and	and	and
unix	unix	unix
machines	machin	machine
here	here	here
using	use	using
it	it	it
,	,	,
but	but	but
the	the	the
screen	screen	screen
seems	seem	seems
to	to	to
have	have	have
a	a	a
problem	problem	problem
keeping	keep	keeping
up	up	up
with	with	with
the	the	the
modem	modem	modem
.	.	.
.	.	.
.	.	.
.	.	.
he	he	he
has	has	ha
a	a	a
14	14	14
,	,	,
400	400	400
modem	modem	modem
on	on	on
a	a	a
486	486	486
50	50	50
mhz	mhz	mhz
machine	machin	machine
.	.	.

i	i	i
can	can	can
'	'	'
t	t	t
see	see	see
it	it	it
having	have	having
trouble	troubl	trouble
keeping	keep	keeping
up	up	up
.	.	.

his	his	his
pcplus	pcplus	pcplus
for	for	for
dos	dos	do
works	work	work
great	great	great
,	,	,
but	but	but
the	the	the
windows	window	window
just	just	just
seems	seem	seems
to	to	to
always	alway	always
screw	screw	screw
up	up	up
.	.	.
.	.	.
.	.	.
.	.	.
is	is	is
this	this	this
common	common	common
and	and	and
is	is	is
there	there	there
a	a	a
fix	fix	fix
?	?	?

or	or	or
is	is	is
something	someth	something
just	just	just
screwed	screw	screwed
with	with	with
his	his	his
machine	machin	machine
?	?	?

kent	kent	kent
