from	from	from
:	:	:
dudek@acsu.buffalo.edu	dudek@acsu.buffalo.edu	dudek@acsu.buffalo.edu
(	(	(
the	the	the
cybard	cybard	cybard
)	)	)

subject	subject	subject
:	:	:
midi	midi	midi
files	file	file
on	on	on
ms	ms	m
-	-	-
win3	win3	win3
.	.	.
1	1	1
and	and	and
soundblaster	soundblast	soundblaster
1	1	1
.	.	.
0	0	0
?	?	?

summary	summari	summary
:	:	:
how	how	how
can	can	can
i	i	i
play	play	play
midi	midi	midi
files	file	file
in	in	in
ms	ms	m
-	-	-
windows	window	window
3	3	3
.	.	.
1	1	1
with	with	with
a	a	a
sb	sb	sb
1	1	1
.	.	.
0	0	0
card	card	card
?	?	?

keywords	keyword	keywords
:	:	:
midi	midi	midi
,	,	,
soundblaster	soundblast	soundblaster
,	,	,
windows	window	window
,	,	,
ibm	ibm	ibm
-	-	-
pc	pc	pc

organization	organ	organization
:	:	:
ub	ub	ub

lines	line	line
:	:	:
15	15	15

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
autarch	autarch	autarch
.	.	.
acsu	acsu	acsu
.	.	.
buffalo	buffalo	buffalo
.	.	.
edu	edu	edu

i	i	i
have	have	have
a	a	a
486dx	486dx	486dx
-	-	-
33	33	33
computer	comput	computer
with	with	with
a	a	a
soundblaster	soundblast	soundblaster
1	1	1
.	.	.
0	0	0
card	card	card
.	.	.

i	i	i
'	'	'
m	m	m
running	run	running
microsoft	microsoft	microsoft
windows	window	window
v3	v3	v3
.	.	.
1	1	1
.	.	.
i	i	i
have	have	have
the	the	the
sb	sb	sb
driver	driver	driver
set	set	set
up	up	up
properly	proper	properly
to	to	to
play	play	play
normal	normal	normal
sounds	sound	sound
(	(	(
.	.	.
wav	wav	wav
files	file	file
,	,	,
etc	etc	etc
.	.	.
)	)	)
.	.	.

i	i	i
want	want	want
to	to	to
play	play	play
midi	midi	midi
files	file	file
through	through	through
the	the	the
media	media	medium
player	player	player
that	that	that
is	is	is
included	includ	included
with	with	with
windows	window	window
.	.	.

i	i	i
know	know	know
i	i	i
have	have	have
to	to	to
set	set	set
up	up	up
the	the	the
patch	patch	patch
maps	map	map
or	or	or
something	someth	something
in	in	in
the	the	the
midi	midi	midi
-	-	-
mapper	mapper	mapper
in	in	in
the	the	the
control	control	control
panel	panel	panel
.	.	.

i	i	i
know	know	know
nothing	noth	nothing
about	about	about
midi	midi	midi
.	.	.

(	(	(
this	this	this
is	is	is
to	to	to
be	be	be
the	the	the
way	way	way
i	i	i
'	'	'
ll	ll	ll
get	get	get
my	my	my
feet	feet	foot
wet	wet	wet
.	.	.
)	)	)

how	how	how
do	do	do
i	i	i
set	set	set
up	up	up
windows	window	window
so	so	so
that	that	that
i	i	i
can	can	can
play	play	play
midi	midi	midi
files	file	file
?	?	?

-	-	-
-	-	-
david	david	david
thomas	thoma	thomas
dudek	dudek	dudek
/	/	/
v098pwxs@ubvms.bitnet	v098pwxs@ubvms.bitnet	v098pwxs@ubvms.bitnet
\	\	\
__	__	__
_	_	_
the	the	the
cybard	cybard	cybard

state	state	state
university	univers	university
/	/	/
dudek@sun.acsu.buffalo.edu	dudek@sun.acsu.buffalo.edu	dudek@sun.acsu.buffalo.edu
\	\	\
/	/	/
`	`	`
-	-	-
'	'	'
)	)	)
,	,	,
,	,	,
,	,	,

of	of	of
new	new	new
york	york	york
/	/	/
"	"	"
if	if	if
music	music	music
be	be	be
the	the	the
food	food	food
of	of	of
love	love	love
,	,	,
\	\	\
|	|	|
|	|	|
(	(	(
)	)	)
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
[	[	[
:	:	:
:	:	:
:	:	:
}	}	}

@	@	@
buffalo	buffalo	buffalo
/	/	/
play	play	play
on	on	on
!	!	!
"	"	"
-	-	-
wm	wm	wm
.	.	.
shakespeare	shakespear	shakespeare
\	\	\
`	`	`
__	__	__
.	.	.
-	-	-
.	.	.
_	_	_
)	)	)
'	'	'
'	'	'
'	'	'
