from	from	from
:	:	:
caldwell@brahms.udel.edu	caldwell@brahms.udel.edu	caldwell@brahms.udel.edu
(	(	(
david	david	david
l	l	l
caldwell	caldwel	caldwell
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
borland	borland	borland
'	'	'
s	s	s
paradox	paradox	paradox
offer	offer	offer

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
brahms	brahm	brahms
.	.	.
udel	udel	udel
.	.	.
edu	edu	edu

organization	organ	organization
:	:	:
university	univers	university
of	of	of
delaware	delawar	delaware

distribution	distribut	distribution
:	:	:
usa	usa	usa

lines	line	line
:	:	:
19	19	19

>	>	>
i	i	i
am	am	am
considering	consid	considering
buying	buy	buying
borland	borland	borland
'	'	'
s	s	s
paradox	paradox	paradox
for	for	for
windows	window	window
since	sinc	since
i	i	i

>	>	>
would	would	would
like	like	like
to	to	to
use	use	use
a	a	a
database	databas	database
with	with	with
windows	window	window
(	(	(
i	i	i
don	don	don
'	'	'
t	t	t
have	have	have
/	/	/
use	use	use

>	>	>
one	one	one
yet	yet	yet
)	)	)
for	for	for
both	both	both
work	work	work
/	/	/
home	home	home
use	use	use
.	.	.

i	i	i
would	would	would
like	like	like
to	to	to
advantage	advantag	advantage

>	>	>
of	of	of
borland	borland	borland
'	'	'
s	s	s
"	"	"
$	$	$
129	129	129
.	.	.
95	95	95
until	until	until
april	april	april
30	30	30
"	"	"
offer	offer	offer
if	if	if
this	this	this
package	packag	package

>	>	>
is	is	is
everything	everyth	everything
that	that	that
borland	borland	borland
claims	claim	claim
it	it	it
to	to	to
be	be	be
.	.	.

so	so	so
,	,	,
i	i	i
was	was	wa

>	>	>
wondering	wonder	wondering
.	.	.
.	.	.
.	.	.

has	has	ha
anybody	anybodi	anybody
used	use	used
this	this	this
and	and	and
/	/	/
or	or	or
have	have	have
any	ani	any
opinions	opinion	opinion
?	?	?

>	>	>

>	>	>
-	-	-
-	-	-
tom	tom	tom
belmonte	belmont	belmonte

i	i	i
'	'	'
ve	ve	ve
been	been	been
using	use	using
ms	ms	m
access	access	access
(	(	(
still	still	still
available	avail	available
from	from	from
some	some	some
stores	store	store
for	for	for
$	$	$
99	99	99
.	.	.
00	00	00
)	)	)
and	and	and
i	i	i
am	am	am
quite	quit	quite
pleased	pleas	pleased
with	with	with
it	it	it
.	.	.

it	it	it
'	'	'
s	s	s
relatively	relat	relatively
easy	easi	easy
to	to	to
learn	learn	learn
,	,	,
very	veri	very
easy	easi	easy
to	to	to
use	use	use
and	and	and
somewhat	somewhat	somewhat
easy	easi	easy
to	to	to
program	program	program
.	.	.

i	i	i
highly	high	highly
recomend	recomend	recomend
it	it	it
,	,	,
particularly	particular	particularly
at	at	at
$	$	$
99	99	99
.	.	.
00	00	00
!	!	!

i	i	i
have	have	have
not	not	not
used	use	used
paradox	paradox	paradox
for	for	for
windows	window	window
,	,	,
but	but	but
i	i	i
don	don	don
'	'	'
t	t	t
expect	expect	expect
it	it	it
to	to	to
be	be	be
$	$	$
30	30	30
.	.	.
00	00	00
better	better	better
than	than	than
access	access	access
(	(	(
imho	imho	imho
)	)	)
.	.	.

-	-	-
-	-	-
dave	dave	dave
