from	from	from
:	:	:
ebosco@us.oracle.com	ebosco@us.oracle.com	ebosco@us.oracle.com
(	(	(
eric	eric	eric
bosco	bosco	bosco
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
windows	window	window
speaker	speaker	speaker
sound	sound	sound
driver	driver	driver

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
monica	monica	monica
.	.	.
us	us	u
.	.	.
oracle	oracl	oracle
.	.	.
com	com	com

reply	repli	reply
-	-	-
to	to	to
:	:	:
ebosco@us.oracle.com	ebosco@us.oracle.com	ebosco@us.oracle.com

organization	organ	organization
:	:	:
oracle	oracl	oracle
corp	corp	corp
.	.	.
,	,	,
redwood	redwood	redwood
shores	shore	shore
ca	ca	ca

x	x	x
-	-	-
disclaimer	disclaim	disclaimer
:	:	:
this	this	this
message	messag	message
was	was	wa
written	written	written
by	by	by
an	an	an
unauthenticated	unauthent	unauthenticated
user	user	user

at	at	at
oracle	oracl	oracle
corporation	corpor	corporation
.	.	.

the	the	the
opinions	opinion	opinion
expressed	express	expressed
are	are	are
those	those	those

of	of	of
the	the	the
user	user	user
and	and	and
not	not	not
necessarily	necessarili	necessarily
those	those	those
of	of	of
oracle	oracl	oracle
.	.	.

lines	line	line
:	:	:
15	15	15

in	in	in
article	articl	article
<	<	<
1993apr19.235430.6097@mnemosyne.cs.du.edu	1993apr19.235430.6097@mnemosyne.cs.du.edu	1993apr19.235430.6097@mnemosyne.cs.du.edu
>	>	>
alee@mnemosyne.cs.du.edu	alee@mnemosyne.cs.du.edu	alee@mnemosyne.cs.du.edu
(	(	(
alec	alec	alec
lee	lee	lee
)	)	)
writes	write	writes
:	:	:

>	>	>
is	is	is
there	there	there
an	an	an
ftp	ftp	ftp
site	site	site
where	where	where
i	i	i
can	can	can
get	get	get
the	the	the
ms	ms	m
speaker	speaker	speaker
sound	sound	sound
driver	driver	driver
?	?	?

there	there	there
'	'	'
s	s	s

>	>	>
a	a	a
"	"	"
sound	sound	sound
.	.	.
exe	exe	exe
"	"	"
file	file	file
that	that	that
claims	claim	claim
to	to	to
be	be	be
the	the	the
driver	driver	driver
but	but	but
i	i	i
'	'	'
m	m	m
suspicious	suspici	suspicious
since	sinc	since

>	>	>
it	it	it
'	'	'
s	s	s
not	not	not
a	a	a
.	.	.
drv	drv	drv
file	file	file
.	.	.

>	>	>

>	>	>
thanks	thank	thanks

>	>	>

>	>	>
alec	alec	alec
lee	lee	lee

the	the	the
sound	sound	sound
.	.	.
exe	exe	exe
is	is	is
actually	actual	actually
a	a	a
self	self	self
extracting	extract	extracting
script	script	script
which	which	which
includes	includ	includes
the	the	the
.	.	.
drv	drv	drv
file	file	file
.	.	.

works	work	work
great	great	great
!	!	!

-	-	-
eric	eric	eric
