from	from	from
:	:	:
angel	angel	angel
@	@	@
foghorn_leghorn	foghorn_leghorn	foghorn_leghorn
.	.	.
coe	coe	coe
.	.	.
northeastern	northeastern	northeastern
.	.	.
edu	edu	edu
(	(	(
kirill	kiril	kirill
shklovsky	shklovski	shklovsky
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
once	onc	once
tapped	tap	tapped
,	,	,
your	your	your
code	code	code
is	is	is
no	no	no
good	good	good
any	ani	any
more	more	more
.	.	.

organization	organ	organization
:	:	:
northeastern	northeastern	northeastern
university	univers	university

distribution	distribut	distribution
:	:	:
na	na	na

lines	line	line
:	:	:
36	36	36

in	in	in
article	articl	article
<	<	<
1993apr21.204036.13723@rick.dgbt.doc.ca	1993apr21.204036.13723@rick.dgbt.doc.ca	1993apr21.204036.13723@rick.dgbt.doc.ca
>	>	>
jhan@debra.dgbt.doc.ca	jhan@debra.dgbt.doc.ca	jhan@debra.dgbt.doc.ca
(	(	(
jerry	jerri	jerry
han	han	han
)	)	)
writes	write	writes
:	:	:

>	>	>
as	as	a
one	one	one
of	of	of
the	the	the
happily	happili	happily
sleeping	sleep	sleeping
people	peopl	people
,	,	,
i	i	i
would	would	would
just	just	just
like	like	like
to	to	to
ask	ask	ask
this	this	this
-	-	-
>	>	>

>	>	>
aren	aren	aren
'	'	'
t	t	t
people	peopl	people
just	just	just
slightly	slight	slightly
overreacting	overreact	overreacting
to	to	to
this	this	this
?	?	?

or	or	or
are	are	are
we	we	we
all	all	all
of	of	of
a	a	a

>	>	>
sudden	sudden	sudden
going	go	going
to	to	to
draw	draw	draw
parallels	parallel	parallel
to	to	to
nazi	nazi	nazi
germany	germani	germany
and	and	and
communist	communist	communist
russia	russia	russia
?	?	?

>	>	>

>	>	>
the	the	the
point	point	point
of	of	of
the	the	the
matter	matter	matter
is	is	is
that	that	that
;	;	;
yes	yes	yes
this	this	this
is	is	is
a	a	a
serious	serious	serious
problem	problem	problem
.	.	.

but	but	but
it	it	it
is	is	is

>	>	>
not	not	not
the	the	the
end	end	end
of	of	of
the	the	the
world	world	world
.	.	.

guess	guess	guess
what	what	what
?	?	?

we	we	we
'	'	'
re	re	re
doing	do	doing
something	someth	something
now	now	now
you	you	you

>	>	>
can	can	can
'	'	'
t	t	t
do	do	do
in	in	in
a	a	a
communist	communist	communist
country	countri	country
or	or	or
nazi	nazi	nazi
germany	germani	germany
.	.	.

we	we	we
'	'	'
re	re	re
complaining	complain	complaining
about	about	about

>	>	>
it	it	it
,	,	,
(	(	(
or	or	or
rather	rather	rather
,	,	,
you	you	you
'	'	'
re	re	re
complaining	complain	complaining
about	about	about
it	it	it
)	)	)
and	and	and
nobody	nobodi	nobody
is	is	is
shooting	shoot	shooting
at	at	at
us	us	u
.	.	.

>	>	>

>	>	>
(	(	(
or	or	or
,	,	,
rather	rather	rather
,	,	,
if	if	if
they	they	they
'	'	'
re	re	re
shooting	shoot	shooting
at	at	at
me	me	me
,	,	,
they	they	they
have	have	have
real	real	real
bad	bad	bad
aim	aim	aim
.	.	.

(	(	(
:	:	:
-	-	-
)	)	)
)	)	)

>	>	>

>	>	>
guess	guess	guess
what	what	what
people	peopl	people
?	?	?

you	you	you
live	live	live
in	in	in
one	one	one
of	of	of
the	the	the
few	few	few
countries	countri	country
in	in	in
the	the	the
world	world	world

>	>	>
where	where	where
a	a	a
person	person	person
can	can	can
complain	complain	complain
without	without	without
getting	get	getting
shot	shot	shot
at	at	at
.	.	.

>	>	>

>	>	>
people	peopl	people
are	are	are
always	alway	always
complaining	complain	complaining
that	that	that
somebody	somebodi	somebody
did	did	did
this	this	this
wrong	wrong	wrong
,	,	,
or	or	or
somebody	somebodi	somebody

>	>	>
did	did	did
that	that	that
wrong	wrong	wrong
,	,	,
or	or	or
whatever	whatev	whatever
.	.	.

sit	sit	sit
down	down	down
and	and	and
figure	figur	figure
out	out	out
two	two	two
things	thing	thing
:	:	:

>	>	>

>	>	>
1	1	1
)	)	)
what	what	what
have	have	have
they	they	they
done	done	done
right	right	right
?	?	?

>	>	>
2	2	2
)	)	)
how	how	how
much	much	much
worse	wors	worse
can	can	can
it	it	it
get	get	get
?	?	?

>	>	>

>	>	>
and	and	and
you	you	you
'	'	'
ll	ll	ll
find	find	find
that	that	that
you	you	you
and	and	and
i	i	i
,	,	,
are	are	are
pretty	pretti	pretty
damn	damn	damn
lucky	lucki	lucky
.	.	.

>	>	>

>	>	>
so	so	so
let	let	let
'	'	'
s	s	s
talk	talk	talk
about	about	about
it	it	it
,	,	,
get	get	get
some	some	some
action	action	action
going	go	going
,	,	,
decide	decid	decide
what	what	what
'	'	'
s	s	s
going	go	going
on	on	on
.	.	.

>	>	>
but	but	but
let	let	let
'	'	'
s	s	s
not	not	not
overreact	overreact	overreact
!	!	!

>	>	>
us	us	u
having	have	having
the	the	the
liberties	liberti	liberty
to	to	to
talk	talk	talk
about	about	about
this	this	this
