from	from	from
:	:	:
jebright@magnus.acs.ohio-state.edu	jebright@magnus.acs.ohio-state.edu	jebright@magnus.acs.ohio-state.edu
(	(	(
james	jame	james
r	r	r
ebright	ebright	ebright
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
once	onc	once
tapped	tap	tapped
,	,	,
your	your	your
code	code	code
is	is	is
no	no	no
good	good	good
any	ani	any
more	more	more
.	.	.

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
bottom	bottom	bottom
.	.	.
magnus	magnus	magnus
.	.	.
acs	ac	ac
.	.	.
ohio	ohio	ohio
-	-	-
state	state	state
.	.	.
edu	edu	edu

organization	organ	organization
:	:	:
the	the	the
ohio	ohio	ohio
state	state	state
university	univers	university

distribution	distribut	distribution
:	:	:
na	na	na

lines	line	line
:	:	:
29	29	29

in	in	in
article	articl	article
a_rubin@dsg4.dse.beckman.com	a_rubin@dsg4.dse.beckman.com	a_rubin@dsg4.dse.beckman.com
(	(	(
arthur	arthur	arthur
rubin	rubin	rubin
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
strnlght@netcom.com	strnlght@netcom.com	strnlght@netcom.com
(	(	(
david	david	david
sternlight	sternlight	sternlight
)	)	)
writes	write	writes
:	:	:

>	>	>

[	[	[
.	.	.
.	.	.
.	.	.
]	]	]

>	>	>
>	>	>
i	i	i
'	'	'
d	d	d
be	be	be
happy	happi	happy
to	to	to
use	use	use
a	a	a
crypto	crypto	crypto
system	system	system
supplied	suppli	supplied
by	by	by
the	the	the
nsa	nsa	nsa
for	for	for
business	busi	business
,	,	,
if	if	if

>	>	>
>	>	>
they	they	they
told	told	told
me	me	me
it	it	it
was	was	wa
more	more	more
secure	secur	secure
than	than	than
des	des	de
,	,	,
and	and	and
in	in	in
particular	particular	particular
resistant	resist	resistant
to	to	to

>	>	>
>	>	>
attempts	attempt	attempt
by	by	by
japanese	japanes	japanese
,	,	,
french	french	french
,	,	,
and	and	and
other	other	other
competitive	competit	competitive
companies	compani	company
and	and	and

>	>	>
>	>	>
governments	govern	government
to	to	to
break	break	break
.	.	.

>	>	>

>	>	>
(	(	(
it	it	it
'	'	'
s	s	s
nist	nist	nist
,	,	,
not	not	not
nsa	nsa	nsa
.	.	.

nsa	nsa	nsa
is	is	is
not	not	not
supposed	suppos	supposed
to	to	to
have	have	have
anything	anyth	anything
to	to	to
do	do	do
with	with	with
this	this	this
.	.	.
)	)	)

with	with	with
all	all	all
the	the	the
activity	activ	activity
in	in	in
sci	sci	sci
.	.	.
crypt	crypt	crypt
these	these	these
past	past	past
few	few	few
days	day	day
,	,	,
i	i	i
am	am	am
not	not	not
supprised	suppris	supprised
you	you	you
missed	miss	missed
it	it	it
.	.	.
.	.	.
.	.	.

nist	nist	nist
got	got	got
skipjack	skipjack	skipjack
from	from	from
the	the	the
nsa	nsa	nsa
:	:	:
)	)	)

[	[	[
.	.	.
.	.	.
.	.	.
]	]	]

>	>	>
>	>	>
i	i	i
'	'	'
d	d	d
trust	trust	trust
the	the	the
nsa	nsa	nsa
or	or	or
the	the	the
president	presid	president
if	if	if
they	they	they
stated	state	stated
there	there	there
were	were	were
no	no	no
trap	trap	trap

>	>	>
>	>	>
doors	door	door
-	-	-
-	-	-
i	i	i
'	'	'
d	d	d
be	be	be
even	even	even
happier	happier	happier
if	if	if
a	a	a
committee	committe	committee
of	of	of
independent	independ	independent
experts	expert	expert
examined	examin	examined

>	>	>
>	>	>
the	the	the
thing	thing	thing
under	under	under
seal	seal	seal
of	of	of
secrecy	secreci	secrecy
and	and	and
reported	report	reported
back	back	back
that	that	that
it	it	it
was	was	wa
secure	secur	secure
.	.	.

>	>	>

>	>	>
i	i	i
wouldn	wouldn	wouldn
'	'	'
t	t	t
trust	trust	trust
the	the	the
nsa	nsa	nsa
.	.	.

i	i	i
think	think	think
i	i	i
would	would	would
trust	trust	trust
the	the	the
president	presid	president
on	on	on
this	this	this
,	,	,
but	but	but

>	>	>
i	i	i
'	'	'
m	m	m
not	not	not
certain	certain	certain
he	he	he
would	would	would
be	be	be
told	told	told
.	.	.

"	"	"
i	i	i
am	am	am
not	not	not
a	a	a
crook	crook	crook
.	.	.
"	"	"
president	presid	president
richard	richard	richard
m	m	m
.	.	.

nixon	nixon	nixon

^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^

-	-	-
-	-	-

information	inform	information
farming	farm	farming
at	at	at
.	.	.
.	.	.
.	.	.

for	for	for
addr	addr	addr
&	&	&
phone	phone	phone
:	:	:
finger	finger	finger
a	a	a
/	/	/
~	~	~
~	~	~
\	\	\
a	a	a

the	the	the
ohio	ohio	ohio
state	state	state
university	univers	university
jebright@magnus.acs.ohio-state.edu	jebright@magnus.acs.ohio-state.edu	jebright@magnus.acs.ohio-state.edu
(	(	(
(	(	(
0	0	0
0	0	0
)	)	)
)	)	)
____	____	____

jim	jim	jim
ebright	ebright	ebright
e	e	e
-	-	-
mail	mail	mail
:	:	:
jre+@osu.edu	jre+@osu.edu	jre+@osu.edu
\	\	\
/	/	/
\	\	\

support	support	support
privacy	privaci	privacy
:	:	:
support	support	support
encryption	encrypt	encryption
(	(	(
-	-	-
-	-	-
)	)	)
\	\	\
