from	from	from
:	:	:
ray@ole.cdac.com	ray@ole.cdac.com	ray@ole.cdac.com
(	(	(
ray	ray	ray
berry	berri	berry
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
hard	hard	hard
drive	drive	drive
security	secur	security
for	for	for
fbi	fbi	fbi
targets	target	target

organization	organ	organization
:	:	:
cascade	cascad	cascade
design	design	design
automation	autom	automation

lines	line	line
:	:	:
32	32	32

rja14@cl.cam.ac.uk	rja14@cl.cam.ac.uk	rja14@cl.cam.ac.uk
(	(	(
ross	ross	ross
anderson	anderson	anderson
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr2.050451.7866@ucsu.colorado.edu	1993apr2.050451.7866@ucsu.colorado.edu	1993apr2.050451.7866@ucsu.colorado.edu
>	>	>
,	,	,
cuffell@spot.colorado.edu	cuffell@spot.colorado.edu	cuffell@spot.colorado.edu

>	>	>
(	(	(
tim	tim	tim
cuffel	cuffel	cuffel
)	)	)
writes	write	writes
:	:	:

>	>	>
this	this	this
suggests	suggest	suggests
a	a	a
new	new	new
pc	pc	pc
security	secur	security
product	product	product
design	design	design
approach	approach	approach
-	-	-
first	first	first
fill	fill	fill
the	the	the
hard	hard	hard

>	>	>
drive	drive	drive
with	with	with
50	50	50
%	%	%
random	random	random
files	file	file
and	and	and
50	50	50
%	%	%
files	file	file
encrypted	encrypt	encrypted
under	under	under
a	a	a
number	number	number
of	of	of
known	known	known

>	>	>
keys	key	key
.	.	.

then	then	then
whenever	whenev	whenever
a	a	a
new	new	new
secret	secret	secret
file	file	file
is	is	is
created	creat	created
,	,	,
you	you	you
delete	delet	delete
a	a	a
random	random	random
file	file	file
and	and	and

>	>	>
replace	replac	replace
it	it	it
with	with	with
real	real	real
encrypted	encrypt	encrypted
data	data	data
.	.	.

new	new	new
non	non	non
-	-	-
secret	secret	secret
files	file	file
are	are	are
encrypted	encrypt	encrypted
under	under	under

>	>	>
a	a	a
known	known	known
key	key	key
.	.	.

better	better	better
yet	yet	yet
,	,	,
instead	instead	instead
of	of	of
thrashing	thrash	thrashing
around	around	around
on	on	on
the	the	the
dos	dos	do
file	file	file
system	system	system
,	,	,
take	take	take
it	it	it
a	a	a
step	step	step
further	further	further
.	.	.

write	write	write
yourself	yourself	yourself
a	a	a
minimal	minim	minimal
"	"	"
file	file	file
system	system	system
"	"	"
program	program	program
that	that	that
is	is	is
used	use	used
to	to	to
create	creat	create
/	/	/
delete	delet	delete
files	file	file
,	,	,
en	en	en
/	/	/
decrypt	decrypt	decrypt
them	them	them
to	to	to
ramdisk	ramdisk	ramdisk
,	,	,
list	list	list
a	a	a
directory	directori	directory
.	.	.

put	put	put
the	the	the
util	util	util
,	,	,
password	password	password
protected	protect	protected
,	,	,
on	on	on
a	a	a
floppy	floppi	floppy
.	.	.

the	the	the
catch	catch	catch
is	is	is
that	that	that
the	the	the
storage	storag	storage
space	space	space
used	use	used
by	by	by
this	this	this
util	util	util
is	is	is
not	not	not
part	part	part
of	of	of
the	the	the
dos	dos	do
file	file	file
system	system	system
.	.	.

instead	instead	instead
,	,	,
defrag	defrag	defrag
your	your	your
disk	disk	disk
,	,	,
thus	thus	thus
packing	pack	packing
all	all	all
