from	from	from
:	:	:
morgan@socs.uts.edu.au	morgan@socs.uts.edu.au	morgan@socs.uts.edu.au

subject	subject	subject
:	:	:
re	re	re
:	:	:
technology	technolog	technology

reply	repli	reply
-	-	-
to	to	to
:	:	:
morgan@socs.uts.edu.au	morgan@socs.uts.edu.au	morgan@socs.uts.edu.au

organization	organ	organization
:	:	:
university	univers	university
of	of	of
technology	technolog	technology
sydney	sydney	sydney

lines	line	line
:	:	:
39	39	39

in	in	in
article	articl	article
<	<	<
apr.2.02.36.53.1993.22906@athos.rutgers.edu	apr.2.02.36.53.1993.22906@athos.rutgers.edu	apr.2.02.36.53.1993.22906@athos.rutgers.edu
>	>	>
cathye@cs.uq.oz.au	cathye@cs.uq.oz.au	cathye@cs.uq.oz.au
writes	write	writes
:	:	:

>	>	>
i	i	i
am	am	am
fairly	fair	fairly
new	new	new
to	to	to
this	this	this
group	group	group
.	.	.

>	>	>
i	i	i
was	was	wa
wondering	wonder	wondering
about	about	about
people	peopl	people
'	'	'
s	s	s
opinions	opinion	opinion
on	on	on

>	>	>
ethical	ethic	ethical
uses	use	us
of	of	of
the	the	the
net	net	net
,	,	,
and	and	and
of	of	of
technology	technolog	technology
in	in	in
general	general	general
.	.	.

the	the	the
classic	classic	classic
references	refer	reference
in	in	in
this	this	this
area	area	area
are	are	are
jacques	jacqu	jacques
ellul	ellul	ellul
for	for	for
a	a	a
liberal	liber	liberal
/	/	/
evangelical	evangel	evangelical
perspective	perspect	perspective
and	and	and
os	os	o
guiness	guiness	guiness
for	for	for
a	a	a
straight	straight	straight
evangelical	evangel	evangelical
view	view	view
.	.	.

if	if	if
you	you	you
want	want	want
to	to	to
look	look	look
at	at	at
non	non	non
-	-	-
christian	christian	christian
sources	sourc	source
try	tri	try
alvin	alvin	alvin
toffler	toffler	toffler
as	as	a
the	the	the
perennial	perenni	perennial
optimist	optimist	optimist
.	.	.

his	his	his
views	view	view
while	while	while
blatently	blatent	blatently
non	non	non
christian	christian	christian
explore	explor	explore
where	where	where
technology	technolog	technology
may	may	may
be	be	be
going	go	going
.	.	.

>	>	>
for	for	for
example	exampl	example
