from	from	from
:	:	:
mussack@austin.ibm.com	mussack@austin.ibm.com	mussack@austin.ibm.com
(	(	(
chris	chris	chris
mussack	mussack	mussack
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
atheist	atheist	atheist
'	'	'
s	s	s
views	view	view
on	on	on
christianity	christian	christianity
(	(	(
was	was	wa
:	:	:
re	re	re
:	:	:
"	"	"
accepting	accept	accepting
jeesus	jeesus	jeesus
in	in	in
your	your	your
heart	heart	heart
.	.	.
.	.	.
.	.	.
"	"	"
)	)	)
-	-	-
soc	soc	soc
.	.	.
religion	religion	religion
.	.	.
christian	christian	christian
#	#	#
16242	16242	16242

reply	repli	reply
-	-	-
to	to	to
:	:	:
mussack@austin.ibm.com	mussack@austin.ibm.com	mussack@austin.ibm.com

lines	line	line
:	:	:
38	38	38

in	in	in
article	articl	article
<	<	<
apr.13.00.08.22.1993.28397@athos.rutgers.edu	apr.13.00.08.22.1993.28397@athos.rutgers.edu	apr.13.00.08.22.1993.28397@athos.rutgers.edu
>	>	>
,	,	,
trajan@cwis.unomaha.edu	trajan@cwis.unomaha.edu	trajan@cwis.unomaha.edu
(	(	(
stephen	stephen	stephen
mcintyre	mcintyr	mcintyre
)	)	)
writes	write	writes
:	:	:

>	>	>
norris@athena.mit.edu	norris@athena.mit.edu	norris@athena.mit.edu
writes	write	writes
:	:	:

>	>	>
>	>	>
for	for	for
example	exampl	example
:	:	:
why	whi	why
does	doe	doe
the	the	the
universe	univers	universe
exist	exist	exist
at	at	at
all	all	all
?	?	?

>	>	>

>	>	>
must	must	must
there	there	there
be	be	be
a	a	a
"	"	"
why	whi	why
"	"	"
to	to	to
this	this	this
?	?	?

i	i	i
ask	ask	ask
because	becaus	because
of	of	of
what	what	what
you	you	you
also	also	also

>	>	>
assume	assum	assume
about	about	about
god	god	god
-	-	-
-	-	-
namely	name	namely
,	,	,
that	that	that
he	he	he
just	just	just
exists	exist	exists
,	,	,
with	with	with
no	no	no
"	"	"
why	whi	why
"	"	"

>	>	>
to	to	to
his	his	his
existence	exist	existence
.	.	.

so	so	so
the	the	the
question	question	question
is	is	is
reversed	revers	reversed
,	,	,
"	"	"
why	whi	why
can	can	can
'	'	'
t	t	t

>	>	>
we	we	we
assume	assum	assume
the	the	the
universe	univers	universe
just	just	just
exists	exist	exists
as	as	a
you	you	you
assume	assum	assume
god	god	god
to	to	to

>	>	>
"	"	"
just	just	just
exist	exist	exist
"	"	"
?	?	?

why	whi	why
must	must	must
there	there	there
be	be	be
a	a	a
"	"	"
why	whi	why
"	"	"
to	to	to
the	the	the
universe	univers	universe
?	?	?
"	"	"

whether	whether	whether
there	there	there
is	is	is
a	a	a
"	"	"
why	whi	why
"	"	"
or	or	or
not	not	not
we	we	we
have	have	have
to	to	to
find	find	find
it	it	it
.	.	.

this	this	this
is	is	is
pascal	pascal	pascal
'	'	'
s	s	s
(	(	(
?	?	?
)	)	)
wager	wager	wager
.	.	.

if	if	if
there	there	there
is	is	is
no	no	no
why	whi	why
and	and	and
we	we	we
spend	spend	spend
our	our	our
lives	live	life
searching	search	searching
,	,	,
then	then	then
we	we	we
have	have	have
merely	mere	merely
wasted	wast	wasted
our	our	our
lives	live	life
,	,	,
which	which	which
were	were	were
meaningless	meaningless	meaningless
anyway	anyway	anyway
.	.	.

if	if	if
there	there	there
is	is	is
a	a	a
why	whi	why
and	and	and
we	we	we
don	don	don
'	'	'
t	t	t
search	search	search
for	for	for
it	it	it
,	,	,
then	then	then
we	we	we
have	have	have
wasted	wast	wasted
our	our	our
potentially	potenti	potentially
meaningful	meaning	meaningful
lives	live	life
.	.	.

suppose	suppos	suppose
the	the	the
universe	univers	universe
is	is	is
5	5	5
billion	billion	billion
years	year	year
old	old	old
,	,	,
and	and	and
suppose	suppos	suppose
it	it	it
lasts	last	last
another	anoth	another
5	5	5
billion	billion	billion
years	year	year
.	.	.

suppose	suppos	suppose
i	i	i
live	live	live
to	to	to
be	be	be
100	100	100
.	.	.

that	that	that
is	is	is
nothing	noth	nothing
,	,	,
that	that	that
is	is	is
so	so	so
small	small	small
that	that	that
it	it	it
is	is	is
scary	scari	scary
.	.	.

so	so	so
by	by	by
searching	search	searching
for	for	for
the	the	the
"	"	"
why	whi	why
"	"	"
along	along	along
with	with	with
my	my	my
friends	friend	friend
here	here	here
on	on	on
earth	earth	earth
if	if	if
nothing	noth	nothing
else	els	else
we	we	we
aren	aren	aren
'	'	'
t	t	t
so	so	so
scared	scare	scared
.	.	.

what	what	what
if	if	if
you	you	you
woke	woke	woke
up	up	up
at	at	at
a	a	a
party	parti	party
,	,	,
with	with	with
no	no	no
memory	memori	memory
,	,	,
and	and	and
everyone	everyon	everyone
was	was	wa
discussing	discuss	discussing
who	who	who
the	the	the
host	host	host
might	might	might
be	be	be
?	?	?

there	there	there
might	might	might
not	not	not
be	be	be
a	a	a
host	host	host
,	,	,
you	you	you
say	say	say
.	.	.

i	i	i
say	say	say
let	let	let
'	'	'
s	s	s
go	go	go
find	find	find
him	him	him
,	,	,
the	the	the
party	parti	party
'	'	'
s	s	s
going	go	going
to	to	to
be	be	be
over	over	over
sometime	sometim	sometime
,	,	,
maybe	mayb	maybe
he	he	he
'	'	'
ll	ll	ll
let	let	let
us	us	u
stay	stay	stay
.	.	.

because	becaus	because
we	we	we
recognize	recogn	recognize
our	our	our
own	own	own
mortality	mortal	mortality
we	we	we
have	have	have
to	to	to
find	find	find
the	the	the
"	"	"
why	whi	why
"	"	"
.	.	.

>	>	>
.	.	.
.	.	.
.	.	.

>	>	>
well	well	well
,	,	,
then	then	then
,	,	,
buddhism	buddhism	buddhism
,	,	,
confucianism	confucian	confucianism
,	,	,
taoism	taoism	taoism
,	,	,
hinduism	hinduism	hinduism
,	,	,
judaism	judaism	judaism
,	,	,
>	>	>
zoerasterism	zoeraster	zoerasterism
,	,	,
shintoism	shintoism	shintoism
,	,	,
and	and	and
islam	islam	islam
should	should	should
fit	fit	fit
this	this	this
bit	bit	bit
of	of	of
logic	logic	logic

>	>	>
quite	quit	quite
nicely	nice	nicely
.	.	.
.	.	.
.	.	.

:	:	:
-	-	-
)	)	)
all	all	all
have	have	have
depth	depth	depth
,	,	,
all	all	all
have	have	have
enduring	endur	enduring
values	valu	value
,	,	,
>	>	>
thus	thus	thus
all	all	all
must	must	must
be	be	be
true	true	true
.	.	.
.	.	.
.	.	.

this	this	this
is	is	is
a	a	a
good	good	good
point	point	point
.	.	.

but	but	but
more	more	more
of	of	of
a	a	a
good	good	good
point	point	point
for	for	for
studying	studi	studying
religion	religion	religion
than	than	than
ignoring	ignor	ignoring
it	it	it
.	.	.

some	some	some
christians	christian	christian
disagree	disagre	disagree
with	with	with
me	me	me
,	,	,
but	but	but
it	it	it
is	is	is
worthwhile	worthwhil	worthwhile
to	to	to
study	studi	study
different	differ	different
religions	religion	religion
and	and	and
philosophies	philosophi	philosophy
and	and	and
glean	glean	glean
the	the	the
truth	truth	truth
from	from	from
them	them	them
.	.	.

to	to	to
quote	quot	quote
(	(	(
of	of	of
course	cours	course
out	out	out
of	of	of
context	context	context
)	)	)
"	"	"
test	test	test
everything	everyth	everything
and	and	and
keep	keep	keep
what	what	what
is	is	is
true	true	true
.	.	.
"	"	"

chris	chris	chris
mussack	mussack	mussack
