from	from	from
:	:	:
shellgate	shellgat	shellgate
!	!	!
llo@uu4.psi.com	llo@uu4.psi.com	llo@uu4.psi.com
(	(	(
larry	larri	larry
l	l	l
.	.	.

overacker	overack	overacker
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
the	the	the
arrogance	arrog	arrogance
of	of	of
christians	christian	christian
organization	organ	organization
:	:	:
shell	shell	shell
oil	oil	oil
lines	line	line
:	:	:
109	109	109

in	in	in
article	articl	article
<	<	<
apr.13.00.08.35.1993.28412@athos.rutgers.edu	apr.13.00.08.35.1993.28412@athos.rutgers.edu	apr.13.00.08.35.1993.28412@athos.rutgers.edu
>	>	>
caralv@caralv.auto-trol.com	caralv@caralv.auto-trol.com	caralv@caralv.auto-trol.com
(	(	(
carol	carol	carol
alvin	alvin	alvin
)	)	)
writes	write	writes
:	:	:

>	>	>
vbv@r2d2.eeap.cwru.edu	vbv@r2d2.eeap.cwru.edu	vbv@r2d2.eeap.cwru.edu
(	(	(
virgilio	virgilio	virgilio
(	(	(
dean	dean	dean
)	)	)
b	b	b
.	.	.

velasco	velasco	velasco
jr	jr	jr
.	.	.
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
in	in	in
article	articl	article
<	<	<
apr.10.05.32.29.1993.14388@athos.rutgers.edu	apr.10.05.32.29.1993.14388@athos.rutgers.edu	apr.10.05.32.29.1993.14388@athos.rutgers.edu
>	>	>
caralv@caralv.auto-trol.com	caralv@caralv.auto-trol.com	caralv@caralv.auto-trol.com
(	(	(
carol	carol	carol
alvin	alvin	alvin
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
.	.	.
.	.	.
.	.	.

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
are	are	are
all	all	all
truths	truth	truth
also	also	also
absolutes	absolut	absolute
?	?	?

>	>	>
>	>	>
>	>	>
is	is	is
all	all	all
of	of	of
scripture	scriptur	scripture
truths	truth	truth
(	(	(
and	and	and
therefore	therefor	therefore
absolutes	absolut	absolute
)	)	)
?	?	?

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
the	the	the
answer	answer	answer
to	to	to
both	both	both
questions	question	question
is	is	is
yes	yes	yes
.	.	.

>	>	>

>	>	>
perhaps	perhap	perhaps
we	we	we
have	have	have
different	differ	different
definitions	definit	definition
of	of	of
absolute	absolut	absolute
then	then	then
.	.	.

to	to	to
me	me	me
,	,	,
>	>	>
an	an	an
absolute	absolut	absolute
is	is	is
something	someth	something
that	that	that
is	is	is
constant	constant	constant
across	across	across
time	time	time
,	,	,
culture	cultur	culture
,	,	,
>	>	>
situations	situat	situation
