from	from	from
:	:	:
eugene.bigelow@ebay.sun.com	eugene.bigelow@ebay.sun.com	eugene.bigelow@ebay.sun.com
(	(	(
geno	geno	geno
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
the	the	the
arrogance	arrog	arrogance
of	of	of
christians	christian	christian

reply	repli	reply
-	-	-
to	to	to
:	:	:
eugene.bigelow@ebay.sun.com	eugene.bigelow@ebay.sun.com	eugene.bigelow@ebay.sun.com

organization	organ	organization
:	:	:
sun	sun	sun
microsystems	microsystem	microsystems
,	,	,
inc	inc	inc
.	.	.

lines	line	line
:	:	:
40	40	40

>	>	>
if	if	if
i	i	i
don	don	don
'	'	'
t	t	t
think	think	think
my	my	my
belief	belief	belief
is	is	is
right	right	right
and	and	and
everyone	everyon	everyone
else	els	else
'	'	'
s	s	s
belief	belief	belief
is	is	is
wrong	wrong	wrong
,	,	,
>	>	>
then	then	then
i	i	i
don	don	don
'	'	'
t	t	t
have	have	have
a	a	a
belief	belief	belief
.	.	.

this	this	this
is	is	is
simply	simpli	simply
what	what	what
belief	belief	belief
means	mean	mean
.	.	.

unfortunatly	unfortunat	unfortunatly
,	,	,
this	this	this
seems	seem	seems
to	to	to
be	be	be
how	how	how
christians	christian	christian
are	are	are
taught	taught	taught
to	to	to
think	think	think
when	when	when
it	it	it
comes	come	come
to	to	to
their	their	their
religion	religion	religion
.	.	.

some	some	some
take	take	take
it	it	it
to	to	to
the	the	the
extreme	extrem	extreme
and	and	and
say	say	say
that	that	that
their	their	their
religion	religion	religion
is	is	is
the	the	the
only	onli	only
one	one	one
and	and	and
if	if	if
you	you	you
don	don	don
'	'	'
t	t	t
accept	accept	accept
their	their	their
teachings	teach	teaching
then	then	then
you	you	you
won	won	won
'	'	'
t	t	t
be	be	be
"	"	"
saved	save	saved
"	"	"
.	.	.

it	it	it
takes	take	take
quite	quit	quite
a	a	a
bit	bit	bit
of	of	of
arrogance	arrog	arrogance
to	to	to
claim	claim	claim
to	to	to
know	know	know
what	what	what
god	god	god
thinks	think	think
/	/	/
wants	want	want
.	.	.

especially	especi	especially
when	when	when
it	it	it
'	'	'
s	s	s
based	base	based
upon	upon	upon
your	your	your
interpretation	interpret	interpretation
of	of	of
a	a	a
book	book	book
.	.	.

the	the	the
logic	logic	logic
in	in	in
the	the	the
above	abov	above
statement	statement	statement
is	is	is
faulty	faulti	faulty
in	in	in
that	that	that
it	it	it
assumes	assum	assumes
two	two	two
people	peopl	people
with	with	with
differing	differ	differing
beliefs	belief	belief
can	can	can
'	'	'
t	t	t
both	both	both
be	be	be
correct	correct	correct
.	.	.

it	it	it
'	'	'
s	s	s
all	all	all
about	about	about
perception	percept	perception
.	.	.

no	no	no
two	two	two
people	peopl	people
are	are	are
exactly	exact	exactly
alike	alik	alike
.	.	.

no	no	no
two	two	two
people	peopl	people
perceive	perceiv	perceive
everything	everyth	everything
in	in	in
the	the	the
same	same	same
way	way	way
.	.	.

i	i	i
believe	believ	believe
that	that	that
there	there	there
is	is	is
one	one	one
truth	truth	truth
.	.	.

call	call	call
it	it	it
god	god	god
'	'	'
s	s	s
truth	truth	truth
,	,	,
a	a	a
universal	univers	universal
truth	truth	truth
,	,	,
or	or	or
call	call	call
it	it	it
what	what	what
you	you	you
will	will	will
.	.	.

i	i	i
don	don	don
'	'	'
t	t	t
believe	believ	believe
god	god	god
presents	present	present
this	this	this
truth	truth	truth
.	.	.

i	i	i
think	think	think
it	it	it
is	is	is
just	just	just
there	there	there
and	and	and
it	it	it
'	'	'
s	s	s
up	up	up
to	to	to
you	you	you
to	to	to
look	look	look
for	for	for
and	and	and
see	see	see
it	it	it
,	,	,
through	through	through
prayer	prayer	prayer
,	,	,
meditation	medit	meditation
,	,	,
inspir	inspir	inspir
-	-	-
ation	ation	ation
,	,	,
dreams	dream	dream
or	or	or
whatever	whatev	whatever
.	.	.

just	just	just
because	becaus	because
people	peopl	people
may	may	may
perceive	perceiv	perceive
this	this	this
truth	truth	truth
differently	differ	differently
,	,	,
it	it	it
doesn	doesn	doesn
'	'	'
t	t	t
mean	mean	mean
one	one	one
is	is	is
wrong	wrong	wrong
and	and	and
the	the	the
other	other	other
is	is	is
right	right	right
.	.	.

as	as	a
an	an	an
example	exampl	example
,	,	,
take	take	take
the	the	the
question	question	question
,	,	,
"	"	"
is	is	is
the	the	the
glass	glass	glass
half	half	half
empty	empti	empty
or	or	or
half	half	half
full	full	full
"	"	"
?	?	?

you	you	you
can	can	can
have	have	have
two	two	two
different	differ	different
answers	answer	answer
which	which	which
are	are	are
contradictory	contradictori	contradictory
and	and	and
yet	yet	yet
both	both	both
are	are	are
correct	correct	correct
.	.	.

so	so	so
,	,	,
for	for	for
your	your	your
belief	belief	belief
to	to	to
be	be	be
true	true	true
,	,	,
does	doe	doe
not	not	not
require	requir	require
everyone	everyon	everyone
else	els	else
'	'	'
s	s	s
belief	belief	belief
to	to	to
be	be	be
wrong	wrong	wrong
.	.	.

[	[	[
if	if	if
a	a	a
person	person	person
has	has	ha
what	what	what
they	they	they
believe	believ	believe
is	is	is
convincing	convinc	convincing
evidence	evid	evidence
that	that	that
god	god	god
will	will	will
save	save	save
only	onli	only
christians	christian	christian
,	,	,
it	it	it
'	'	'
s	s	s
hard	hard	hard
to	to	to
see	see	see
how	how	how
you	you	you
can	can	can
criticize	critic	criticize
them	them	them
for	for	for
arrogance	arrog	arrogance
for	for	for
saying	say	saying
so	so	so
.	.	.

it	it	it
could	could	could
be	be	be
that	that	that
they	they	they
'	'	'
re	re	re
wrong	wrong	wrong
.	.	.

but	but	but
i	i	i
hardly	hard	hardly
see	see	see
that	that	that
it	it	it
'	'	'
s	s	s
arrogance	arrog	arrogance
.	.	.

let	let	let
'	'	'
s	s	s
look	look	look
at	at	at
this	this	this
a	a	a
bit	bit	bit
closer	closer	closer
.	.	.

suppose	suppos	suppose
we	we	we
had	had	had
some	some	some
combination	combin	combination
of	of	of
prophets	prophet	prophet
and	and	and
messiahs	messiah	messiah
that	that	that
taught	taught	taught
us	us	u
things	thing	thing
,	,	,
but	but	but
didn	didn	didn
'	'	'
t	t	t
say	say	say
anything	anyth	anything
about	about	about
exclusivity	exclus	exclusivity
.	.	.

if	if	if
we	we	we
believe	believ	believe
them	them	them
,	,	,
and	and	and
then	then	then
add	add	add
"	"	"
and	and	and
anybody	anybodi	anybody
who	who	who
believes	believ	belief
anything	anyth	anything
else	els	else
is	is	is
damned	damn	damned
"	"	"
,	,	,
then	then	then
you	you	you
could	could	could
well	well	well
criticize	critic	criticize
us	us	u
for	for	for
arrogance	arrog	arrogance
.	.	.

but	but	but
in	in	in
this	this	this
case	case	case
the	the	the
exclusivity	exclus	exclusivity
is	is	is
in	in	in
the	the	the
message	messag	message
as	as	a
it	it	it
comes	come	come
from	from	from
the	the	the
prophets	prophet	prophet
,	,	,
etc	etc	etc
.	.	.

so	so	so
we	we	we
could	could	could
be	be	be
wrong	wrong	wrong
in	in	in
believing	believ	believing
it	it	it
,	,	,
but	but	but
i	i	i
don	don	don
'	'	'
t	t	t
see	see	see
how	how	how
we	we	we
can	can	can
be	be	be
called	call	called
arrogant	arrog	arrogant
.	.	.

maybe	mayb	maybe
the	the	the
world	world	world
isn	isn	isn
'	'	'
t	t	t
a	a	a
soft	soft	soft
place	place	place
.	.	.

maybe	mayb	maybe
certain	certain	certain
choices	choic	choice
actually	actual	actually
do	do	do
have	have	have
eternal	etern	eternal
consequences	consequ	consequence
.	.	.

i	i	i
can	can	can
see	see	see
calling	call	calling
the	the	the
christian	christian	christian
message	messag	message
arrogant	arrog	arrogant
,	,	,
in	in	in
a	a	a
certain	certain	certain
sense	sens	sense
(	(	(
though	though	though
only	onli	only
in	in	in
the	the	the
same	same	same
sense	sens	sense
as	as	a
calling	call	calling
the	the	the
law	law	law
of	of	of
gravitation	gravit	gravitation
arrogant	arrog	arrogant
because	becaus	because
it	it	it
doesn	doesn	doesn
'	'	'
t	t	t
give	give	give
us	us	u
any	ani	any
option	option	option
over	over	over
whether	whether	whether
we	we	we
fall	fall	fall
if	if	if
we	we	we
jump	jump	jump
off	off	off
a	a	a
building	build	building
)	)	)
.	.	.

but	but	but
not	not	not
christians	christian	christian
for	for	for
passing	pass	passing
it	it	it
on	on	on
,	,	,
given	given	given
that	that	that
they	they	they
believe	believ	believe
it	it	it
.	.	.

the	the	the
complaints	complaint	complaint
i	i	i
can	can	can
see	see	see
making	make	making
are	are	are
(	(	(
1	1	1
)	)	)
that	that	that
christians	christian	christian
are	are	are
wrong	wrong	wrong
,	,	,
or	or	or
(	(	(
2	2	2
)	)	)
that	that	that
god	god	god
is	is	is
arrogant	arrog	arrogant
.	.	.

-	-	-
-	-	-
clh	clh	clh
]	]	]
