from	from	from
:	:	:
jrwaters@eos.ncsu.edu	jrwaters@eos.ncsu.edu	jrwaters@eos.ncsu.edu
(	(	(
jack	jack	jack
rogers	roger	rogers
waters	water	water
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
got	got	got
my	my	my
bike	bike	bike
!	!	!

(	(	(
was	was	wa
wanted	want	wanted
:	:	:
advice	advic	advice
on	on	on
cb900c	cb900c	cb900c
purchase	purchas	purchase
)	)	)
keywords	keyword	keywords
:	:	:
cb900c	cb900c	cb900c
,	,	,
purchase	purchas	purchase
,	,	,
advice	advic	advice
organization	organ	organization
:	:	:
north	north	north
carolina	carolina	carolina
state	state	state
university	univers	university
,	,	,
project	project	project
eos	eo	eos
lines	line	line
:	:	:
33	33	33

in	in	in
article	articl	article
<	<	<
1993apr16.142831.13635@ll.mit.edu	1993apr16.142831.13635@ll.mit.edu	1993apr16.142831.13635@ll.mit.edu
>	>	>
jburnside@ll.mit.edu	jburnside@ll.mit.edu	jburnside@ll.mit.edu
(	(	(
jamie	jami	jamie
w	w	w
burnside	burnsid	burnside
)	)	)
writes	write	writes
:	:	:

>	>	>
-	-	-
-	-	-

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr16.005131.29830@ncsu.edu	1993apr16.005131.29830@ncsu.edu	1993apr16.005131.29830@ncsu.edu
>	>	>
,	,	,
jrwaters@eos.ncsu.edu	jrwaters@eos.ncsu.edu	jrwaters@eos.ncsu.edu

>	>	>
(	(	(
jack	jack	jack
rogers	roger	rogers
waters	water	water
)	)	)
writes	write	writes
:	:	:

>	>	>
|	|	|
>	>	>
>	>	>

>	>	>
|	|	|
>	>	>
>	>	>
>	>	>
being	be	being
a	a	a
reletively	relet	reletively
new	new	new
reader	reader	reader
,	,	,
i	i	i
am	am	am
quite	quit	quite
impressed	impress	impressed
with	with	with
all	all	all
the	the	the
usefull	useful	usefull

>	>	>
|	|	|
>	>	>
>	>	>
>	>	>
info	info	info
available	avail	available
on	on	on
this	this	this
newsgroup	newsgroup	newsgroup
.	.	.

i	i	i
would	would	would
ask	ask	ask
how	how	how
to	to	to
get	get	get
my	my	my
own	own	own
dod	dod	dod
number	number	number
,	,	,
>	>	>
|	|	|
>	>	>
>	>	>
>	>	>
but	but	but
i	i	i
'	'	'
ll	ll	ll
probably	probabl	probably
be	be	be
too	too	too
busy	busi	busy
riding	ride	riding
;	;	;
-	-	-
)	)	)
.	.	.

>	>	>
|	|	|
>	>	>
>	>	>

>	>	>
|	|	|
>	>	>
>	>	>
does	doe	doe
this	this	this
count	count	count
?	?	?

>	>	>
|	|	|
>	>	>

>	>	>
|	|	|
>	>	>
yes	yes	yes
.	.	.

he	he	he
thought	thought	thought
about	about	about
it	it	it
.	.	.

>	>	>
|	|	|
>	>	>
>	>	>

>	>	>
|	|	|
>	>	>
>	>	>
$	$	$
cat	cat	cat
dod	dod	dod
.	.	.
faq	faq	faq
|	|	|
mailx	mailx	mailx
-	-	-
s	s	s
"	"	"
hahahha	hahahha	hahahha
"	"	"
jburnside@ll.mit.edu	jburnside@ll.mit.edu	jburnside@ll.mit.edu
(	(	(
waiting	wait	waiting
to	to	to
press	press	press

>	>	>
|	|	|
>	>	>
>	>	>
return	return	return
.	.	.
.	.	.
.	.	.
)	)	)

>	>	>

