from	from	from
:	:	:
speedy@engr.latech.edu	speedy@engr.latech.edu	speedy@engr.latech.edu
(	(	(
speedy	speedi	speedy
mercer	mercer	mercer
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
ok	ok	ok
,	,	,
so	so	so
i	i	i
was	was	wa
a	a	a
little	littl	little
hasty	hasti	hasty
.	.	.
.	.	.
.	.	.

organization	organ	organization
:	:	:
louisiana	louisiana	louisiana
tech	tech	tech
university	univers	university

lines	line	line
:	:	:
30	30	30

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
bhm116e	bhm116e	bhm116e
-	-	-
spc	spc	spc
.	.	.
engr	engr	engr
.	.	.
latech	latech	latech
.	.	.
edu	edu	edu

in	in	in
article	articl	article
<	<	<
1993apr20.010734.18225@megatek.com	1993apr20.010734.18225@megatek.com	1993apr20.010734.18225@megatek.com
>	>	>
randy@megatek.com	randy@megatek.com	randy@megatek.com
(	(	(
randy	randi	randy
davis	davi	davis
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
speedy.155@engr.latech.edu	speedy.155@engr.latech.edu	speedy.155@engr.latech.edu
>	>	>
speedy@engr.latech.edu	speedy@engr.latech.edu	speedy@engr.latech.edu
(	(	(
speedy	speedi	speedy
mercer	mercer	mercer
)	)	)
writes	write	writes
:	:	:

>	>	>
|	|	|
in	in	in
article	articl	article
<	<	<
jnmoyne-190493111630@moustic.lbl.gov	jnmoyne-190493111630@moustic.lbl.gov	jnmoyne-190493111630@moustic.lbl.gov
>	>	>
jnmoyne@lbl.gov	jnmoyne@lbl.gov	jnmoyne@lbl.gov
(	(	(
jean	jean	jean
-	-	-
noel	noel	noel
moyne	moyn	moyne
)	)	)
writes	write	writes
:	:	:

>	>	>
|	|	|
>	>	>
what	what	what
does	doe	doe
"	"	"
dwi	dwi	dwi
"	"	"
stand	stand	stand
for	for	for
?	?	?

i	i	i
thought	thought	thought
it	it	it
was	was	wa
"	"	"
dui	dui	duo
"	"	"
for	for	for
driving	drive	driving
under	under	under

>	>	>
|	|	|
>	>	>
influence	influenc	influence
