from	from	from
:	:	:
rylv80@waccvm.corp.mot.com	rylv80@waccvm.corp.mot.com	rylv80@waccvm.corp.mot.com
(	(	(
william	william	william
mohrman	mohrman	mohrman
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
drinking	drink	drinking
and	and	and
riding	ride	riding

organization	organ	organization
:	:	:
motorola	motorola	motorola

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
waccvm	waccvm	waccvm
.	.	.
corp	corp	corp
.	.	.
mot	mot	mot
.	.	.
com	com	com

lines	line	line
:	:	:
43	43	43

>	>	>

>	>	>
what	what	what
is	is	is
a	a	a
general	general	general
rule	rule	rule
of	of	of
thumb	thumb	thumb
for	for	for
sobriety	sobrieti	sobriety
and	and	and
cycling	cycl	cycling
?	?	?

couple	coupl	couple
hours	hour	hour
after	after	after

>	>	>
you	you	you
"	"	"
feel	feel	feel
"	"	"
sober	sober	sober
?	?	?

what	what	what
?	?	?

or	or	or
should	should	should
i	i	i
just	just	just
work	work	work
with	with	with
"	"	"
if	if	if
i	i	i
drink	drink	drink
tonight	tonight	tonight
,	,	,
i	i	i

>	>	>
don	don	don
'	'	'
t	t	t
ride	ride	ride
until	until	until
tomorrow	tomorrow	tomorrow
"	"	"
?	?	?

this	this	this
thread	thread	thread
brings	bring	brings
back	back	back
memorys	memori	memory
of	of	of
an	an	an
expensive	expens	expensive
day	day	day
in	in	in
traffic	traffic	traffic
court	court	court
a	a	a
few	few	few
years	year	year
ago	ago	ago
.	.	.

while	while	while
i	i	i
was	was	wa
waiting	wait	waiting
my	my	my
turn	turn	turn
to	to	to
state	state	state
my	my	my
case	case	case
and	and	and
plea	plea	plea
of	of	of
why	whi	why
i	i	i
was	was	wa
going	go	going
75	75	75
in	in	in
a	a	a
55	55	55
in	in	in
my	my	my
cage	cage	cage
,	,	,
i	i	i
had	had	had
the	the	the
opportunity	opportun	opportunity
to	to	to
listen	listen	listen
to	to	to
some	some	some
of	of	of
the	the	the
"	"	"
creative	creativ	creative
excuses	excus	excuse
"	"	"
offered	offer	offered
the	the	the
judge	judg	judge
by	by	by
