from	from	from
:	:	:
rdc8@cunixf.cc.columbia.edu	rdc8@cunixf.cc.columbia.edu	rdc8@cunixf.cc.columbia.edu
(	(	(
robert	robert	robert
d	d	d
castro	castro	castro
)	)	)

subject	subject	subject
:	:	:
contact	contact	contact
person	person	person
for	for	for
boots	boot	boot

keywords	keyword	keywords
:	:	:
combat	combat	combat

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
cunixf	cunixf	cunixf
.	.	.
cc	cc	cc
.	.	.
columbia	columbia	columbia
.	.	.
edu	edu	edu

reply	repli	reply
-	-	-
to	to	to
:	:	:
rdc8@cunixf.cc.columbia.edu	rdc8@cunixf.cc.columbia.edu	rdc8@cunixf.cc.columbia.edu
(	(	(
robert	robert	robert
d	d	d
castro	castro	castro
)	)	)

organization	organ	organization
:	:	:
columbia	columbia	columbia
university	univers	university

lines	line	line
:	:	:
16	16	16

would	would	would
anyone	anyon	anyone
out	out	out
there	there	there
in	in	in
dodland	dodland	dodland
be	be	be
able	abl	able
to	to	to
help	help	help
me	me	me
out	out	out
in	in	in
giving	give	giving
me	me	me
a	a	a
contact	contact	contact
to	to	to
purchase	purchas	purchase
a	a	a
pair	pair	pair
of	of	of
military	militari	military
air	air	air
-	-	-
borne	born	borne
combat	combat	combat
boots	boot	boot
(	(	(
9	9	9
1	1	1
/	/	/
2	2	2
d	d	d
in	in	in
size	size	size
)	)	)
.	.	.

these	these	these
boots	boot	boot
(	(	(
so	so	so
i	i	i
have	have	have
read	read	read
here	here	here
on	on	on
rec	rec	rec
.	.	.
moto	moto	moto
)	)	)
are	are	are
calf	calf	calf
height	height	height
boots	boot	boot
that	that	that
use	use	use
only	onli	only
velcro	velcro	velcro
for	for	for
enclosure	enclosur	enclosure
.	.	.

i	i	i
have	have	have
phoned	phone	phoned
around	around	around
and	and	and
nobody	nobodi	nobody
seems	seem	seems
to	to	to
carry	carri	carry
such	such	such
an	an	an
item	item	item
.	.	.

i	i	i
admit	admit	admit
i	i	i
have	have	have
not	not	not
gone	gone	gone
into	into	into
the	the	the
deepest	deepest	deepest
bowels	bowel	bowel
of	of	of
nyc	nyc	nyc
yet	yet	yet
for	for	for
the	the	the
search	search	search
but	but	but
i	i	i
have	have	have
made	made	made
some	some	some
calls	call	call
to	to	to
several	sever	several
of	of	of
the	the	the
bigger	bigger	bigger
army	armi	army
/	/	/
navy	navi	navy
type	type	type
stores	store	store
with	with	with
no	no	no
luck	luck	luck
.	.	.

anyone	anyon	anyone
out	out	out
there	there	there
know	know	know
of	of	of
a	a	a
place	place	place
that	that	that
does	doe	doe
carry	carri	carry
such	such	such
an	an	an
item	item	item
as	as	a
well	well	well
as	as	a
does	doe	doe
mail	mail	mail
order	order	order
?	?	?

any	ani	any
help	help	help
would	would	would
be	be	be
appreciated	appreci	appreciated
.	.	.

o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>

rob	rob	rob
castro	castro	castro
|	|	|
email	email	email
-	-	-
rdc8@cunixf.cc.columbia.edu	rdc8@cunixf.cc.columbia.edu	rdc8@cunixf.cc.columbia.edu
|	|	|
live	live	live
for	for	for
today	today	today

1983	1983	1983
kz550ltd	kz550ltd	kz550ltd
|	|	|
phone	phone	phone
-	-	-
(	(	(
212) 854-7617	212) 854-7617	212) 854-7617
|	|	|
for	for	for
today	today	today
you	you	you
live	live	live
!	!	!

dod	dod	dod
#	#	#
nyc	nyc	nyc
-	-	-
1	1	1
|	|	|
new	new	new
york	york	york
,	,	,
new	new	new
york	york	york
,	,	,
usa	usa	usa
|	|	|
rc	rc	rc
(	(	(
tm	tm	tm
)	)	)

<	<	<
o	o	o
&	&	&
o	o	o
<	<	<
o	o	o
&	&	&
o	o	o
<	<	<
o	o	o
&	&	&
o	o	o
<	<	<
o	o	o
&	&	&
o	o	o
<	<	<
o	o	o
&	&	&
o	o	o
<	<	<
o	o	o
&	&	&
o	o	o
<	<	<
o	o	o
&	&	&
o	o	o
<	<	<
o	o	o
&	&	&
o	o	o
<	<	<
o	o	o
&	&	&
o	o	o
<	<	<
o	o	o
&	&	&
o	o	o
<	<	<
o	o	o
&	&	&
o	o	o
<	<	<
o	o	o
&	&	&
o	o	o
<	<	<
o	o	o
&	&	&
o	o	o
