from	from	from
:	:	:
ak296@yfn.ysu.edu	ak296@yfn.ysu.edu	ak296@yfn.ysu.edu
(	(	(
john	john	john
r	r	r
.	.	.

daker	daker	daker
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
thoughts	thought	thought
on	on	on
a	a	a
1982	1982	1982
yamaha	yamaha	yamaha
seca	seca	seca
turbo	turbo	turbo
?	?	?

organization	organ	organization
:	:	:
st. elizabeth	st. elizabeth	st. elizabeth
hospital	hospit	hospital
,	,	,
youngstown	youngstown	youngstown
,	,	,
oh	oh	oh

lines	line	line
:	:	:
18	18	18

reply	repli	reply
-	-	-
to	to	to
:	:	:
ak296@yfn.ysu.edu	ak296@yfn.ysu.edu	ak296@yfn.ysu.edu
(	(	(
john	john	john
r	r	r
.	.	.

daker	daker	daker
)	)	)
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
yfn	yfn	yfn
.	.	.
ysu	ysu	ysu
.	.	.
edu	edu	edu

in	in	in
a	a	a
previous	previous	previous
article	articl	article
,	,	,
howp	howp	howp
@	@	@
skyfox	skyfox	skyfox
(	(	(
)	)	)
says	say	say
:	:	:

>	>	>
i	i	i
was	was	wa
wondering	wonder	wondering
if	if	if
anybody	anybodi	anybody
knows	know	know
anything	anyth	anything
about	about	about
a	a	a
yamaha	yamaha	yamaha
seca	seca	seca
turbo	turbo	turbo
.	.	.

i	i	i
'	'	'
m	m	m

>	>	>
considering	consid	considering
buying	buy	buying
a	a	a
used	use	used
1982	1982	1982
seca	seca	seca
turbo	turbo	turbo
for	for	for
$	$	$
1300	1300	1300
canadian	canadian	canadian
(	(	(
~	~	~
$	$	$
1000	1000	1000
us	us	u
)	)	)

>	>	>
with	with	with
30	30	30
,	,	,
000	000	000
km	km	km
on	on	on
the	the	the
odo	odo	odo
.	.	.

this	this	this
will	will	will
be	be	be
my	my	my
first	first	first
bike	bike	bike
.	.	.

any	ani	any
comments	comment	comment
?	?	?

^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
because	becaus	because
of	of	of
this	this	this
i	i	i
cannot	cannot	cannot
in	in	in
good	good	good
faith	faith	faith
recommend	recommend	recommend
a	a	a
seca	seca	seca
turbo	turbo	turbo
.	.	.

power	power	power
delivery	deliveri	delivery
is	is	is
too	too	too
uneven	uneven	uneven
for	for	for
a	a	a
novice	novic	novice
.	.	.

the	the	the
official	offici	official
(	(	(
tm	tm	tm
)	)	)
dod	dod	dod
newbie	newbi	newbie
bike	bike	bike
of	of	of
choice	choic	choice
would	would	would
be	be	be
more	more	more
appropriate	appropri	appropriate
because	becaus	because
the	the	the
powerband	powerband	powerband
is	is	is
so	so	so
wide	wide	wide
and	and	and
delivery	deliveri	delivery
is	is	is
very	veri	very
smooth	smooth	smooth
.	.	.

perfect	perfect	perfect
for	for	for
the	the	the
beginner	beginn	beginner
.	.	.

-	-	-
-	-	-
dod	dod	dod
#	#	#
650	650	650
<	<	<
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
>	>	>
darkman	darkman	darkman

the	the	the
significant	signific	significant
problems	problem	problem
we	we	we
face	face	face
cannot	cannot	cannot
be	be	be
solved	solv	solved
at	at	at
the	the	the
same	same	same
level	level	level
of	of	of

thinking	think	thinking
we	we	we
were	were	were
at	at	at
when	when	when
we	we	we
created	creat	created
them	them	them
.	.	.

-	-	-
albert	albert	albert
einstein	einstein	einstein

___________________the	___________________the	___________________the
eternal	etern	eternal
champion_________________	champion_________________	champion_________________
