from	from	from
:	:	:
cjackson@adobe.com	cjackson@adobe.com	cjackson@adobe.com
(	(	(
curtis	curti	curtis
jackson	jackson	jackson
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
dogs	dog	dog

organization	organ	organization
:	:	:
adobe	adob	adobe
systems	system	system
incorporated	incorpor	incorporated
,	,	,
mountain	mountain	mountain
view	view	view

lines	line	line
:	:	:
35	35	35

in	in	in
article	articl	article
<	<	<
93apr20.193958.30419@acs.ucalgary.ca	93apr20.193958.30419@acs.ucalgary.ca	93apr20.193958.30419@acs.ucalgary.ca
>	>	>
parr@acs.ucalgary.ca	parr@acs.ucalgary.ca	parr@acs.ucalgary.ca
(	(	(
charles	charl	charles
parr	parr	parr
)	)	)
writes	write	writes
:	:	:

}	}	}
sheesh	sheesh	sheesh
,	,	,
even	even	even
a	a	a
trained	train	trained
attack	attack	attack
dog	dog	dog
is	is	is
no	no	no
match	match	match
for	for	for
a	a	a
human	human	human
,	,	,
}	}	}
we	we	we
have	have	have
*	*	*
all	all	all
*	*	*
the	the	the
advantages	advantag	advantage
.	.	.

i	i	i
agree	agre	agree
with	with	with
this	this	this
100	100	100
%	%	%
.	.	.

after	after	after
all	all	all
,	,	,
when	when	when
you	you	you
grab	grab	grab
under	under	under
his	his	his
chin	chin	chin
and	and	and
are	are	are
careful	care	careful
to	to	to
keep	keep	keep
your	your	your
hands	hand	hand
away	away	away
from	from	from
his	his	his
twisting	twist	twisting
head	head	head
,	,	,
what	what	what
is	is	is
he	he	he
going	go	going
to	to	to
do	do	do
-	-	-
-	-	-
tailwag	tailwag	tailwag
you	you	you
to	to	to
death	death	death
?	?	?

i	i	i
even	even	even
had	had	had
one	one	one
occasion	occas	occasion
where	where	where
i	i	i
was	was	wa
unexpectedly	unexpect	unexpectedly
jumped	jump	jumped
by	by	by
a	a	a
130	130	130
lb	lb	lb
.	.	.

german	german	german
shepherd	shepherd	shepherd
and	and	and
grabbed	grab	grabbed
his	his	his
upper	upper	upper
jaw	jaw	jaw
in	in	in
one	one	one
hand	hand	hand
and	and	and
his	his	his
lower	lower	lower
jaw	jaw	jaw
