from	from	from
:	:	:
mcguire@cs.utexas.edu	mcguire@cs.utexas.edu	mcguire@cs.utexas.edu
(	(	(
tommy	tommi	tommy
marcus	marcus	marcus
mcguire	mcguir	mcguire
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
countersteering_faq	countersteering_faq	countersteering_faq
please	pleas	please
post	post	post

article	articl	article
-	-	-
i	i	i
.	.	.
d	d	d
.	.	.
:	:	:
earth	earth	earth
.	.	.
ls1v14innjml	ls1v14innjml	ls1v14innjml

organization	organ	organization
:	:	:
cs	cs	c
dept	dept	dept
,	,	,
university	univers	university
of	of	of
texas	texa	texas
at	at	at
austin	austin	austin

lines	line	line
:	:	:
54	54	54

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
earth	earth	earth
.	.	.
cs	cs	c
.	.	.
utexas	utexa	utexas
.	.	.
edu	edu	edu

in	in	in
article	articl	article
<	<	<
12739@news.duke.edu	12739@news.duke.edu	12739@news.duke.edu
>	>	>
infante@acpub.duke.edu	infante@acpub.duke.edu	infante@acpub.duke.edu
(	(	(
andrew	andrew	andrew
infante	infant	infante
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
05apr93.02678944.0049@unbvm1.csd.unb.ca	05apr93.02678944.0049@unbvm1.csd.unb.ca	05apr93.02678944.0049@unbvm1.csd.unb.ca
>	>	>
c70a@unb.ca	c70a@unb.ca	c70a@unb.ca
(	(	(
c70a000	c70a000	c70a000
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
in	in	in
article	articl	article
<	<	<
c4zkcl.fgc@ux1.cso.uiuc.edu	c4zkcl.fgc@ux1.cso.uiuc.edu	c4zkcl.fgc@ux1.cso.uiuc.edu
>	>	>
eric@ux1.cso.uiuc.edu	eric@ux1.cso.uiuc.edu	eric@ux1.cso.uiuc.edu
(	(	(
93cbr900rr	93cbr900rr	93cbr900rr
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
would	would	would
someone	someon	someone
please	pleas	please
post	post	post
the	the	the
countersteering	counterst	countersteering
faq	faq	faq
.	.	.
.	.	.
.	.	.
i	i	i
am	am	am
having	have	having
this	this	this
awful	aw	awful

[	[	[
.	.	.
.	.	.
.	.	.
]	]	]

>	>	>
>	>	>

>	>	>
>	>	>
ummm	ummm	ummm
,	,	,
if	if	if
you	you	you
push	push	push
on	on	on
the	the	the
right	right	right
handle	handl	handle
of	of	of
your	your	your
bike	bike	bike
while	while	while
at	at	at
speed	speed	speed
and	and	and

>	>	>
>	>	>
your	your	your
bike	bike	bike
turns	turn	turn
left	left	left
,	,	,
methinks	methink	methinks
your	your	your
bike	bike	bike
has	has	ha
a	a	a
problem	problem	problem
.	.	.

when	when	when
i	i	i
do	do	do
it	it	it

>	>	>

>	>	>
really	realli	really
!	!	!
?	?	?

>	>	>

>	>	>
methinks	methink	methinks
somethings	someth	somethings
wrong	wrong	wrong
with	with	with
_your_	_your_	_your_
bike	bike	bike
.	.	.

>	>	>

>	>	>
perhaps	perhap	perhaps
you	you	you
meant	meant	meant
_pull_	_pull_	_pull_
?	?	?

>	>	>

>	>	>
pushing	push	pushing
the	the	the
right	right	right
side	side	side
of	of	of
my	my	my
handlebars	handlebar	handlebar
_will_	_will_	_will_
send	send	send
me	me	me
left	left	left
.	.	.

>	>	>

>	>	>
it	it	it
should	should	should
.	.	.

>	>	>
really	realli	really
.	.	.

>	>	>

>	>	>
>	>	>
on	on	on
my	my	my
bike	bike	bike
,	,	,
i	i	i
turn	turn	turn
right	right	right
.	.	.

no	no	no
wonder	wonder	wonder
you	you	you
need	need	need
that	that	that
faq	faq	faq
.	.	.

if	if	if
i	i	i
had	had	had
it	it	it

>	>	>
>	>	>
i	i	i
'	'	'
d	d	d
send	send	send
it	it	it
.	.	.

>	>	>

>	>	>
i	i	i
'	'	'
m	m	m
sure	sure	sure
others	other	others
will	will	will
take	take	take
up	up	up
the	the	the
slack	slack	slack
.	.	.
.	.	.
.	.	.

>	>	>

[	[	[
.	.	.
.	.	.
.	.	.
]	]	]

>	>	>
-	-	-
-	-	-

>	>	>
andy	andi	andy
infante	infant	infante
|	|	|
i	i	i
sometimes	sometim	sometimes
wish	wish	wish
that	that	that
people	peopl	people
would	would	would
put	put	put
a	a	a
little	littl	little
more	more	more
emphasis	emphasi	emphasis
|	|	|

oh	oh	oh
,	,	,
lord	lord	lord
.	.	.

this	this	this
is	is	is
where	where	where
i	i	i
came	came	came
in	in	in
.	.	.

obcountersteer	obcounterst	obcountersteer
:	:	:
for	for	for
some	some	some
reason	reason	reason
,	,	,
i	i	i
'	'	'
ve	ve	ve
discovered	discov	discovered
that	that	that
pulling	pull	pulling
on	on	on
the	the	the

wrong	wrong	wrong
side	side	side
of	of	of
the	the	the
handlebars	handlebar	handlebar
(	(	(
rather	rather	rather
than	than	than
pushing	push	pushing
on	on	on
the	the	the
other	other	other
wrong	wrong	wrong

side	side	side
,	,	,
if	if	if
you	you	you
get	get	get
my	my	my
meaning	mean	meaning
)	)	)
provides	provid	provides
a	a	a
feeling	feel	feeling
of	of	of
greater	greater	greater
control	control	control
.	.	.

for	for	for
example	exampl	example
,	,	,
rather	rather	rather
than	than	than
pushing	push	pushing
on	on	on
the	the	the
right	right	right
side	side	side
to	to	to
lean	lean	lean
right	right	right
to	to	to
turn	turn	turn
right	right	right
(	(	(
hi	hi	hi
,	,	,
lonny	lonni	lonny
!	!	!
)	)	)
,	,	,
pulling	pull	pulling
on	on	on
the	the	the
left	left	left
side	side	side
at	at	at
least	least	least
until	until	until
i	i	i
get	get	get
leaned	lean	leaned
over	over	over
to	to	to
the	the	the
right	right	right
feels	feel	feel
more	more	more
secure	secur	secure
and	and	and
less	less	less
counter	counter	counter
-	-	-
intuitive	intuit	intuitive
.	.	.

maybe	mayb	maybe
i	i	i
need	need	need
psychological	psycholog	psychological
help	help	help
.	.	.

obcountersteer	obcounterst	obcountersteer
v2	v2	v2
.	.	.
0	0	0
:	:	:
anyone	anyon	anyone
else	els	else
find	find	find
it	it	it
ironic	iron	ironic
that	that	that
in	in	in
the	the	the
weekend	weekend	weekend
-	-	-
and	and	and
-	-	-
a	a	a
-	-	-
night	night	night
msf	msf	msf
class	class	class
,	,	,
they	they	they
don	don	don
'	'	'
t	t	t
mention	mention	mention
countersteering	counterst	countersteering
until	until	until
after	after	after
the	the	the
first	first	first
day	day	day
of	of	of
riding	ride	riding
?	?	?

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
tommy	tommi	tommy
mcguire	mcguir	mcguire
,	,	,
who	who	who
'	'	'
s	s	s
going	go	going
to	to	to
hit	hit	hit
his	his	his
head	head	head
on	on	on
door	door	door
frames	frame	frame
the	the	the
rest	rest	rest
of	of	of

the	the	the
evening	even	evening
,	,	,
leaning	lean	leaning
into	into	into
those	those	those
tight	tight	tight
turns	turn	turn
.	.	.
.	.	.
.	.	.
.	.	.

mcguire@cs.utexas.edu	mcguire@cs.utexas.edu	mcguire@cs.utexas.edu
mcguire@austin.ibm.com	mcguire@austin.ibm.com	mcguire@austin.ibm.com

