from	from	from
:	:	:
karish@gondwana.stanford.edu	karish@gondwana.stanford.edu	karish@gondwana.stanford.edu
(	(	(
chuck	chuck	chuck
karish	karish	karish
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
living	live	living

organization	organ	organization
:	:	:
mindcraft	mindcraft	mindcraft
,	,	,
inc	inc	inc
.	.	.

lines	line	line
:	:	:
31	31	31

in	in	in
article	articl	article
<	<	<
c4rz4j.4q9@odin.corp.sgi.com	c4rz4j.4q9@odin.corp.sgi.com	c4rz4j.4q9@odin.corp.sgi.com
>	>	>
amc@crash.wpd.sgi.com	amc@crash.wpd.sgi.com	amc@crash.wpd.sgi.com

(	(	(
allan	allan	allan
mcnaughton	mcnaughton	mcnaughton
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993mar27.040606.4847@eos.arc.nasa.gov	1993mar27.040606.4847@eos.arc.nasa.gov	1993mar27.040606.4847@eos.arc.nasa.gov
>	>	>
,	,	,
phil@eos.arc.nasa.gov	phil@eos.arc.nasa.gov	phil@eos.arc.nasa.gov

(	(	(
phil	phil	phil
stone	stone	stone
)	)	)
writes	write	writes
:	:	:

>	>	>
|	|	|
>	>	>
alan	alan	alan
,	,	,
nothing	noth	nothing
personal	person	personal
,	,	,
but	but	but
i	i	i
object	object	object
to	to	to
the	the	the
"	"	"
we	we	we
all	all	all
"	"	"
in	in	in
that	that	that
statement	statement	statement
.	.	.

>	>	>
|	|	|
>	>	>
(	(	(
i	i	i
was	was	wa
on	on	on
many	mani	many
of	of	of
those	those	those
rides	ride	ride
that	that	that
alan	alan	alan
is	is	is
describing	describ	describing
.	.	.
)	)	)
pushing	push	pushing
the	the	the

>	>	>
|	|	|
>	>	>
envelope	envelop	envelope
does	doe	doe
not	not	not
necessarily	necessarili	necessarily
equal	equal	equal
taking	take	taking
insane	insan	insane
chances	chanc	chance
.	.	.

moreover	moreov	moreover
,	,	,
if	if	if
two	two	two
riders	rider	rider
are	are	are
riding	ride	riding
together	togeth	together
at	at	at
the	the	the
same	same	same
speed	speed	speed
,	,	,
one	one	one
might	might	might
be	be	be
riding	ride	riding
well	well	well
beyond	beyond	beyond
his	his	his
abilities	abil	ability
and	and	and
the	the	the
other	other	other
may	may	may
have	have	have
a	a	a
safety	safeti	safety
margin	margin	margin
left	left	left
.	.	.

>	>	>
oh	oh	oh
come	come	come
on	on	on
phil	phil	phil
.	.	.

you	you	you
'	'	'
re	re	re
an	an	an
excellent	excel	excellent
rider	rider	rider
,	,	,
but	but	but
you	you	you
still	still	still
take	take	take
plenty	plenti	plenty
of	of	of

>	>	>
chances	chanc	chance
.	.	.

don	don	don
'	'	'
t	t	t
tell	tell	tell
me	me	me
that	that	that
it	it	it
'	'	'
s	s	s
just	just	just
your	your	your
skill	skill	skill
that	that	that
keeps	keep	keep
you	you	you
from	from	from

>	>	>
getting	get	getting
wacked	wack	wacked
.	.	.

there	there	there
'	'	'
s	s	s
a	a	a
lot	lot	lot
of	of	of
luck	luck	luck
thrown	thrown	thrown
in	in	in
there	there	there
too	too	too
.	.	.

you	you	you
'	'	'
re	re	re
a	a	a
very	veri	very

>	>	>
good	good	good
rider	rider	rider
and	and	and
a	a	a
very	veri	very
lucky	lucki	lucky
one	one	one
too	too	too
.	.	.

hope	hope	hope
your	your	your
luck	luck	luck
holds	hold	hold
.	.	.
.	.	.
.	.	.
.	.	.

allan	allan	allan
,	,	,
i	i	i
know	know	know
the	the	the
circumstances	circumst	circumstance
of	of	of
several	sever	several
of	of	of
your	your	your
falls	fall	fall
.	.	.

on	on	on
the	the	the
ride	ride	ride
when	when	when
you	you	you
fell	fell	fell
while	while	while
i	i	i
was	was	wa
next	next	next
behind	behind	behind
you	you	you
,	,	,
you	you	you
made	made	made
an	an	an
error	error	error
of	of	of
judgement	judgement	judgement
by	by	by
riding	ride	riding
too	too	too
fast	fast	fast
when	when	when
you	you	you
knew	knew	knew
the	the	the
road	road	road
was	was	wa
damp	damp	damp
,	,	,
and	and	and
you	you	you
reacted	react	reacted
badly	bad	badly
when	when	when
you	you	you
were	were	were
surprised	surpris	surprised
by	by	by
an	an	an
oncoming	oncom	oncoming
car	car	car
.	.	.

that	that	that
crash	crash	crash
was	was	wa
due	due	due
to	to	to
factors	factor	factor
that	that	that
were	were	were
subject	subject	subject
to	to	to
your	your	your
control	control	control
.	.	.

i	i	i
won	won	won
'	'	'
t	t	t
deny	deni	deny
that	that	that
there	there	there
'	'	'
s	s	s
a	a	a
combination	combin	combination
of	of	of
luck	luck	luck
and	and	and
skill	skill	skill
involved	involv	involved
for	for	for
each	each	each
of	of	of
us	us	u
,	,	,
but	but	but
it	it	it
seems	seem	seems
that	that	that
you	you	you
'	'	'
re	re	re
blaming	blame	blaming
bad	bad	bad
luck	luck	luck
for	for	for
more	more	more
of	of	of
your	your	your
own	own	own
pain	pain	pain
than	than	than
is	is	is
warranted	warrant	warranted
.	.	.

-	-	-
-	-	-

chuck	chuck	chuck
karish	karish	karish
karish@mindcraft.com	karish@mindcraft.com	karish@mindcraft.com

(	(	(
415) 323-9000	415) 323-9000	415) 323-9000
x117	x117	x117
karish@pangea.stanford.edu	karish@pangea.stanford.edu	karish@pangea.stanford.edu
