from	from	from
:	:	:
dana@lando.la.locus.com	dana@lando.la.locus.com	dana@lando.la.locus.com
(	(	(
dana	dana	dana
h	h	h
.	.	.

myers	myer	myers
)	)	)
subject	subject	subject
:	:	:
what	what	what
is	is	is
a	a	a
squid	squid	squid
?	?	?

(	(	(
was	was	wa
re	re	re
:	:	:
riceburner	riceburn	riceburner
respect	respect	respect
)	)	)
organization	organ	organization
:	:	:
locus	locus	locus
computing	comput	computing
corporation	corpor	corporation
,	,	,
los	los	los
angeles	angel	angeles
,	,	,
california	california	california
lines	line	line
:	:	:
16	16	16

in	in	in
article	articl	article
<	<	<
c5qqxp.ie1@cbmvax.cbm.commodore.com	c5qqxp.ie1@cbmvax.cbm.commodore.com	c5qqxp.ie1@cbmvax.cbm.commodore.com
>	>	>
hartzler@cbmvax.cbm.commodore.com	hartzler@cbmvax.cbm.commodore.com	hartzler@cbmvax.cbm.commodore.com
(	(	(
jerry	jerri	jerry
hartzler	hartzler	hartzler
-	-	-
cats	cat	cat
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr15.192558.3314@icomsim.com	1993apr15.192558.3314@icomsim.com	1993apr15.192558.3314@icomsim.com
>	>	>
mmanning@icomsim.com	mmanning@icomsim.com	mmanning@icomsim.com
(	(	(
michael	michael	michael
manning	man	manning
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
>	>	>
duck	duck	duck
.	.	.

squids	squid	squid
don	don	don
'	'	'
t	t	t
wave	wave	wave
,	,	,
or	or	or
return	return	return
waves	wave	wave
ever	ever	ever
,	,	,
even	even	even
to	to	to
each	each	each

>	>	>
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^

>	>	>
excuse	excus	excuse
me	me	me
for	for	for
being	be	being
an	an	an
ignoramus	ignoramus	ignoramus
,	,	,
but	but	but
what	what	what
are	are	are
these	these	these
.	.	.

squids	squid	squid
are	are	are
everybody	everybodi	everybody
but	but	but
me	me	me
and	and	and
you	you	you
.	.	.

chris	chris	chris
behanna	behanna	behanna
is	is	is
especially	especi	especially
a	a	a
squid	squid	squid
.	.	.

-	-	-
-	-	-

*	*	*
dana	dana	dana
h	h	h
.	.	.

myers	myer	myers
kk6jq	kk6jq	kk6jq
|	|	|
views	view	view
expressed	express	expressed
here	here	here
are	are	are
*	*	*

*	*	*
(	(	(
310) 337-5136	310) 337-5136	310) 337-5136
|	|	|
mine	mine	mine
and	and	and
do	do	do
not	not	not
necessarily	necessarili	necessarily
*	*	*

*	*	*
dana@locus.com	dana@locus.com	dana@locus.com
dod	dod	dod
#	#	#
466	466	466
|	|	|
reflect	reflect	reflect
those	those	those
of	of	of
my	my	my
employer	employ	employer
*	*	*

*	*	*
this	this	this
extra	extra	extra
supports	support	support
the	the	the
abolition	abolit	abolition
of	of	of
the	the	the
13	13	13
and	and	and
20	20	20
wpm	wpm	wpm
tests	test	test
*	*	*
