from	from	from
:	:	:
charlie@elektro.cmhnet.org	charlie@elektro.cmhnet.org	charlie@elektro.cmhnet.org
(	(	(
charlie	charli	charlie
smith	smith	smith
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
where	where	where
'	'	'
s	s	s
the	the	the
oil	oil	oil
on	on	on
my	my	my
k75	k75	k75
going	go	going
?	?	?

organization	organ	organization
:	:	:
why	whi	why
do	do	do
you	you	you
suspect	suspect	suspect
that	that	that
?	?	?

lines	line	line
:	:	:
35	35	35

in	in	in
article	articl	article
<	<	<
c5dlvo.6j@skates.gsfc.nasa.gov	c5dlvo.6j@skates.gsfc.nasa.gov	c5dlvo.6j@skates.gsfc.nasa.gov
>	>	>
tim@intrepid.gsfc.nasa.gov	tim@intrepid.gsfc.nasa.gov	tim@intrepid.gsfc.nasa.gov
(	(	(
tim	tim	tim
seiss	seiss	seiss
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
after	after	after
both	both	both
oil	oil	oil
changes	chang	change
,	,	,
the	the	the
oil	oil	oil
level	level	level
was	was	wa
at	at	at
the	the	the
top	top	top
mark	mark	mark
in	in	in
the	the	the

>	>	>
window	window	window
on	on	on
the	the	the
lower	lower	lower
right	right	right
side	side	side
of	of	of
the	the	the
motor	motor	motor
,	,	,
but	but	but
i	i	i
'	'	'
ve	ve	ve
been	been	been
noticing	notic	noticing

>	>	>
that	that	that
the	the	the
oil	oil	oil
level	level	level
seen	seen	seen
in	in	in
the	the	the
window	window	window
gradually	gradual	gradually
decreases	decreas	decrease
over	over	over
the	the	the

>	>	>
miles	mile	mile
.	.	.

i	i	i
'	'	'
m	m	m
always	alway	always
checking	check	checking
the	the	the
window	window	window
with	with	with
the	the	the
bike	bike	bike
on	on	on
level	level	level
ground	ground	ground

>	>	>
and	and	and
after	after	after
it	it	it
has	has	ha
sat	sat	sat
idle	idl	idle
for	for	for
awhile	awhil	awhile
,	,	,
so	so	so
the	the	the
oil	oil	oil
has	has	ha
a	a	a
chance	chanc	chance
to	to	to
drain	drain	drain

>	>	>
back	back	back
into	into	into
the	the	the
pan	pan	pan
.	.	.

the	the	the
bike	bike	bike
isn	isn	isn
'	'	'
t	t	t
leaking	leak	leaking
oil	oil	oil
any	ani	any
place	place	place
,	,	,
and	and	and
i	i	i
don	don	don
'	'	'
t	t	t

>	>	>
see	see	see
any	ani	any
smoke	smoke	smoke
coming	come	coming
out	out	out
of	of	of
the	the	the
exhaust	exhaust	exhaust
.	.	.

>	>	>

>	>	>
my	my	my
owner	owner	owner
'	'	'
s	s	s
manual	manual	manual
says	say	say
the	the	the
amount	amount	amount
of	of	of
oil	oil	oil
corresponding	correspond	corresponding
to	to	to
the	the	the

>	>	>
high	high	high
and	and	and
low	low	low
marks	mark	mark
in	in	in
the	the	the
oil	oil	oil
level	level	level
window	window	window
is	is	is
approx	approx	approx
.	.	.

.	.	.
5	5	5
quart	quart	quart
.	.	.

it	it	it

>	>	>
looks	look	look
like	like	like
my	my	my
bike	bike	bike
has	has	ha
been	been	been
using	use	using
about	about	about
.	.	.
25	25	25
quarts	quart	quart
/	/	/
1000	1000	1000
miles	mile	mile
.	.	.

the	the	the

>	>	>
owner	owner	owner
'	'	'
s	s	s
manual	manual	manual
also	also	also
gives	give	give
a	a	a
figure	figur	figure
for	for	for
max	max	max
.	.	.

oil	oil	oil
consumption	consumpt	consumption
of	of	of
about	about	about

>	>	>
.	.	.
08oz	08oz	08oz
/	/	/
mile	mile	mile
or	or	or
.	.	.
15l	15l	15l
/	/	/
100km	100km	100km
.	.	.

>	>	>

>	>	>
my	my	my
question	question	question
is	is	is
whether	whether	whether
the	the	the
degree	degre	degree
of	of	of
"	"	"
oil	oil	oil
consumption	consumpt	consumption
"	"	"
i	i	i
'	'	'
m	m	m
seeing	see	seeing
on	on	on

>	>	>
my	my	my
bike	bike	bike
is	is	is
normal	normal	normal
?	?	?

have	have	have
any	ani	any
other	other	other
k75	k75	k75
owners	owner	owner
seen	seen	seen
their	their	their
oil	oil	oil
level	level	level

>	>	>
gradually	gradual	gradually
and	and	and
consistently	consist	consistently
go	go	go
down	down	down
?	?	?

should	should	should
i	i	i
take	take	take
the	the	the
bike	bike	bike
in	in	in
for	for	for

>	>	>
work	work	work
?	?	?

i	i	i
'	'	'
m	m	m
asking	ask	asking
local	local	local
guys	guy	guy
also	also	also
,	,	,
to	to	to
get	get	get
as	as	a
many	mani	many
data	data	data
points	point	point
as	as	a
i	i	i

>	>	>
can	can	can
.	.	.

it	it	it
'	'	'
s	s	s
normal	normal	normal
for	for	for
the	the	the
bmw	bmw	bmw
k	k	k
bikes	bike	bike
to	to	to
use	use	use
a	a	a
little	littl	little
oil	oil	oil
in	in	in
the	the	the
first	first	first
few	few	few
thousand	thousand	thousand
miles	mile	mile
.	.	.

i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
why	whi	why
.	.	.

i	i	i
'	'	'
ve	ve	ve
had	had	had
three	three	three
new	new	new
k	k	k
bikes	bike	bike
,	,	,
and	and	and
all	all	all
three	three	three
used	use	used
a	a	a
bit	bit	bit
of	of	of
oil	oil	oil
when	when	when
new	new	new
-	-	-
max	max	max
maybe	mayb	maybe
.	.	.
4	4	4
quart	quart	quart
in	in	in
first	first	first
1000	1000	1000
miles	mile	mile
;	;	;
this	this	this
soon	soon	soon
quits	quit	quits
and	and	and
by	by	by
the	the	the
time	time	time
i	i	i
had	had	had
10	10	10
,	,	,
000	000	000
miles	mile	mile
on	on	on
them	them	them
the	the	the
oil	oil	oil
consumption	consumpt	consumption
was	was	wa
about	about	about
zero	zero	zero
.	.	.

i	i	i
'	'	'
ve	ve	ve
been	been	been
told	told	told
that	that	that
the	the	the
harder	harder	harder
you	you	you
run	run	run
the	the	the
bike	bike	bike
(	(	(
within	within	within
reason	reason	reason
)	)	)
the	the	the
sooner	sooner	sooner
it	it	it
stops	stop	stop
using	use	using
any	ani	any
oil	oil	oil
.	.	.

charlie	charli	charlie
smith	smith	smith
charlie@elektro.cmhnet.org	charlie@elektro.cmhnet.org	charlie@elektro.cmhnet.org
kotdohl	kotdohl	kotdohl
kotwitdodl	kotwitdodl	kotwitdodl
1kspi	1kspi	1kspi
=	=	=
22	22	22
.	.	.
85	85	85

dod	dod	dod
#	#	#
0709	0709	0709
doh	doh	doh
#	#	#
0000000004	0000000004	0000000004
&	&	&
ama	ama	ama
,	,	,
moa	moa	moa
,	,	,
ra	ra	ra
,	,	,
buckey	buckey	buckey
beemers	beemer	beemers
,	,	,
bk	bk	bk
ohio	ohio	ohio
v	v	v

bmw	bmw	bmw
k1100	k1100	k1100
-	-	-
lt	lt	lt
,	,	,
r80	r80	r80
-	-	-
gs	gs	g
/	/	/
pd	pd	pd
,	,	,
r27	r27	r27
,	,	,
triumph	triumph	triumph
tr6	tr6	tr6

columbus	columbus	columbus
,	,	,
ohio	ohio	ohio
usa	usa	usa
