from	from	from
:	:	:
mbeaving@bnr.ca	mbeaving@bnr.ca	mbeaving@bnr.ca
(	(	(
m	m	m
beavington	beavington	beavington
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
insurance	insur	insurance
and	and	and
lotsa	lotsa	lotsa
points	point	point
.	.	.
.	.	.
.	.	.

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
bmerh824	bmerh824	bmerh824

reply	repli	reply
-	-	-
to	to	to
:	:	:
mbeaving@bnr.ca	mbeaving@bnr.ca	mbeaving@bnr.ca

organization	organ	organization
:	:	:
bnr	bnr	bnr
ottawa	ottawa	ottawa
,	,	,
dms	dms	dm
software	softwar	software
design	design	design

lines	line	line
:	:	:
15	15	15

in	in	in
article	articl	article
<	<	<
13386@news.duke.edu	13386@news.duke.edu	13386@news.duke.edu
>	>	>
,	,	,
infante@acpub.duke.edu	infante@acpub.duke.edu	infante@acpub.duke.edu
(	(	(
andrew	andrew	andrew
infante	infant	infante
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
well	well	well
,	,	,
it	it	it
looks	look	look
like	like	like
i	i	i
'	'	'
m	m	m
f	f	f
*	*	*
cked	cked	cked
for	for	for
insurance	insur	insurance
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
i	i	i
had	had	had
a	a	a
dwi	dwi	dwi
in	in	in
91	91	91
and	and	and
for	for	for
the	the	the
beemer	beemer	beemer
,	,	,
as	as	a
a	a	a
rec	rec	rec
.	.	.

|	|	|
>	>	>
vehicle	vehicl	vehicle
,	,	,
it	it	it
'	'	'
ll	ll	ll
cost	cost	cost
me	me	me
almost	almost	almost
$	$	$
1200	1200	1200
bucks	buck	buck
to	to	to
insure	insur	insure
/	/	/
year	year	year
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
now	now	now
what	what	what
do	do	do
i	i	i
do	do	do
?	?	?

|	|	|
>	>	>

go	go	go
bikeless	bikeless	bikeless
.	.	.

you	you	you
drink	drink	drink
and	and	and
drive	drive	drive
,	,	,
you	you	you
pay	pay	pay
.	.	.

no	no	no
smiley	smiley	smiley
.	.	.

mike	mike	mike
beavington	beavington	beavington
mbeaving@bnr.ca	mbeaving@bnr.ca	mbeaving@bnr.ca

*	*	*
opinions	opinion	opinion
are	are	are
my	my	my
own	own	own
and	and	and
not	not	not
my	my	my
companies	compani	company
'	'	'
.	.	.
