from	from	from
:	:	:
ryan_cousineau@compdyn.questor.org	ryan_cousineau@compdyn.questor.org	ryan_cousineau@compdyn.questor.org
(	(	(
ryan	ryan	ryan
cousineau	cousineau	cousineau
)	)	)

subject	subject	subject
:	:	:
where	where	where
to	to	to
put	put	put
your	your	your
helmet	helmet	helmet

reply	repli	reply
-	-	-
to	to	to
:	:	:
ryan_cousineau@compdyn.questor.org	ryan_cousineau@compdyn.questor.org	ryan_cousineau@compdyn.questor.org
(	(	(
ryan	ryan	ryan
cousineau	cousineau	cousineau
)	)	)

distribution	distribut	distribution
:	:	:
world	world	world

organization	organ	organization
:	:	:
computer	comput	computer
dynamics	dynam	dynamic
-	-	-
vancouver	vancouv	vancouver
b	b	b
.	.	.
c	c	c
.	.	.
-	-	-
(	(	(
604)986-9937 (604)255-9937	604)986-9937 (604)255-9937	604)986-9937 (604)255-9937

lines	line	line
:	:	:
46	46	46

cb	cb	cb
>	>	>
from	from	from
:	:	:
behanna@syl.nj.nec.com	behanna@syl.nj.nec.com	behanna@syl.nj.nec.com
(	(	(
chris	chris	chris
behanna	behanna	behanna
)	)	)

cb	cb	cb
>	>	>
>	>	>
maven@mavenry.altcit.eskimo.com	maven@mavenry.altcit.eskimo.com	maven@mavenry.altcit.eskimo.com
(	(	(
norman	norman	norman
hamer	hamer	hamer
)	)	)
writes	write	writes
:	:	:
cb	cb	cb
>	>	>
>	>	>
|	|	|
>	>	>
cb	cb	cb
>	>	>
>	>	>
|	|	|
>	>	>
grf	grf	grf
.	.	.

dropped	drop	dropped
my	my	my
shoei	shoei	shoei
rf	rf	rf
-	-	-
200	200	200
off	off	off
the	the	the
seat	seat	seat
of	of	of
my	my	my
bike	bike	bike
while	while	while
trying	tri	trying
to	to	to
cb	cb	cb
>	>	>
>	>	>
|	|	|
>	>	>
rock	rock	rock
cb	cb	cb
>	>	>
>	>	>
|	|	|
>	>	>
it	it	it
onto	onto	onto
it	it	it
'	'	'
s	s	s
centerstand	centerstand	centerstand
,	,	,
chipped	chip	chipped
the	the	the
heck	heck	heck
out	out	out
of	of	of
the	the	the
paint	paint	paint
on	on	on
it	it	it
